DATE,TIME,当日実績(万kW)
2023/4/25,0:00,2374
2023/4/25,1:00,2279
2023/4/25,2:00,2288
2023/4/25,3:00,2340
2023/4/25,4:00,2389
2023/4/25,5:00,2424
2023/4/25,6:00,2536
2023/4/25,7:00,2680
2023/4/25,8:00,2933
2023/4/25,9:00,3166
2023/4/25,10:00,3252
2023/4/25,11:00,3257
2023/4/25,12:00,3160
2023/4/25,13:00,3184
2023/4/25,14:00,3216
2023/4/25,15:00,3178
2023/4/25,16:00,3174
2023/4/25,17:00,3166
2023/4/25,18:00,3202
2023/4/25,19:00,3121
2023/4/25,20:00,2998
2023/4/25,21:00,2830
2023/4/25,22:00,2669
2023/4/25,23:00,2517
