DATE,TIME,当日実績(万kW)
2023/8/31,0:00,3103
2023/8/31,1:00,2888
2023/8/31,2:00,2785
2023/8/31,3:00,2746
2023/8/31,4:00,2748
2023/8/31,5:00,2802
2023/8/31,6:00,3039
2023/8/31,7:00,3554
2023/8/31,8:00,4230
2023/8/31,9:00,4732
2023/8/31,10:00,4957
2023/8/31,11:00,5071
2023/8/31,12:00,5012
2023/8/31,13:00,5082
2023/8/31,14:00,5044
2023/8/31,15:00,4997
2023/8/31,16:00,4851
2023/8/31,17:00,4557
2023/8/31,18:00,4452
2023/8/31,19:00,4261
2023/8/31,20:00,4029
2023/8/31,21:00,3776
2023/8/31,22:00,3557
2023/8/31,23:00,3314
