DATE,TIME,当日実績(万kW)
2023/3/17,0:00,2398
2023/3/17,1:00,2306
2023/3/17,2:00,2312
2023/3/17,3:00,2343
2023/3/17,4:00,2382
2023/3/17,5:00,2466
2023/3/17,6:00,2594
2023/3/17,7:00,2789
2023/3/17,8:00,3123
2023/3/17,9:00,3323
2023/3/17,10:00,3326
2023/3/17,11:00,3299
2023/3/17,12:00,3183
2023/3/17,13:00,3262
2023/3/17,14:00,3277
2023/3/17,15:00,3276
2023/3/17,16:00,3301
2023/3/17,17:00,3347
2023/3/17,18:00,3356
2023/3/17,19:00,3256
2023/3/17,20:00,3135
2023/3/17,21:00,2988
2023/3/17,22:00,2851
2023/3/17,23:00,2688
