DATE,TIME,当日実績(万kW)
2023/8/27,0:00,2828
2023/8/27,1:00,2646
2023/8/27,2:00,2548
2023/8/27,3:00,2516
2023/8/27,4:00,2498
2023/8/27,5:00,2502
2023/8/27,6:00,2562
2023/8/27,7:00,2809
2023/8/27,8:00,3188
2023/8/27,9:00,3565
2023/8/27,10:00,3770
2023/8/27,11:00,3829
2023/8/27,12:00,3946
2023/8/27,13:00,3873
2023/8/27,14:00,3822
2023/8/27,15:00,3850
2023/8/27,16:00,3783
2023/8/27,17:00,3733
2023/8/27,18:00,3776
2023/8/27,19:00,3698
2023/8/27,20:00,3540
2023/8/27,21:00,3351
2023/8/27,22:00,3171
2023/8/27,23:00,2988
