DATE,TIME,当日実績(万kW)
2023/4/14,0:00,2322
2023/4/14,1:00,2240
2023/4/14,2:00,2244
2023/4/14,3:00,2284
2023/4/14,4:00,2320
2023/4/14,5:00,2345
2023/4/14,6:00,2437
2023/4/14,7:00,2641
2023/4/14,8:00,2930
2023/4/14,9:00,3170
2023/4/14,10:00,3253
2023/4/14,11:00,3262
2023/4/14,12:00,3088
2023/4/14,13:00,3089
2023/4/14,14:00,3143
2023/4/14,15:00,3171
2023/4/14,16:00,3099
2023/4/14,17:00,3045
2023/4/14,18:00,3080
2023/4/14,19:00,2985
2023/4/14,20:00,2867
2023/4/14,21:00,2725
2023/4/14,22:00,2609
2023/4/14,23:00,2483
