DATE,TIME,当日実績(万kW)
2023/7/12,0:00,3094
2023/7/12,1:00,2874
2023/7/12,2:00,2761
2023/7/12,3:00,2730
2023/7/12,4:00,2712
2023/7/12,5:00,2768
2023/7/12,6:00,3039
2023/7/12,7:00,3542
2023/7/12,8:00,4221
2023/7/12,9:00,4763
2023/7/12,10:00,5017
2023/7/12,11:00,5209
2023/7/12,12:00,5235
2023/7/12,13:00,5382
2023/7/12,14:00,5406
2023/7/12,15:00,5263
2023/7/12,16:00,5159
2023/7/12,17:00,4856
2023/7/12,18:00,4647
2023/7/12,19:00,4485
2023/7/12,20:00,4231
2023/7/12,21:00,3959
2023/7/12,22:00,3720
2023/7/12,23:00,3441
