DATE,TIME,当日実績(万kW)
2023/9/16,0:00,2979
2023/9/16,1:00,2792
2023/9/16,2:00,2693
2023/9/16,3:00,2657
2023/9/16,4:00,2647
2023/9/16,5:00,2666
2023/9/16,6:00,2726
2023/9/16,7:00,2968
2023/9/16,8:00,3317
2023/9/16,9:00,3715
2023/9/16,10:00,3912
2023/9/16,11:00,3993
2023/9/16,12:00,4070
2023/9/16,13:00,4150
2023/9/16,14:00,4176
2023/9/16,15:00,4176
2023/9/16,16:00,4119
2023/9/16,17:00,3996
2023/9/16,18:00,3977
2023/9/16,19:00,3850
2023/9/16,20:00,3671
2023/9/16,21:00,3470
2023/9/16,22:00,3294
2023/9/16,23:00,3110
