DATE,TIME,当日実績(万kW)
2019/06/01,00:00,1251
2019/06/01,01:00,1190
2019/06/01,02:00,1194
2019/06/01,03:00,1218
2019/06/01,04:00,1196
2019/06/01,05:00,1141
2019/06/01,06:00,1125
2019/06/01,07:00,1152
2019/06/01,08:00,1244
2019/06/01,09:00,1322
2019/06/01,10:00,1360
2019/06/01,11:00,1376
2019/06/01,12:00,1338
2019/06/01,13:00,1359
2019/06/01,14:00,1349
2019/06/01,15:00,1335
2019/06/01,16:00,1327
2019/06/01,17:00,1303
2019/06/01,18:00,1300
2019/06/01,19:00,1331
2019/06/01,20:00,1278
2019/06/01,21:00,1223
2019/06/01,22:00,1145
2019/06/01,23:00,1103
DATE,TIME,当日実績(万kW)
2019/06/02,00:00,1038
2019/06/02,01:00,1002
2019/06/02,02:00,1016
2019/06/02,03:00,1048
2019/06/02,04:00,1047
2019/06/02,05:00,994
2019/06/02,06:00,969
2019/06/02,07:00,1001
2019/06/02,08:00,1062
2019/06/02,09:00,1113
2019/06/02,10:00,1136
2019/06/02,11:00,1159
2019/06/02,12:00,1159
2019/06/02,13:00,1162
2019/06/02,14:00,1162
2019/06/02,15:00,1171
2019/06/02,16:00,1184
2019/06/02,17:00,1218
2019/06/02,18:00,1258
2019/06/02,19:00,1266
2019/06/02,20:00,1222
2019/06/02,21:00,1176
2019/06/02,22:00,1109
2019/06/02,23:00,1077
DATE,TIME,当日実績(万kW)
2019/06/03,00:00,1015
2019/06/03,01:00,988
2019/06/03,02:00,1007
2019/06/03,03:00,1045
2019/06/03,04:00,1073
2019/06/03,05:00,1081
2019/06/03,06:00,1151
2019/06/03,07:00,1300
2019/06/03,08:00,1530
2019/06/03,09:00,1706
2019/06/03,10:00,1780
2019/06/03,11:00,1815
2019/06/03,12:00,1700
2019/06/03,13:00,1825
2019/06/03,14:00,1832
2019/06/03,15:00,1792
2019/06/03,16:00,1767
2019/06/03,17:00,1680
2019/06/03,18:00,1633
2019/06/03,19:00,1601
2019/06/03,20:00,1534
2019/06/03,21:00,1502
2019/06/03,22:00,1437
2019/06/03,23:00,1374
DATE,TIME,当日実績(万kW)
2019/06/04,00:00,1294
2019/06/04,01:00,1242
2019/06/04,02:00,1238
2019/06/04,03:00,1265
2019/06/04,04:00,1271
2019/06/04,05:00,1240
2019/06/04,06:00,1303
2019/06/04,07:00,1420
2019/06/04,08:00,1638
2019/06/04,09:00,1815
2019/06/04,10:00,1871
2019/06/04,11:00,1897
2019/06/04,12:00,1765
2019/06/04,13:00,1889
2019/06/04,14:00,1904
2019/06/04,15:00,1866
2019/06/04,16:00,1835
2019/06/04,17:00,1746
2019/06/04,18:00,1697
2019/06/04,19:00,1656
2019/06/04,20:00,1583
2019/06/04,21:00,1530
2019/06/04,22:00,1462
2019/06/04,23:00,1406
DATE,TIME,当日実績(万kW)
2019/06/05,00:00,1310
2019/06/05,01:00,1260
2019/06/05,02:00,1259
2019/06/05,03:00,1283
2019/06/05,04:00,1294
2019/06/05,05:00,1275
2019/06/05,06:00,1315
2019/06/05,07:00,1434
2019/06/05,08:00,1652
2019/06/05,09:00,1799
2019/06/05,10:00,1817
2019/06/05,11:00,1835
2019/06/05,12:00,1737
2019/06/05,13:00,1879
2019/06/05,14:00,1913
2019/06/05,15:00,1887
2019/06/05,16:00,1884
2019/06/05,17:00,1788
2019/06/05,18:00,1718
2019/06/05,19:00,1666
2019/06/05,20:00,1596
2019/06/05,21:00,1531
2019/06/05,22:00,1471
2019/06/05,23:00,1403
DATE,TIME,当日実績(万kW)
2019/06/06,00:00,1306
2019/06/06,01:00,1242
2019/06/06,02:00,1234
2019/06/06,03:00,1260
2019/06/06,04:00,1261
2019/06/06,05:00,1248
2019/06/06,06:00,1299
2019/06/06,07:00,1435
2019/06/06,08:00,1663
2019/06/06,09:00,1858
2019/06/06,10:00,1914
2019/06/06,11:00,1942
2019/06/06,12:00,1835
2019/06/06,13:00,1978
2019/06/06,14:00,1995
2019/06/06,15:00,1963
2019/06/06,16:00,1931
2019/06/06,17:00,1826
2019/06/06,18:00,1771
2019/06/06,19:00,1724
2019/06/06,20:00,1634
2019/06/06,21:00,1559
2019/06/06,22:00,1492
2019/06/06,23:00,1425
DATE,TIME,当日実績(万kW)
2019/06/07,00:00,1326
2019/06/07,01:00,1265
2019/06/07,02:00,1255
2019/06/07,03:00,1270
2019/06/07,04:00,1284
2019/06/07,05:00,1270
2019/06/07,06:00,1324
2019/06/07,07:00,1448
2019/06/07,08:00,1680
2019/06/07,09:00,1836
2019/06/07,10:00,1855
2019/06/07,11:00,1837
2019/06/07,12:00,1685
2019/06/07,13:00,1779
2019/06/07,14:00,1785
2019/06/07,15:00,1747
2019/06/07,16:00,1722
2019/06/07,17:00,1639
2019/06/07,18:00,1610
2019/06/07,19:00,1569
2019/06/07,20:00,1500
2019/06/07,21:00,1452
2019/06/07,22:00,1408
2019/06/07,23:00,1364
DATE,TIME,当日実績(万kW)
2019/06/08,00:00,1278
2019/06/08,01:00,1221
2019/06/08,02:00,1225
2019/06/08,03:00,1234
2019/06/08,04:00,1221
2019/06/08,05:00,1157
2019/06/08,06:00,1137
2019/06/08,07:00,1175
2019/06/08,08:00,1267
2019/06/08,09:00,1358
2019/06/08,10:00,1421
2019/06/08,11:00,1423
2019/06/08,12:00,1400
2019/06/08,13:00,1386
2019/06/08,14:00,1364
2019/06/08,15:00,1356
2019/06/08,16:00,1343
2019/06/08,17:00,1324
2019/06/08,18:00,1313
2019/06/08,19:00,1330
2019/06/08,20:00,1292
2019/06/08,21:00,1229
2019/06/08,22:00,1164
2019/06/08,23:00,1124
DATE,TIME,当日実績(万kW)
2019/06/09,00:00,1047
2019/06/09,01:00,1007
2019/06/09,02:00,1016
2019/06/09,03:00,1041
2019/06/09,04:00,1055
2019/06/09,05:00,1027
2019/06/09,06:00,1001
2019/06/09,07:00,1029
2019/06/09,08:00,1089
2019/06/09,09:00,1148
2019/06/09,10:00,1160
2019/06/09,11:00,1158
2019/06/09,12:00,1168
2019/06/09,13:00,1166
2019/06/09,14:00,1149
2019/06/09,15:00,1162
2019/06/09,16:00,1170
2019/06/09,17:00,1205
2019/06/09,18:00,1247
2019/06/09,19:00,1255
2019/06/09,20:00,1229
2019/06/09,21:00,1190
2019/06/09,22:00,1125
2019/06/09,23:00,1090
DATE,TIME,当日実績(万kW)
2019/06/10,00:00,1033
2019/06/10,01:00,988
2019/06/10,02:00,1022
2019/06/10,03:00,1070
2019/06/10,04:00,1094
2019/06/10,05:00,1102
2019/06/10,06:00,1164
2019/06/10,07:00,1324
2019/06/10,08:00,1552
2019/06/10,09:00,1710
2019/06/10,10:00,1734
2019/06/10,11:00,1744
2019/06/10,12:00,1623
2019/06/10,13:00,1728
2019/06/10,14:00,1749
2019/06/10,15:00,1714
2019/06/10,16:00,1695
2019/06/10,17:00,1639
2019/06/10,18:00,1606
2019/06/10,19:00,1570
2019/06/10,20:00,1504
2019/06/10,21:00,1466
2019/06/10,22:00,1418
2019/06/10,23:00,1359
DATE,TIME,当日実績(万kW)
2019/06/11,00:00,1275
2019/06/11,01:00,1230
2019/06/11,02:00,1238
2019/06/11,03:00,1259
2019/06/11,04:00,1261
2019/06/11,05:00,1241
2019/06/11,06:00,1295
2019/06/11,07:00,1413
2019/06/11,08:00,1619
2019/06/11,09:00,1774
2019/06/11,10:00,1812
2019/06/11,11:00,1822
2019/06/11,12:00,1680
2019/06/11,13:00,1797
2019/06/11,14:00,1805
2019/06/11,15:00,1774
2019/06/11,16:00,1760
2019/06/11,17:00,1668
2019/06/11,18:00,1647
2019/06/11,19:00,1590
2019/06/11,20:00,1513
2019/06/11,21:00,1476
2019/06/11,22:00,1421
2019/06/11,23:00,1371
DATE,TIME,当日実績(万kW)
2019/06/12,00:00,1279
2019/06/12,01:00,1232
2019/06/12,02:00,1239
2019/06/12,03:00,1257
2019/06/12,04:00,1263
2019/06/12,05:00,1247
2019/06/12,06:00,1285
2019/06/12,07:00,1404
2019/06/12,08:00,1599
2019/06/12,09:00,1749
2019/06/12,10:00,1805
2019/06/12,11:00,1808
2019/06/12,12:00,1686
2019/06/12,13:00,1812
2019/06/12,14:00,1817
2019/06/12,15:00,1775
2019/06/12,16:00,1745
2019/06/12,17:00,1669
2019/06/12,18:00,1627
2019/06/12,19:00,1590
2019/06/12,20:00,1526
2019/06/12,21:00,1466
2019/06/12,22:00,1407
2019/06/12,23:00,1350
DATE,TIME,当日実績(万kW)
2019/06/13,00:00,1264
2019/06/13,01:00,1207
2019/06/13,02:00,1202
2019/06/13,03:00,1238
2019/06/13,04:00,1238
2019/06/13,05:00,1215
2019/06/13,06:00,1285
2019/06/13,07:00,1396
2019/06/13,08:00,1639
2019/06/13,09:00,1788
2019/06/13,10:00,1830
2019/06/13,11:00,1852
2019/06/13,12:00,1738
2019/06/13,13:00,1843
2019/06/13,14:00,1864
