DATE,TIME,当日実績(万kW)
2020/10/01,00:00,1224
2020/10/01,01:00,1158
2020/10/01,02:00,1159
2020/10/01,03:00,1170
2020/10/01,04:00,1189
2020/10/01,05:00,1204
2020/10/01,06:00,1247
2020/10/01,07:00,1349
2020/10/01,08:00,1560
2020/10/01,09:00,1726
2020/10/01,10:00,1772
2020/10/01,11:00,1784
2020/10/01,12:00,1700
2020/10/01,13:00,1785
2020/10/01,14:00,1821
2020/10/01,15:00,1791
2020/10/01,16:00,1756
2020/10/01,17:00,1674
2020/10/01,18:00,1649
2020/10/01,19:00,1552
2020/10/01,20:00,1477
2020/10/01,21:00,1408
2020/10/01,22:00,1366
2020/10/01,23:00,1311
DATE,TIME,当日実績(万kW)
2020/10/02,00:00,1218
2020/10/02,01:00,1166
2020/10/02,02:00,1160
2020/10/02,03:00,1189
2020/10/02,04:00,1204
2020/10/02,05:00,1225
2020/10/02,06:00,1247
2020/10/02,07:00,1345
2020/10/02,08:00,1539
2020/10/02,09:00,1699
2020/10/02,10:00,1742
2020/10/02,11:00,1765
2020/10/02,12:00,1679
2020/10/02,13:00,1784
2020/10/02,14:00,1807
2020/10/02,15:00,1758
2020/10/02,16:00,1725
2020/10/02,17:00,1656
2020/10/02,18:00,1636
2020/10/02,19:00,1545
2020/10/02,20:00,1467
2020/10/02,21:00,1413
2020/10/02,22:00,1360
2020/10/02,23:00,1305
DATE,TIME,当日実績(万kW)
2020/10/03,00:00,1219
2020/10/03,01:00,1164
2020/10/03,02:00,1147
2020/10/03,03:00,1174
2020/10/03,04:00,1170
2020/10/03,05:00,1146
2020/10/03,06:00,1109
2020/10/03,07:00,1134
2020/10/03,08:00,1229
2020/10/03,09:00,1295
2020/10/03,10:00,1324
2020/10/03,11:00,1338
2020/10/03,12:00,1304
2020/10/03,13:00,1311
2020/10/03,14:00,1306
2020/10/03,15:00,1282
2020/10/03,16:00,1284
2020/10/03,17:00,1326
2020/10/03,18:00,1342
2020/10/03,19:00,1298
2020/10/03,20:00,1244
2020/10/03,21:00,1183
2020/10/03,22:00,1115
2020/10/03,23:00,1082
DATE,TIME,当日実績(万kW)
2020/10/04,00:00,1006
2020/10/04,01:00,966
2020/10/04,02:00,975
2020/10/04,03:00,1015
2020/10/04,04:00,1032
2020/10/04,05:00,1013
2020/10/04,06:00,987
2020/10/04,07:00,1011
2020/10/04,08:00,1081
2020/10/04,09:00,1128
2020/10/04,10:00,1156
2020/10/04,11:00,1168
2020/10/04,12:00,1173
2020/10/04,13:00,1169
2020/10/04,14:00,1157
2020/10/04,15:00,1151
2020/10/04,16:00,1203
2020/10/04,17:00,1280
2020/10/04,18:00,1292
2020/10/04,19:00,1256
2020/10/04,20:00,1211
2020/10/04,21:00,1157
2020/10/04,22:00,1108
2020/10/04,23:00,1078
DATE,TIME,当日実績(万kW)
2020/10/05,00:00,1016
2020/10/05,01:00,979
2020/10/05,02:00,993
2020/10/05,03:00,1033
2020/10/05,04:00,1072
2020/10/05,05:00,1102
2020/10/05,06:00,1186
2020/10/05,07:00,1331
2020/10/05,08:00,1574
2020/10/05,09:00,1715
2020/10/05,10:00,1742
2020/10/05,11:00,1750
2020/10/05,12:00,1644
2020/10/05,13:00,1753
2020/10/05,14:00,1758
2020/10/05,15:00,1738
2020/10/05,16:00,1697
2020/10/05,17:00,1634
2020/10/05,18:00,1595
2020/10/05,19:00,1505
2020/10/05,20:00,1429
2020/10/05,21:00,1383
2020/10/05,22:00,1330
2020/10/05,23:00,1294
DATE,TIME,当日実績(万kW)
2020/10/06,00:00,1219
2020/10/06,01:00,1163
2020/10/06,02:00,1166
2020/10/06,03:00,1208
2020/10/06,04:00,1221
2020/10/06,05:00,1244
2020/10/06,06:00,1276
2020/10/06,07:00,1368
2020/10/06,08:00,1550
2020/10/06,09:00,1669
2020/10/06,10:00,1694
2020/10/06,11:00,1696
2020/10/06,12:00,1618
2020/10/06,13:00,1698
2020/10/06,14:00,1728
2020/10/06,15:00,1710
2020/10/06,16:00,1696
2020/10/06,17:00,1651
2020/10/06,18:00,1614
2020/10/06,19:00,1530
2020/10/06,20:00,1457
2020/10/06,21:00,1403
2020/10/06,22:00,1352
2020/10/06,23:00,1316
DATE,TIME,当日実績(万kW)
2020/10/07,00:00,1225
2020/10/07,01:00,1179
2020/10/07,02:00,1181
2020/10/07,03:00,1210
2020/10/07,04:00,1232
2020/10/07,05:00,1243
2020/10/07,06:00,1267
2020/10/07,07:00,1371
2020/10/07,08:00,1581
2020/10/07,09:00,1706
2020/10/07,10:00,1715
2020/10/07,11:00,1722
2020/10/07,12:00,1604
2020/10/07,13:00,1695
2020/10/07,14:00,1708
2020/10/07,15:00,1684
2020/10/07,16:00,1691
2020/10/07,17:00,1657
2020/10/07,18:00,1609
2020/10/07,19:00,1525
2020/10/07,20:00,1463
2020/10/07,21:00,1394
2020/10/07,22:00,1350
2020/10/07,23:00,1303
DATE,TIME,当日実績(万kW)
2020/10/08,00:00,1235
2020/10/08,01:00,1181
2020/10/08,02:00,1175
2020/10/08,03:00,1203
2020/10/08,04:00,1221
2020/10/08,05:00,1231
2020/10/08,06:00,1274
2020/10/08,07:00,1370
2020/10/08,08:00,1571
2020/10/08,09:00,1696
2020/10/08,10:00,1706
2020/10/08,11:00,1703
2020/10/08,12:00,1590
2020/10/08,13:00,1693
2020/10/08,14:00,1709
2020/10/08,15:00,1679
2020/10/08,16:00,1688
2020/10/08,17:00,1660
2020/10/08,18:00,1612
2020/10/08,19:00,1529
2020/10/08,20:00,1466
2020/10/08,21:00,1398
2020/10/08,22:00,1348
2020/10/08,23:00,1303
DATE,TIME,当日実績(万kW)
2020/10/09,00:00,1225
2020/10/09,01:00,1171
2020/10/09,02:00,1180
2020/10/09,03:00,1210
2020/10/09,04:00,1226
2020/10/09,05:00,1233
2020/10/09,06:00,1279
2020/10/09,07:00,1385
2020/10/09,08:00,1572
2020/10/09,09:00,1699
2020/10/09,10:00,1710
2020/10/09,11:00,1709
2020/10/09,12:00,1590
2020/10/09,13:00,1672
2020/10/09,14:00,1689
2020/10/09,15:00,1659
2020/10/09,16:00,1655
2020/10/09,17:00,1627
2020/10/09,18:00,1575
2020/10/09,19:00,1499
2020/10/09,20:00,1436
2020/10/09,21:00,1384
2020/10/09,22:00,1344
2020/10/09,23:00,1300
DATE,TIME,当日実績(万kW)
2020/10/10,00:00,1221
2020/10/10,01:00,1168
2020/10/10,02:00,1174
2020/10/10,03:00,1201
2020/10/10,04:00,1195
2020/10/10,05:00,1164
2020/10/10,06:00,1138
2020/10/10,07:00,1176
2020/10/10,08:00,1265
2020/10/10,09:00,1337
2020/10/10,10:00,1346
2020/10/10,11:00,1341
2020/10/10,12:00,1299
2020/10/10,13:00,1303
2020/10/10,14:00,1282
2020/10/10,15:00,1273
2020/10/10,16:00,1277
2020/10/10,17:00,1307
2020/10/10,18:00,1305
2020/10/10,19:00,1263
2020/10/10,20:00,1219
2020/10/10,21:00,1165
2020/10/10,22:00,1108
2020/10/10,23:00,1073
DATE,TIME,当日実績(万kW)
2020/10/11,00:00,1005
2020/10/11,01:00,966
2020/10/11,02:00,985
2020/10/11,03:00,1017
2020/10/11,04:00,1023
2020/10/11,05:00,998
2020/10/11,06:00,972
2020/10/11,07:00,997
2020/10/11,08:00,1061
2020/10/11,09:00,1117
2020/10/11,10:00,1137
2020/10/11,11:00,1159
2020/10/11,12:00,1176
2020/10/11,13:00,1170
2020/10/11,14:00,1169
2020/10/11,15:00,1177
2020/10/11,16:00,1185
2020/10/11,17:00,1251
2020/10/11,18:00,1274
2020/10/11,19:00,1235
2020/10/11,20:00,1188
2020/10/11,21:00,1137
2020/10/11,22:00,1064
2020/10/11,23:00,1045
DATE,TIME,当日実績(万kW)
2020/10/12,00:00,976
2020/10/12,01:00,951
2020/10/12,02:00,970
2020/10/12,03:00,1015
2020/10/12,04:00,1042
2020/10/12,05:00,1070
2020/10/12,06:00,1128
2020/10/12,07:00,1263
2020/10/12,08:00,1493
2020/10/12,09:00,1663
2020/10/12,10:00,1717
2020/10/12,11:00,1751
2020/10/12,12:00,1676
2020/10/12,13:00,1794
2020/10/12,14:00,1805
2020/10/12,15:00,1772
2020/10/12,16:00,1746
2020/10/12,17:00,1699
2020/10/12,18:00,1654
2020/10/12,19:00,1557
2020/10/12,20:00,1481
2020/10/12,21:00,1426
2020/10/12,22:00,1362
2020/10/12,23:00,1322
DATE,TIME,当日実績(万kW)
2020/10/13,00:00,1234
2020/10/13,01:00,1186
2020/10/13,02:00,1186
2020/10/13,03:00,1211
2020/10/13,04:00,1222
2020/10/13,05:00,1233
2020/10/13,06:00,1268
2020/10/13,07:00,1385
2020/10/13,08:00,1600
2020/10/13,09:00,1726
2020/10/13,10:00,1754
2020/10/13,11:00,1775
2020/10/13,12:00,1668
2020/10/13,13:00,1769
2020/10/13,14:00,1792
2020/10/13,15:00,1763
2020/10/13,16:00,1735
2020/10/13,17:00,1697
2020/10/13,18:00,1647
2020/10/13,19:00,1553
2020/10/13,20:00,1477
2020/10/13,21:00,1421
2020/10/13,22:00,1375
2020/10/13,23:00,1328
DATE,TIME,当日実績(万kW)
2020/10/14,00:00,1236
2020/10/14,01:00,1195
2020/10/14,02:00,1191
2020/10/14,03:00,1216
2020/10/14,04:00,1232
2020/10/14,05:00,1240
2020/10/14,06:00,1276
2020/10/14,07:00,1359
2020/10/14,08:00,1557
2020/10/14,09:00,1689
2020/10/14,10:00,1711
2020/10/14,11:00,1734
2020/10/14,12:00,1644
2020/10/14,13:00,1750
2020/10/14,14:00,1758
2020/10/14,15:00,1734
2020/10/14,16:00,1712
2020/10/14,17:00,1678
2020/10/14,18:00,1626
2020/10/14,19:00,1534
2020/10/14,20:00,1469
2020/10/14,21:00,1400
2020/10/14,22:00,1351
2020/10/14,23:00,1298
DATE,TIME,当日実績(万kW)
2020/10/15,00:00,1215
2020/10/15,01:00,1160
2020/10/15,02:00,1163
2020/10/15,03:00,1190
2020/10/15,04:00,1205
2020/10/15,05:00,1216
2020/10/15,06:00,1259
2020/10/15,07:00,1354
2020/10/15,08:00,1549
2020/10/15,09:00,1665
2020/10/15,10:00,1692
2020/10/15,11:00,1712
2020/10/15,12:00,1613
2020/10/15,13:00,1708
2020/10/15,14:00,1711
2020/10/15,15:00,1693
2020/10/15,16:00,1675
2020/10/15,17:00,1649
2020/10/15,18:00,1604
2020/10/15,19:00,1521
2020/10/15,20:00,1451
2020/10/15,21:00,1384
2020/10/15,22:00,1329
2020/10/15,23:00,1277
DATE,TIME,当日実績(万kW)
2020/10/16,00:00,1198
2020/10/16,01:00,1149
2020/10/16,02:00,1154
2020/10/16,03:00,1187
2020/10/16,04:00,1207
2020/10/16,05:00,1220
2020/10/16,06:00,1257
2020/10/16,07:00,1337
2020/10/16,08:00,1509
2020/10/16,09:00,1616
2020/10/16,10:00,1621
2020/10/16,11:00,1630
2020/10/16,12:00,1523
2020/10/16,13:00,1621
2020/10/16,14:00,1611
2020/10/16,15:00,1577
2020/10/16,16:00,1583
2020/10/16,17:00,1582
2020/10/16,18:00,1544
2020/10/16,19:00,1468
2020/10/16,20:00,1408
2020/10/16,21:00,1355
2020/10/16,22:00,1313
2020/10/16,23:00,1265
DATE,TIME,当日実績(万kW)
2020/10/17,00:00,1187
2020/10/17,01:00,1135
2020/10/17,02:00,1139
2020/10/17,03:00,1167
2020/10/17,04:00,1174
2020/10/17,05:00,1147
2020/10/17,06:00,1140
2020/10/17,07:00,1173
2020/10/17,08:00,1267
2020/10/17,09:00,1335
2020/10/17,10:00,1342
2020/10/17,11:00,1341
2020/10/17,12:00,1306
2020/10/17,13:00,1325
2020/10/17,14:00,1319
2020/10/17,15:00,1302
2020/10/17,16:00,1328
2020/10/17,17:00,1346
2020/10/17,18:00,1328
2020/10/17,19:00,1287
2020/10/17,20:00,1237
2020/10/17,21:00,1173
2020/10/17,22:00,1108
2020/10/17,23:00,1066
DATE,TIME,当日実績(万kW)
2020/10/18,00:00,1005
2020/10/18,01:00,968
2020/10/18,02:00,989
2020/10/18,03:00,1023
2020/10/18,04:00,1036
2020/10/18,05:00,1021
2020/10/18,06:00,988
2020/10/18,07:00,1000
2020/10/18,08:00,1052
2020/10/18,09:00,1088
2020/10/18,10:00,1072
2020/10/18,11:00,1072
2020/10/18,12:00,1063
2020/10/18,13:00,1056
2020/10/18,14:00,1055
2020/10/18,15:00,1064
2020/10/18,16:00,1101
2020/10/18,17:00,1200
2020/10/18,18:00,1223
2020/10/18,19:00,1199
2020/10/18,20:00,1163
2020/10/18,21:00,1115
2020/10/18,22:00,1050
2020/10/18,23:00,1029
DATE,TIME,当日実績(万kW)
2020/10/19,00:00,969
2020/10/19,01:00,942
2020/10/19,02:00,983
2020/10/19,03:00,1033
2020/10/19,04:00,1065
2020/10/19,05:00,1097
2020/10/19,06:00,1172
2020/10/19,07:00,1313
2020/10/19,08:00,1527
2020/10/19,09:00,1662
2020/10/19,10:00,1695
2020/10/19,11:00,1702
2020/10/19,12:00,1604
2020/10/19,13:00,1703
2020/10/19,14:00,1716
2020/10/19,15:00,1691
2020/10/19,16:00,1697
2020/10/19,17:00,1686
2020/10/19,18:00,1642
2020/10/19,19:00,1557
2020/10/19,20:00,1493
2020/10/19,21:00,1438
2020/10/19,22:00,1382
2020/10/19,23:00,1320
DATE,TIME,当日実績(万kW)
2020/10/20,00:00,1235
2020/10/20,01:00,1188
2020/10/20,02:00,1204
2020/10/20,03:00,1239
2020/10/20,04:00,1255
2020/10/20,05:00,1279
2020/10/20,06:00,1338
2020/10/20,07:00,1413
2020/10/20,08:00,1599
2020/10/20,09:00,1685
2020/10/20,10:00,1671
2020/10/20,11:00,1657
2020/10/20,12:00,1554
2020/10/20,13:00,1635
2020/10/20,14:00,1651
2020/10/20,15:00,1628
2020/10/20,16:00,1622
2020/10/20,17:00,1621
2020/10/20,18:00,1597
2020/10/20,19:00,1526
2020/10/20,20:00,1470
2020/10/20,21:00,1415
2020/10/20,22:00,1370
2020/10/20,23:00,1326
DATE,TIME,当日実績(万kW)
2020/10/21,00:00,1247
2020/10/21,01:00,1204
2020/10/21,02:00,1216
2020/10/21,03:00,1252
2020/10/21,04:00,1264
2020/10/21,05:00,1282
2020/10/21,06:00,1346
2020/10/21,07:00,1430
2020/10/21,08:00,1592
2020/10/21,09:00,1688
2020/10/21,10:00,1685
2020/10/21,11:00,1663
2020/10/21,12:00,1549
2020/10/21,13:00,1642
2020/10/21,14:00,1653
2020/10/21,15:00,1633
2020/10/21,16:00,1639
2020/10/21,17:00,1640
2020/10/21,18:00,1606
2020/10/21,19:00,1534
2020/10/21,20:00,1475
2020/10/21,21:00,1416
2020/10/21,22:00,1370
2020/10/21,23:00,1321
DATE,TIME,当日実績(万kW)
2020/10/22,00:00,1246
2020/10/22,01:00,1203
2020/10/22,02:00,1211
2020/10/22,03:00,1244
2020/10/22,04:00,1258
2020/10/22,05:00,1263
2020/10/22,06:00,1319
2020/10/22,07:00,1406
2020/10/22,08:00,1590
2020/10/22,09:00,1696
2020/10/22,10:00,1696
2020/10/22,11:00,1674
2020/10/22,12:00,1576
2020/10/22,13:00,1670
2020/10/22,14:00,1690
2020/10/22,15:00,1668
2020/10/22,16:00,1691
