DATE,TIME,当日実績(万kW)
2021/07/01,00:00,1324
2021/07/01,01:00,1256
2021/07/01,02:00,1247
2021/07/01,03:00,1274
2021/07/01,04:00,1288
2021/07/01,05:00,1280
2021/07/01,06:00,1322
2021/07/01,07:00,1442
2021/07/01,08:00,1676
2021/07/01,09:00,1826
2021/07/01,10:00,1839
2021/07/01,11:00,1834
2021/07/01,12:00,1717
2021/07/01,13:00,1809
2021/07/01,14:00,1812
2021/07/01,15:00,1785
2021/07/01,16:00,1782
2021/07/01,17:00,1710
2021/07/01,18:00,1676
2021/07/01,19:00,1621
2021/07/01,20:00,1546
2021/07/01,21:00,1481
2021/07/01,22:00,1436
2021/07/01,23:00,1402
DATE,TIME,当日実績(万kW)
2021/07/02,00:00,1317
2021/07/02,01:00,1258
2021/07/02,02:00,1247
2021/07/02,03:00,1279
2021/07/02,04:00,1300
2021/07/02,05:00,1306
2021/07/02,06:00,1353
2021/07/02,07:00,1481
2021/07/02,08:00,1712
2021/07/02,09:00,1868
2021/07/02,10:00,1908
2021/07/02,11:00,1901
2021/07/02,12:00,1787
2021/07/02,13:00,1891
2021/07/02,14:00,1914
2021/07/02,15:00,1884
2021/07/02,16:00,1854
2021/07/02,17:00,1768
2021/07/02,18:00,1720
2021/07/02,19:00,1662
2021/07/02,20:00,1582
2021/07/02,21:00,1529
2021/07/02,22:00,1479
2021/07/02,23:00,1428
DATE,TIME,当日実績(万kW)
2021/07/03,00:00,1335
2021/07/03,01:00,1275
2021/07/03,02:00,1264
2021/07/03,03:00,1286
2021/07/03,04:00,1276
2021/07/03,05:00,1237
2021/07/03,06:00,1210
2021/07/03,07:00,1261
2021/07/03,08:00,1389
2021/07/03,09:00,1491
2021/07/03,10:00,1580
2021/07/03,11:00,1614
2021/07/03,12:00,1604
2021/07/03,13:00,1627
2021/07/03,14:00,1642
2021/07/03,15:00,1621
2021/07/03,16:00,1582
2021/07/03,17:00,1519
2021/07/03,18:00,1520
2021/07/03,19:00,1510
2021/07/03,20:00,1438
2021/07/03,21:00,1352
2021/07/03,22:00,1280
2021/07/03,23:00,1237
DATE,TIME,当日実績(万kW)
2021/07/04,00:00,1161
2021/07/04,01:00,1105
2021/07/04,02:00,1103
2021/07/04,03:00,1123
2021/07/04,04:00,1134
2021/07/04,05:00,1094
2021/07/04,06:00,1083
2021/07/04,07:00,1128
2021/07/04,08:00,1225
2021/07/04,09:00,1301
2021/07/04,10:00,1324
2021/07/04,11:00,1355
2021/07/04,12:00,1372
2021/07/04,13:00,1365
2021/07/04,14:00,1352
2021/07/04,15:00,1362
2021/07/04,16:00,1364
2021/07/04,17:00,1382
2021/07/04,18:00,1401
2021/07/04,19:00,1404
2021/07/04,20:00,1354
2021/07/04,21:00,1283
2021/07/04,22:00,1216
2021/07/04,23:00,1186
DATE,TIME,当日実績(万kW)
2021/07/05,00:00,1114
2021/07/05,01:00,1071
2021/07/05,02:00,1077
2021/07/05,03:00,1116
2021/07/05,04:00,1134
2021/07/05,05:00,1153
2021/07/05,06:00,1246
2021/07/05,07:00,1453
2021/07/05,08:00,1776
2021/07/05,09:00,2028
2021/07/05,10:00,2096
2021/07/05,11:00,2105
2021/07/05,12:00,1980
2021/07/05,13:00,2075
2021/07/05,14:00,2072
2021/07/05,15:00,2036
2021/07/05,16:00,2019
2021/07/05,17:00,1918
2021/07/05,18:00,1857
2021/07/05,19:00,1788
2021/07/05,20:00,1704
2021/07/05,21:00,1642
2021/07/05,22:00,1575
2021/07/05,23:00,1516
DATE,TIME,当日実績(万kW)
2021/07/06,00:00,1412
2021/07/06,01:00,1343
2021/07/06,02:00,1331
2021/07/06,03:00,1337
2021/07/06,04:00,1343
2021/07/06,05:00,1340
2021/07/06,06:00,1400
2021/07/06,07:00,1553
2021/07/06,08:00,1825
2021/07/06,09:00,1997
2021/07/06,10:00,2038
2021/07/06,11:00,2037
2021/07/06,12:00,1942
2021/07/06,13:00,2041
2021/07/06,14:00,2077
2021/07/06,15:00,2047
2021/07/06,16:00,2023
2021/07/06,17:00,1932
2021/07/06,18:00,1886
2021/07/06,19:00,1823
2021/07/06,20:00,1728
2021/07/06,21:00,1677
2021/07/06,22:00,1606
2021/07/06,23:00,1548
DATE,TIME,当日実績(万kW)
2021/07/07,00:00,1444
2021/07/07,01:00,1372
2021/07/07,02:00,1354
2021/07/07,03:00,1363
2021/07/07,04:00,1366
2021/07/07,05:00,1354
2021/07/07,06:00,1426
2021/07/07,07:00,1583
2021/07/07,08:00,1852
2021/07/07,09:00,2013
2021/07/07,10:00,2044
2021/07/07,11:00,2042
2021/07/07,12:00,1921
2021/07/07,13:00,2002
2021/07/07,14:00,2011
2021/07/07,15:00,1980
2021/07/07,16:00,1956
2021/07/07,17:00,1867
2021/07/07,18:00,1827
2021/07/07,19:00,1759
2021/07/07,20:00,1678
2021/07/07,21:00,1607
2021/07/07,22:00,1539
2021/07/07,23:00,1478
DATE,TIME,当日実績(万kW)
2021/07/08,00:00,1390
2021/07/08,01:00,1328
2021/07/08,02:00,1311
2021/07/08,03:00,1328
2021/07/08,04:00,1328
2021/07/08,05:00,1333
2021/07/08,06:00,1397
2021/07/08,07:00,1538
2021/07/08,08:00,1788
2021/07/08,09:00,1967
2021/07/08,10:00,1999
2021/07/08,11:00,2000
2021/07/08,12:00,1887
2021/07/08,13:00,1980
2021/07/08,14:00,1998
2021/07/08,15:00,1972
2021/07/08,16:00,1947
2021/07/08,17:00,1867
2021/07/08,18:00,1823
2021/07/08,19:00,1760
2021/07/08,20:00,1676
2021/07/08,21:00,1604
2021/07/08,22:00,1552
2021/07/08,23:00,1502
DATE,TIME,当日実績(万kW)
2021/07/09,00:00,1393
2021/07/09,01:00,1333
2021/07/09,02:00,1314
2021/07/09,03:00,1327
2021/07/09,04:00,1336
2021/07/09,05:00,1333
2021/07/09,06:00,1384
2021/07/09,07:00,1545
2021/07/09,08:00,1832
2021/07/09,09:00,2061
2021/07/09,10:00,2120
2021/07/09,11:00,2134
2021/07/09,12:00,2018
2021/07/09,13:00,2084
2021/07/09,14:00,2068
2021/07/09,15:00,1998
2021/07/09,16:00,1956
2021/07/09,17:00,1847
2021/07/09,18:00,1788
2021/07/09,19:00,1736
2021/07/09,20:00,1669
2021/07/09,21:00,1610
2021/07/09,22:00,1550
2021/07/09,23:00,1487
DATE,TIME,当日実績(万kW)
2021/07/10,00:00,1381
2021/07/10,01:00,1315
2021/07/10,02:00,1285
2021/07/10,03:00,1302
2021/07/10,04:00,1293
2021/07/10,05:00,1247
2021/07/10,06:00,1247
2021/07/10,07:00,1325
2021/07/10,08:00,1468
2021/07/10,09:00,1595
2021/07/10,10:00,1666
2021/07/10,11:00,1695
2021/07/10,12:00,1696
2021/07/10,13:00,1718
2021/07/10,14:00,1710
2021/07/10,15:00,1651
2021/07/10,16:00,1635
2021/07/10,17:00,1595
2021/07/10,18:00,1583
2021/07/10,19:00,1570
2021/07/10,20:00,1500
2021/07/10,21:00,1417
2021/07/10,22:00,1348
2021/07/10,23:00,1288
DATE,TIME,当日実績(万kW)
2021/07/11,00:00,1199
