DATE,TIME,当日実績(万kW)
2022/01/01,00:00,1376
2022/01/01,01:00,1325
2022/01/01,02:00,1294
2022/01/01,03:00,1265
2022/01/01,04:00,1231
2022/01/01,05:00,1204
2022/01/01,06:00,1224
2022/01/01,07:00,1305
2022/01/01,08:00,1393
2022/01/01,09:00,1378
2022/01/01,10:00,1313
2022/01/01,11:00,1270
2022/01/01,12:00,1232
2022/01/01,13:00,1188
2022/01/01,14:00,1170
2022/01/01,15:00,1192
2022/01/01,16:00,1268
2022/01/01,17:00,1408
2022/01/01,18:00,1439
2022/01/01,19:00,1445
2022/01/01,20:00,1454
2022/01/01,21:00,1437
2022/01/01,22:00,1375
2022/01/01,23:00,1356
DATE,TIME,当日実績(万kW)
2022/01/02,00:00,1291
2022/01/02,01:00,1253
2022/01/02,02:00,1249
2022/01/02,03:00,1238
2022/01/02,04:00,1215
2022/01/02,05:00,1207
2022/01/02,06:00,1246
2022/01/02,07:00,1343
2022/01/02,08:00,1452
2022/01/02,09:00,1433
2022/01/02,10:00,1363
2022/01/02,11:00,1292
2022/01/02,12:00,1251
2022/01/02,13:00,1182
2022/01/02,14:00,1147
2022/01/02,15:00,1163
2022/01/02,16:00,1237
2022/01/02,17:00,1381
2022/01/02,18:00,1421
2022/01/02,19:00,1420
2022/01/02,20:00,1415
2022/01/02,21:00,1388
2022/01/02,22:00,1316
2022/01/02,23:00,1286
DATE,TIME,当日実績(万kW)
2022/01/03,00:00,1215
2022/01/03,01:00,1174
2022/01/03,02:00,1176
2022/01/03,03:00,1171
2022/01/03,04:00,1151
2022/01/03,05:00,1145
2022/01/03,06:00,1180
2022/01/03,07:00,1257
2022/01/03,08:00,1351
2022/01/03,09:00,1355
2022/01/03,10:00,1277
2022/01/03,11:00,1238
2022/01/03,12:00,1209
2022/01/03,13:00,1173
2022/01/03,14:00,1162
2022/01/03,15:00,1181
2022/01/03,16:00,1242
2022/01/03,17:00,1391
2022/01/03,18:00,1425
2022/01/03,19:00,1427
2022/01/03,20:00,1425
2022/01/03,21:00,1385
2022/01/03,22:00,1303
2022/01/03,23:00,1267
DATE,TIME,当日実績(万kW)
2022/01/04,00:00,1204
2022/01/04,01:00,1177
2022/01/04,02:00,1178
2022/01/04,03:00,1173
2022/01/04,04:00,1156
2022/01/04,05:00,1168
2022/01/04,06:00,1244
2022/01/04,07:00,1362
2022/01/04,08:00,1485
2022/01/04,09:00,1528
2022/01/04,10:00,1488
2022/01/04,11:00,1463
2022/01/04,12:00,1423
2022/01/04,13:00,1397
2022/01/04,14:00,1382
2022/01/04,15:00,1390
2022/01/04,16:00,1473
2022/01/04,17:00,1599
2022/01/04,18:00,1622
2022/01/04,19:00,1610
2022/01/04,20:00,1582
2022/01/04,21:00,1518
2022/01/04,22:00,1420
2022/01/04,23:00,1370
DATE,TIME,当日実績(万kW)
2022/01/05,00:00,1304
2022/01/05,01:00,1281
2022/01/05,02:00,1286
2022/01/05,03:00,1274
2022/01/05,04:00,1270
2022/01/05,05:00,1312
2022/01/05,06:00,1460
2022/01/05,07:00,1649
2022/01/05,08:00,1867
2022/01/05,09:00,1896
2022/01/05,10:00,1838
2022/01/05,11:00,1778
2022/01/05,12:00,1680
2022/01/05,13:00,1709
2022/01/05,14:00,1680
2022/01/05,15:00,1707
2022/01/05,16:00,1782
2022/01/05,17:00,1863
2022/01/05,18:00,1859
2022/01/05,19:00,1841
2022/01/05,20:00,1782
2022/01/05,21:00,1710
2022/01/05,22:00,1583
2022/01/05,23:00,1528
DATE,TIME,当日実績(万kW)
2022/01/06,00:00,1443
2022/01/06,01:00,1406
2022/01/06,02:00,1400
2022/01/06,03:00,1395
2022/01/06,04:00,1389
2022/01/06,05:00,1446
2022/01/06,06:00,1631
2022/01/06,07:00,1857
2022/01/06,08:00,2144
2022/01/06,09:00,2305
2022/01/06,10:00,2303
2022/01/06,11:00,2287
2022/01/06,12:00,2175
2022/01/06,13:00,2234
2022/01/06,14:00,2193
2022/01/06,15:00,2147
2022/01/06,16:00,2162
2022/01/06,17:00,2178
2022/01/06,18:00,2157
2022/01/06,19:00,2088
2022/01/06,20:00,2034
2022/01/06,21:00,1950
2022/01/06,22:00,1840
2022/01/06,23:00,1759
DATE,TIME,当日実績(万kW)
2022/01/07,00:00,1654
2022/01/07,01:00,1598
2022/01/07,02:00,1586
2022/01/07,03:00,1575
2022/01/07,04:00,1563
2022/01/07,05:00,1620
2022/01/07,06:00,1804
2022/01/07,07:00,1975
2022/01/07,08:00,2200
2022/01/07,09:00,2252
2022/01/07,10:00,2173
2022/01/07,11:00,2107
2022/01/07,12:00,1976
2022/01/07,13:00,2043
2022/01/07,14:00,2051
2022/01/07,15:00,2052
2022/01/07,16:00,2117
2022/01/07,17:00,2158
2022/01/07,18:00,2135
2022/01/07,19:00,2067
2022/01/07,20:00,2008
2022/01/07,21:00,1934
2022/01/07,22:00,1842
2022/01/07,23:00,1787
DATE,TIME,当日実績(万kW)
2022/01/08,00:00,1694
2022/01/08,01:00,1643
2022/01/08,02:00,1618
2022/01/08,03:00,1596
2022/01/08,04:00,1558
2022/01/08,05:00,1563
2022/01/08,06:00,1639
2022/01/08,07:00,1763
2022/01/08,08:00,1908
2022/01/08,09:00,1896
2022/01/08,10:00,1818
2022/01/08,11:00,1728
2022/01/08,12:00,1629
2022/01/08,13:00,1617
2022/01/08,14:00,1588
2022/01/08,15:00,1590
2022/01/08,16:00,1638
2022/01/08,17:00,1752
2022/01/08,18:00,1771
2022/01/08,19:00,1761
2022/01/08,20:00,1734
2022/01/08,21:00,1672
2022/01/08,22:00,1577
2022/01/08,23:00,1557
DATE,TIME,当日実績(万kW)
2022/01/09,00:00,1482
2022/01/09,01:00,1451
2022/01/09,02:00,1445
2022/01/09,03:00,1430
2022/01/09,04:00,1402
2022/01/09,05:00,1396
2022/01/09,06:00,1433
2022/01/09,07:00,1505
2022/01/09,08:00,1571
2022/01/09,09:00,1554
2022/01/09,10:00,1465
2022/01/09,11:00,1399
2022/01/09,12:00,1347
2022/01/09,13:00,1328
2022/01/09,14:00,1316
2022/01/09,15:00,1341
2022/01/09,16:00,1412
2022/01/09,17:00,1567
2022/01/09,18:00,1597
2022/01/09,19:00,1586
2022/01/09,20:00,1560
