DATE,TIME,当日実績(万kW)
2022/04/01,00:00,1268
2022/04/01,01:00,1242
2022/04/01,02:00,1263
2022/04/01,03:00,1287
2022/04/01,04:00,1291
2022/04/01,05:00,1311
2022/04/01,06:00,1377
2022/04/01,07:00,1484
2022/04/01,08:00,1677
2022/04/01,09:00,1780
2022/04/01,10:00,1737
2022/04/01,11:00,1719
2022/04/01,12:00,1606
2022/04/01,13:00,1648
2022/04/01,14:00,1624
2022/04/01,15:00,1604
2022/04/01,16:00,1598
2022/04/01,17:00,1582
2022/04/01,18:00,1648
2022/04/01,19:00,1628
2022/04/01,20:00,1593
2022/04/01,21:00,1573
2022/04/01,22:00,1513
2022/04/01,23:00,1472
DATE,TIME,当日実績(万kW)
2022/04/02,00:00,1372
2022/04/02,01:00,1356
2022/04/02,02:00,1355
2022/04/02,03:00,1376
2022/04/02,04:00,1363
2022/04/02,05:00,1346
2022/04/02,06:00,1326
2022/04/02,07:00,1336
2022/04/02,08:00,1409
2022/04/02,09:00,1439
2022/04/02,10:00,1404
2022/04/02,11:00,1369
2022/04/02,12:00,1306
2022/04/02,13:00,1305
2022/04/02,14:00,1274
2022/04/02,15:00,1255
2022/04/02,16:00,1281
2022/04/02,17:00,1343
2022/04/02,18:00,1409
2022/04/02,19:00,1402
2022/04/02,20:00,1379
2022/04/02,21:00,1321
2022/04/02,22:00,1246
2022/04/02,23:00,1206
DATE,TIME,当日実績(万kW)
2022/04/03,00:00,1143
2022/04/03,01:00,1124
2022/04/03,02:00,1147
2022/04/03,03:00,1158
2022/04/03,04:00,1158
2022/04/03,05:00,1150
2022/04/03,06:00,1129
2022/04/03,07:00,1164
2022/04/03,08:00,1227
2022/04/03,09:00,1274
2022/04/03,10:00,1278
2022/04/03,11:00,1280
2022/04/03,12:00,1277
2022/04/03,13:00,1261
2022/04/03,14:00,1264
2022/04/03,15:00,1266
2022/04/03,16:00,1301
2022/04/03,17:00,1366
2022/04/03,18:00,1410
2022/04/03,19:00,1400
2022/04/03,20:00,1374
2022/04/03,21:00,1322
2022/04/03,22:00,1235
2022/04/03,23:00,1192
DATE,TIME,当日実績(万kW)
2022/04/04,00:00,1131
2022/04/04,01:00,1121
2022/04/04,02:00,1141
2022/04/04,03:00,1180
2022/04/04,04:00,1202
2022/04/04,05:00,1237
2022/04/04,06:00,1309
2022/04/04,07:00,1444
2022/04/04,08:00,1652
2022/04/04,09:00,1765
2022/04/04,10:00,1744
2022/04/04,11:00,1717
2022/04/04,12:00,1607
2022/04/04,13:00,1676
2022/04/04,14:00,1656
2022/04/04,15:00,1615
2022/04/04,16:00,1609
2022/04/04,17:00,1577
2022/04/04,18:00,1609
2022/04/04,19:00,1576
2022/04/04,20:00,1535
2022/04/04,21:00,1504
2022/04/04,22:00,1435
2022/04/04,23:00,1404
DATE,TIME,当日実績(万kW)
2022/04/05,00:00,1322
2022/04/05,01:00,1303
2022/04/05,02:00,1325
2022/04/05,03:00,1361
2022/04/05,04:00,1370
2022/04/05,05:00,1387
2022/04/05,06:00,1438
2022/04/05,07:00,1497
2022/04/05,08:00,1649
2022/04/05,09:00,1739
2022/04/05,10:00,1724
2022/04/05,11:00,1697
2022/04/05,12:00,1584
2022/04/05,13:00,1651
2022/04/05,14:00,1639
2022/04/05,15:00,1602
2022/04/05,16:00,1600
2022/04/05,17:00,1560
2022/04/05,18:00,1608
2022/04/05,19:00,1562
2022/04/05,20:00,1510
2022/04/05,21:00,1455
2022/04/05,22:00,1406
2022/04/05,23:00,1361
DATE,TIME,当日実績(万kW)
2022/04/06,00:00,1281
2022/04/06,01:00,1255
2022/04/06,02:00,1276
2022/04/06,03:00,1309
2022/04/06,04:00,1309
2022/04/06,05:00,1331
2022/04/06,06:00,1365
2022/04/06,07:00,1437
2022/04/06,08:00,1608
2022/04/06,09:00,1697
2022/04/06,10:00,1675
2022/04/06,11:00,1675
2022/04/06,12:00,1550
2022/04/06,13:00,1634
2022/04/06,14:00,1626
2022/04/06,15:00,1598
2022/04/06,16:00,1583
2022/04/06,17:00,1541
2022/04/06,18:00,1574
2022/04/06,19:00,1531
2022/04/06,20:00,1484
2022/04/06,21:00,1440
2022/04/06,22:00,1395
2022/04/06,23:00,1356
DATE,TIME,当日実績(万kW)
2022/04/07,00:00,1286
2022/04/07,01:00,1251
2022/04/07,02:00,1276
2022/04/07,03:00,1306
2022/04/07,04:00,1318
2022/04/07,05:00,1323
2022/04/07,06:00,1359
2022/04/07,07:00,1426
2022/04/07,08:00,1582
2022/04/07,09:00,1665
2022/04/07,10:00,1662
2022/04/07,11:00,1636
2022/04/07,12:00,1528
2022/04/07,13:00,1599
2022/04/07,14:00,1598
2022/04/07,15:00,1568
2022/04/07,16:00,1564
2022/04/07,17:00,1539
2022/04/07,18:00,1560
2022/04/07,19:00,1519
2022/04/07,20:00,1467
2022/04/07,21:00,1421
2022/04/07,22:00,1371
2022/04/07,23:00,1324
DATE,TIME,当日実績(万kW)
2022/04/08,00:00,1250
2022/04/08,01:00,1219
2022/04/08,02:00,1241
2022/04/08,03:00,1269
2022/04/08,04:00,1283
2022/04/08,05:00,1291
2022/04/08,06:00,1327
2022/04/08,07:00,1393
2022/04/08,08:00,1543
2022/04/08,09:00,1642
2022/04/08,10:00,1640
2022/04/08,11:00,1625
2022/04/08,12:00,1521
2022/04/08,13:00,1586
2022/04/08,14:00,1574
2022/04/08,15:00,1536
2022/04/08,16:00,1532
2022/04/08,17:00,1484
2022/04/08,18:00,1507
2022/04/08,19:00,1472
2022/04/08,20:00,1433
2022/04/08,21:00,1388
2022/04/08,22:00,1356
2022/04/08,23:00,1315
DATE,TIME,当日実績(万kW)
2022/04/09,00:00,1225
2022/04/09,01:00,1201
2022/04/09,02:00,1226
2022/04/09,03:00,1253
2022/04/09,04:00,1249
2022/04/09,05:00,1212
2022/04/09,06:00,1174
2022/04/09,07:00,1172
2022/04/09,08:00,1225
2022/04/09,09:00,1257
2022/04/09,10:00,1264
2022/04/09,11:00,1262
2022/04/09,12:00,1229
2022/04/09,13:00,1222
2022/04/09,14:00,1194
2022/04/09,15:00,1181
2022/04/09,16:00,1185
2022/04/09,17:00,1188
2022/04/09,18:00,1252
2022/04/09,19:00,1250
2022/04/09,20:00,1208
2022/04/09,21:00,1157
2022/04/09,22:00,1101
2022/04/09,23:00,1079
DATE,TIME,当日実績(万kW)
2022/04/10,00:00,1017
2022/04/10,01:00,1009
2022/04/10,02:00,1038
2022/04/10,03:00,1075
2022/04/10,04:00,1073
2022/04/10,05:00,1057
2022/04/10,06:00,1011
2022/04/10,07:00,1018
2022/04/10,08:00,1052
2022/04/10,09:00,1086
2022/04/10,10:00,1101
