DATE,TIME,当日実績(万kW)
2020/07/01,00:00,1281
2020/07/01,01:00,1220
2020/07/01,02:00,1201
2020/07/01,03:00,1215
2020/07/01,04:00,1226
2020/07/01,05:00,1217
2020/07/01,06:00,1281
2020/07/01,07:00,1432
2020/07/01,08:00,1695
2020/07/01,09:00,1868
2020/07/01,10:00,1925
2020/07/01,11:00,1928
2020/07/01,12:00,1851
2020/07/01,13:00,1938
2020/07/01,14:00,1948
2020/07/01,15:00,1897
2020/07/01,16:00,1860
2020/07/01,17:00,1734
2020/07/01,18:00,1670
2020/07/01,19:00,1626
2020/07/01,20:00,1568
2020/07/01,21:00,1484
2020/07/01,22:00,1429
2020/07/01,23:00,1363
DATE,TIME,当日実績(万kW)
2020/07/02,00:00,1266
2020/07/02,01:00,1199
2020/07/02,02:00,1184
2020/07/02,03:00,1201
2020/07/02,04:00,1211
2020/07/02,05:00,1204
2020/07/02,06:00,1269
2020/07/02,07:00,1404
2020/07/02,08:00,1677
2020/07/02,09:00,1847
2020/07/02,10:00,1919
2020/07/02,11:00,1918
2020/07/02,12:00,1837
2020/07/02,13:00,1913
2020/07/02,14:00,1921
2020/07/02,15:00,1892
2020/07/02,16:00,1866
2020/07/02,17:00,1723
2020/07/02,18:00,1658
2020/07/02,19:00,1618
2020/07/02,20:00,1540
2020/07/02,21:00,1453
2020/07/02,22:00,1403
2020/07/02,23:00,1342
DATE,TIME,当日実績(万kW)
2020/07/03,00:00,1244
2020/07/03,01:00,1178
2020/07/03,02:00,1162
2020/07/03,03:00,1183
2020/07/03,04:00,1197
2020/07/03,05:00,1171
2020/07/03,06:00,1213
2020/07/03,07:00,1319
2020/07/03,08:00,1542
2020/07/03,09:00,1692
2020/07/03,10:00,1724
2020/07/03,11:00,1732
2020/07/03,12:00,1628
2020/07/03,13:00,1705
2020/07/03,14:00,1698
2020/07/03,15:00,1655
2020/07/03,16:00,1615
2020/07/03,17:00,1529
2020/07/03,18:00,1512
2020/07/03,19:00,1472
2020/07/03,20:00,1411
2020/07/03,21:00,1345
2020/07/03,22:00,1312
2020/07/03,23:00,1271
DATE,TIME,当日実績(万kW)
2020/07/04,00:00,1190
2020/07/04,01:00,1135
2020/07/04,02:00,1122
2020/07/04,03:00,1142
