DATE,TIME,当日実績(万kW)
2022/07/01,00:00,1510
2022/07/01,01:00,1412
2022/07/01,02:00,1368
2022/07/01,03:00,1361
2022/07/01,04:00,1351
2022/07/01,05:00,1351
2022/07/01,06:00,1458
2022/07/01,07:00,1673
2022/07/01,08:00,2004
2022/07/01,09:00,2255
2022/07/01,10:00,2343
2022/07/01,11:00,2396
2022/07/01,12:00,2335
2022/07/01,13:00,2450
2022/07/01,14:00,2471
2022/07/01,15:00,2437
2022/07/01,16:00,2401
2022/07/01,17:00,2236
2022/07/01,18:00,2102
2022/07/01,19:00,2001
2022/07/01,20:00,1899
2022/07/01,21:00,1792
2022/07/01,22:00,1701
2022/07/01,23:00,1609
DATE,TIME,当日実績(万kW)
2022/07/02,00:00,1470
2022/07/02,01:00,1375
2022/07/02,02:00,1327
2022/07/02,03:00,1320
2022/07/02,04:00,1297
2022/07/02,05:00,1259
2022/07/02,06:00,1277
2022/07/02,07:00,1367
2022/07/02,08:00,1536
2022/07/02,09:00,1684
2022/07/02,10:00,1765
2022/07/02,11:00,1806
2022/07/02,12:00,1798
2022/07/02,13:00,1825
2022/07/02,14:00,1807
2022/07/02,15:00,1784
2022/07/02,16:00,1764
2022/07/02,17:00,1716
2022/07/02,18:00,1682
2022/07/02,19:00,1659
2022/07/02,20:00,1594
2022/07/02,21:00,1513
2022/07/02,22:00,1436
2022/07/02,23:00,1371
DATE,TIME,当日実績(万kW)
2022/07/03,00:00,1267
2022/07/03,01:00,1186
2022/07/03,02:00,1166
2022/07/03,03:00,1175
2022/07/03,04:00,1169
2022/07/03,05:00,1155
2022/07/03,06:00,1152
2022/07/03,07:00,1208
2022/07/03,08:00,1307
2022/07/03,09:00,1389
2022/07/03,10:00,1410
2022/07/03,11:00,1419
2022/07/03,12:00,1407
2022/07/03,13:00,1382
2022/07/03,14:00,1358
2022/07/03,15:00,1348
2022/07/03,16:00,1375
2022/07/03,17:00,1404
2022/07/03,18:00,1415
2022/07/03,19:00,1406
2022/07/03,20:00,1370
2022/07/03,21:00,1319
2022/07/03,22:00,1254
2022/07/03,23:00,1215
DATE,TIME,当日実績(万kW)
2022/07/04,00:00,1137
2022/07/04,01:00,1086
2022/07/04,02:00,1087
2022/07/04,03:00,1118
2022/07/04,04:00,1132
2022/07/04,05:00,1164
2022/07/04,06:00,1263
2022/07/04,07:00,1475
2022/07/04,08:00,1782
2022/07/04,09:00,1979
2022/07/04,10:00,2014
2022/07/04,11:00,2029
2022/07/04,12:00,1909
2022/07/04,13:00,1976
2022/07/04,14:00,1977
2022/07/04,15:00,1927
2022/07/04,16:00,1895
2022/07/04,17:00,1802
2022/07/04,18:00,1754
2022/07/04,19:00,1706
2022/07/04,20:00,1634
2022/07/04,21:00,1582
2022/07/04,22:00,1531
2022/07/04,23:00,1487
DATE,TIME,当日実績(万kW)
2022/07/05,00:00,1386
2022/07/05,01:00,1315
2022/07/05,02:00,1290
2022/07/05,03:00,1309
2022/07/05,04:00,1322
2022/07/05,05:00,1328
2022/07/05,06:00,1377
2022/07/05,07:00,1533
2022/07/05,08:00,1803
