DATE,TIME,当日実績(万kW)
2020/05/01,00:00,989
2020/05/01,01:00,966
2020/05/01,02:00,995
2020/05/01,03:00,1013
2020/05/01,04:00,1010
2020/05/01,05:00,981
2020/05/01,06:00,986
2020/05/01,07:00,1041
2020/05/01,08:00,1153
2020/05/01,09:00,1212
2020/05/01,10:00,1235
2020/05/01,11:00,1230
2020/05/01,12:00,1193
2020/05/01,13:00,1198
2020/05/01,14:00,1182
2020/05/01,15:00,1161
2020/05/01,16:00,1150
2020/05/01,17:00,1120
2020/05/01,18:00,1139
2020/05/01,19:00,1129
2020/05/01,20:00,1078
2020/05/01,21:00,1018
2020/05/01,22:00,968
2020/05/01,23:00,937
DATE,TIME,当日実績(万kW)
2020/05/02,00:00,890
2020/05/02,01:00,876
2020/05/02,02:00,912
2020/05/02,03:00,945
2020/05/02,04:00,941
2020/05/02,05:00,887
2020/05/02,06:00,863
2020/05/02,07:00,893
2020/05/02,08:00,955
2020/05/02,09:00,999
2020/05/02,10:00,1016
2020/05/02,11:00,1033
2020/05/02,12:00,1027
2020/05/02,13:00,1025
2020/05/02,14:00,1010
2020/05/02,15:00,1005
2020/05/02,16:00,1005
2020/05/02,17:00,1009
2020/05/02,18:00,1052
2020/05/02,19:00,1051
2020/05/02,20:00,1005
2020/05/02,21:00,964
2020/05/02,22:00,919
2020/05/02,23:00,910
DATE,TIME,当日実績(万kW)
2020/05/03,00:00,871
2020/05/03,01:00,857
2020/05/03,02:00,892
2020/05/03,03:00,920
2020/05/03,04:00,916
2020/05/03,05:00,859
2020/05/03,06:00,830
2020/05/03,07:00,866
2020/05/03,08:00,900
2020/05/03,09:00,939
2020/05/03,10:00,948
2020/05/03,11:00,950
2020/05/03,12:00,949
2020/05/03,13:00,953
2020/05/03,14:00,923
2020/05/03,15:00,923
2020/05/03,16:00,943
2020/05/03,17:00,992
2020/05/03,18:00,1051
2020/05/03,19:00,1044
2020/05/03,20:00,1006
2020/05/03,21:00,961
2020/05/03,22:00,918
2020/05/03,23:00,901
DATE,TIME,当日実績(万kW)
2020/05/04,00:00,859
2020/05/04,01:00,846
2020/05/04,02:00,876
2020/05/04,03:00,912
2020/05/04,04:00,910
2020/05/04,05:00,890
2020/05/04,06:00,855
2020/05/04,07:00,875
2020/05/04,08:00,927
2020/05/04,09:00,954
2020/05/04,10:00,971
2020/05/04,11:00,973
2020/05/04,12:00,978
2020/05/04,13:00,959
2020/05/04,14:00,952
2020/05/04,15:00,943
2020/05/04,16:00,960
2020/05/04,17:00,1004
2020/05/04,18:00,1038
2020/05/04,19:00,1049
2020/05/04,20:00,1010
2020/05/04,21:00,960
2020/05/04,22:00,920
2020/05/04,23:00,899
DATE,TIME,当日実績(万kW)
2020/05/05,00:00,856
2020/05/05,01:00,838
2020/05/05,02:00,872
2020/05/05,03:00,902
2020/05/05,04:00,905
2020/05/05,05:00,861
2020/05/05,06:00,846
2020/05/05,07:00,875
2020/05/05,08:00,924
2020/05/05,09:00,960
2020/05/05,10:00,975
2020/05/05,11:00,991
2020/05/05,12:00,1005
2020/05/05,13:00,987
2020/05/05,14:00,975
2020/05/05,15:00,960
2020/05/05,16:00,965
2020/05/05,17:00,981
2020/05/05,18:00,1039
2020/05/05,19:00,1047
2020/05/05,20:00,1000
2020/05/05,21:00,951
2020/05/05,22:00,904
2020/05/05,23:00,886
DATE,TIME,当日実績(万kW)
2020/05/06,00:00,837
2020/05/06,01:00,836
2020/05/06,02:00,862
2020/05/06,03:00,897
2020/05/06,04:00,898
2020/05/06,05:00,859
2020/05/06,06:00,826
2020/05/06,07:00,863
2020/05/06,08:00,923
2020/05/06,09:00,959
2020/05/06,10:00,975
2020/05/06,11:00,990
2020/05/06,12:00,996
2020/05/06,13:00,999
2020/05/06,14:00,992
2020/05/06,15:00,998
2020/05/06,16:00,1010
2020/05/06,17:00,1058
2020/05/06,18:00,1086
2020/05/06,19:00,1066
2020/05/06,20:00,1023
2020/05/06,21:00,978
2020/05/06,22:00,925
2020/05/06,23:00,904
DATE,TIME,当日実績(万kW)
2020/05/07,00:00,857
2020/05/07,01:00,842
2020/05/07,02:00,870
2020/05/07,03:00,908
2020/05/07,04:00,919
2020/05/07,05:00,905
2020/05/07,06:00,929
2020/05/07,07:00,982
2020/05/07,08:00,1101
2020/05/07,09:00,1179
2020/05/07,10:00,1185
2020/05/07,11:00,1201
2020/05/07,12:00,1161
2020/05/07,13:00,1183
2020/05/07,14:00,1175
2020/05/07,15:00,1160
2020/05/07,16:00,1162
2020/05/07,17:00,1132
2020/05/07,18:00,1144
2020/05/07,19:00,1140
2020/05/07,20:00,1086
2020/05/07,21:00,1042
2020/05/07,22:00,983
2020/05/07,23:00,955
DATE,TIME,当日実績(万kW)
2020/05/08,00:00,912
2020/05/08,01:00,900
2020/05/08,02:00,935
2020/05/08,03:00,974
2020/05/08,04:00,988
2020/05/08,05:00,961
2020/05/08,06:00,967
2020/05/08,07:00,1018
2020/05/08,08:00,1142
2020/05/08,09:00,1220
2020/05/08,10:00,1238
2020/05/08,11:00,1266
2020/05/08,12:00,1209
2020/05/08,13:00,1230
2020/05/08,14:00,1205
2020/05/08,15:00,1193
2020/05/08,16:00,1200
2020/05/08,17:00,1154
2020/05/08,18:00,1153
2020/05/08,19:00,1152
2020/05/08,20:00,1092
2020/05/08,21:00,1052
2020/05/08,22:00,1010
2020/05/08,23:00,990
DATE,TIME,当日実績(万kW)
2020/05/09,00:00,943
2020/05/09,01:00,925
2020/05/09,02:00,965
2020/05/09,03:00,995
2020/05/09,04:00,994
2020/05/09,05:00,951
2020/05/09,06:00,918
2020/05/09,07:00,957
2020/05/09,08:00,1035
2020/05/09,09:00,1084
2020/05/09,10:00,1093
2020/05/09,11:00,1108
2020/05/09,12:00,1080
2020/05/09,13:00,1089
2020/05/09,14:00,1083
2020/05/09,15:00,1081
2020/05/09,16:00,1091
2020/05/09,17:00,1113
2020/05/09,18:00,1150
2020/05/09,19:00,1126
2020/05/09,20:00,1084
2020/05/09,21:00,1035
2020/05/09,22:00,980
2020/05/09,23:00,965
DATE,TIME,当日実績(万kW)
2020/05/10,00:00,928
2020/05/10,01:00,906
2020/05/10,02:00,933
2020/05/10,03:00,963
2020/05/10,04:00,962
2020/05/10,05:00,924
2020/05/10,06:00,886
2020/05/10,07:00,916
2020/05/10,08:00,978
2020/05/10,09:00,1015
2020/05/10,10:00,1030
2020/05/10,11:00,1038
2020/05/10,12:00,1045
2020/05/10,13:00,1038
2020/05/10,14:00,1029
2020/05/10,15:00,1013
2020/05/10,16:00,1054
2020/05/10,17:00,1098
2020/05/10,18:00,1133
2020/05/10,19:00,1108
2020/05/10,20:00,1063
2020/05/10,21:00,1021
2020/05/10,22:00,972
2020/05/10,23:00,957
DATE,TIME,当日実績(万kW)
2020/05/11,00:00,907
2020/05/11,01:00,892
2020/05/11,02:00,928
2020/05/11,03:00,963
2020/05/11,04:00,981
2020/05/11,05:00,946
2020/05/11,06:00,984
2020/05/11,07:00,1091
2020/05/11,08:00,1289
2020/05/11,09:00,1397
2020/05/11,10:00,1435
2020/05/11,11:00,1454
2020/05/11,12:00,1380
2020/05/11,13:00,1449
2020/05/11,14:00,1441
2020/05/11,15:00,1419
2020/05/11,16:00,1405
2020/05/11,17:00,1327
2020/05/11,18:00,1297
2020/05/11,19:00,1276
2020/05/11,20:00,1215
2020/05/11,21:00,1168
2020/05/11,22:00,1113
2020/05/11,23:00,1082
DATE,TIME,当日実績(万kW)
2020/05/12,00:00,1021
2020/05/12,01:00,996
2020/05/12,02:00,1021
2020/05/12,03:00,1065
2020/05/12,04:00,1087
2020/05/12,05:00,1072
2020/05/12,06:00,1114
2020/05/12,07:00,1201
2020/05/12,08:00,1410
2020/05/12,09:00,1539
2020/05/12,10:00,1565
2020/05/12,11:00,1580
2020/05/12,12:00,1493
2020/05/12,13:00,1580
2020/05/12,14:00,1583
2020/05/12,15:00,1531
2020/05/12,16:00,1503
2020/05/12,17:00,1417
2020/05/12,18:00,1404
2020/05/12,19:00,1389
2020/05/12,20:00,1324
2020/05/12,21:00,1262
2020/05/12,22:00,1218
2020/05/12,23:00,1186
DATE,TIME,当日実績(万kW)
2020/05/13,00:00,1112
2020/05/13,01:00,1073
2020/05/13,02:00,1080
2020/05/13,03:00,1117
2020/05/13,04:00,1116
2020/05/13,05:00,1096
2020/05/13,06:00,1127
2020/05/13,07:00,1228
2020/05/13,08:00,1433
2020/05/13,09:00,1553
2020/05/13,10:00,1565
2020/05/13,11:00,1586
2020/05/13,12:00,1497
2020/05/13,13:00,1545
2020/05/13,14:00,1539
2020/05/13,15:00,1487
2020/05/13,16:00,1475
2020/05/13,17:00,1387
2020/05/13,18:00,1356
2020/05/13,19:00,1342
2020/05/13,20:00,1286
2020/05/13,21:00,1244
2020/05/13,22:00,1215
2020/05/13,23:00,1178
