DATE,TIME,当日実績(万kW)
2020/09/01,00:00,1515
2020/09/01,01:00,1427
2020/09/01,02:00,1385
2020/09/01,03:00,1374
2020/09/01,04:00,1376
2020/09/01,05:00,1391
2020/09/01,06:00,1479
2020/09/01,07:00,1690
2020/09/01,08:00,2037
2020/09/01,09:00,2199
2020/09/01,10:00,2260
2020/09/01,11:00,2248
2020/09/01,12:00,2192
2020/09/01,13:00,2290
2020/09/01,14:00,2292
2020/09/01,15:00,2244
2020/09/01,16:00,2190
2020/09/01,17:00,2060
2020/09/01,18:00,2032
2020/09/01,19:00,1926
2020/09/01,20:00,1836
2020/09/01,21:00,1755
2020/09/01,22:00,1665
2020/09/01,23:00,1588
DATE,TIME,当日実績(万kW)
2020/09/02,00:00,1469
2020/09/02,01:00,1379
2020/09/02,02:00,1354
2020/09/02,03:00,1342
2020/09/02,04:00,1340
2020/09/02,05:00,1358
2020/09/02,06:00,1459
2020/09/02,07:00,1695
2020/09/02,08:00,2051
2020/09/02,09:00,2302
2020/09/02,10:00,2412
2020/09/02,11:00,2439
2020/09/02,12:00,2304
2020/09/02,13:00,2378
2020/09/02,14:00,2366
2020/09/02,15:00,2346
2020/09/02,16:00,2331
2020/09/02,17:00,2178
2020/09/02,18:00,2121
2020/09/02,19:00,2015
2020/09/02,20:00,1909
2020/09/02,21:00,1814
2020/09/02,22:00,1720
2020/09/02,23:00,1612
DATE,TIME,当日実績(万kW)
2020/09/03,00:00,1483
2020/09/03,01:00,1409
2020/09/03,02:00,1378
2020/09/03,03:00,1383
2020/09/03,04:00,1387
2020/09/03,05:00,1411
2020/09/03,06:00,1493
2020/09/03,07:00,1688
2020/09/03,08:00,2051
2020/09/03,09:00,2249
2020/09/03,10:00,2275
2020/09/03,11:00,2300
2020/09/03,12:00,2203
2020/09/03,13:00,2296
2020/09/03,14:00,2317
2020/09/03,15:00,2281
2020/09/03,16:00,2230
2020/09/03,17:00,2105
2020/09/03,18:00,2061
2020/09/03,19:00,1954
2020/09/03,20:00,1833
2020/09/03,21:00,1725
2020/09/03,22:00,1647
2020/09/03,23:00,1565
DATE,TIME,当日実績(万kW)
2020/09/04,00:00,1449
2020/09/04,01:00,1364
2020/09/04,02:00,1331
2020/09/04,03:00,1329
2020/09/04,04:00,1333
2020/09/04,05:00,1351
2020/09/04,06:00,1431
2020/09/04,07:00,1637
2020/09/04,08:00,1978
2020/09/04,09:00,2163
2020/09/04,10:00,2156
2020/09/04,11:00,2112
2020/09/04,12:00,1991
2020/09/04,13:00,2063
2020/09/04,14:00,2067
2020/09/04,15:00,2028
2020/09/04,16:00,2002
2020/09/04,17:00,1900
2020/09/04,18:00,1880
2020/09/04,19:00,1788
2020/09/04,20:00,1699
2020/09/04,21:00,1629
2020/09/04,22:00,1565
2020/09/04,23:00,1489
DATE,TIME,当日実績(万kW)
