DATE,TIME,当日実績(万kW)
2023/08/01,00:00,1493
2023/08/01,01:00,1414
2023/08/01,02:00,1370
2023/08/01,03:00,1363
2023/08/01,04:00,1357
2023/08/01,05:00,1381
2023/08/01,06:00,1462
2023/08/01,07:00,1643
2023/08/01,08:00,1973
2023/08/01,09:00,2213
2023/08/01,10:00,2312
2023/08/01,11:00,2359
2023/08/01,12:00,2293
2023/08/01,13:00,2376
2023/08/01,14:00,2385
2023/08/01,15:00,2331
2023/08/01,16:00,2279
2023/08/01,17:00,2116
2023/08/01,18:00,2039
2023/08/01,19:00,1958
2023/08/01,20:00,1853
2023/08/01,21:00,1764
2023/08/01,22:00,1678
2023/08/01,23:00,1591
DATE,TIME,当日実績(万kW)
2023/08/02,00:00,1461
2023/08/02,01:00,1374
2023/08/02,02:00,1328
2023/08/02,03:00,1319
2023/08/02,04:00,1321
2023/08/02,05:00,1335
2023/08/02,06:00,1426
2023/08/02,07:00,1644
2023/08/02,08:00,1984
2023/08/02,09:00,2198
2023/08/02,10:00,2260
2023/08/02,11:00,2310
2023/08/02,12:00,2243
2023/08/02,13:00,2342
2023/08/02,14:00,2356
2023/08/02,15:00,2308
2023/08/02,16:00,2250
2023/08/02,17:00,2101
2023/08/02,18:00,2025
2023/08/02,19:00,1953
2023/08/02,20:00,1851
2023/08/02,21:00,1755
2023/08/02,22:00,1678
2023/08/02,23:00,1594
DATE,TIME,当日実績(万kW)
2023/08/03,00:00,1464
2023/08/03,01:00,1377
2023/08/03,02:00,1344
2023/08/03,03:00,1333
2023/08/03,04:00,1332
2023/08/03,05:00,1348
2023/08/03,06:00,1428
2023/08/03,07:00,1634
2023/08/03,08:00,1991
2023/08/03,09:00,2194
2023/08/03,10:00,2271
2023/08/03,11:00,2286
2023/08/03,12:00,2223
2023/08/03,13:00,2336
2023/08/03,14:00,2352
2023/08/03,15:00,2308
2023/08/03,16:00,2272
2023/08/03,17:00,2122
2023/08/03,18:00,2030
2023/08/03,19:00,1947
2023/08/03,20:00,1837
2023/08/03,21:00,1747
2023/08/03,22:00,1665
2023/08/03,23:00,1591
DATE,TIME,当日実績(万kW)
2023/08/04,00:00,1473
2023/08/04,01:00,1387
2023/08/04,02:00,1352
2023/08/04,03:00,1344
2023/08/04,04:00,1342
2023/08/04,05:00,1349
2023/08/04,06:00,1451
2023/08/04,07:00,1659
2023/08/04,08:00,1999
2023/08/04,09:00,2225
2023/08/04,10:00,2320
2023/08/04,11:00,2337
2023/08/04,12:00,2285
2023/08/04,13:00,2388
2023/08/04,14:00,2393
2023/08/04,15:00,2354
2023/08/04,16:00,2308
2023/08/04,17:00,2134
2023/08/04,18:00,2028
2023/08/04,19:00,1943
2023/08/04,20:00,1840
2023/08/04,21:00,1753
2023/08/04,22:00,1678
2023/08/04,23:00,1596
DATE,TIME,当日実績(万kW)
2023/08/05,00:00,1478
2023/08/05,01:00,1378
2023/08/05,02:00,1339
2023/08/05,03:00,1318
2023/08/05,04:00,1305
2023/08/05,05:00,1280
2023/08/05,06:00,1296
2023/08/05,07:00,1384
2023/08/05,08:00,1555
2023/08/05,09:00,1695
2023/08/05,10:00,1780
2023/08/05,11:00,1819
2023/08/05,12:00,1814
2023/08/05,13:00,1835
2023/08/05,14:00,1832
2023/08/05,15:00,1816
2023/08/05,16:00,1794
2023/08/05,17:00,1714
2023/08/05,18:00,1663
2023/08/05,19:00,1618
2023/08/05,20:00,1553
2023/08/05,21:00,1490
2023/08/05,22:00,1427
2023/08/05,23:00,1364
DATE,TIME,当日実績(万kW)
2023/08/06,00:00,1252
2023/08/06,01:00,1173
2023/08/06,02:00,1146
2023/08/06,03:00,1140
2023/08/06,04:00,1132
2023/08/06,05:00,1144
2023/08/06,06:00,1145
2023/08/06,07:00,1226
2023/08/06,08:00,1383
2023/08/06,09:00,1508
2023/08/06,10:00,1579
2023/08/06,11:00,1625
2023/08/06,12:00,1649
2023/08/06,13:00,1665
2023/08/06,14:00,1652
2023/08/06,15:00,1621
2023/08/06,16:00,1610
2023/08/06,17:00,1596
2023/08/06,18:00,1573
2023/08/06,19:00,1558
2023/08/06,20:00,1496
2023/08/06,21:00,1423
2023/08/06,22:00,1345
2023/08/06,23:00,1290
DATE,TIME,当日実績(万kW)
2023/08/07,00:00,1196
2023/08/07,01:00,1141
2023/08/07,02:00,1122
2023/08/07,03:00,1142
2023/08/07,04:00,1164
2023/08/07,05:00,1214
2023/08/07,06:00,1304
2023/08/07,07:00,1526
2023/08/07,08:00,1896
2023/08/07,09:00,2120
2023/08/07,10:00,2182
2023/08/07,11:00,2216
2023/08/07,12:00,2127
2023/08/07,13:00,2214
2023/08/07,14:00,2237
2023/08/07,15:00,2182
2023/08/07,16:00,2128
2023/08/07,17:00,2003
2023/08/07,18:00,1940
2023/08/07,19:00,1858
2023/08/07,20:00,1762
2023/08/07,21:00,1698
2023/08/07,22:00,1625
2023/08/07,23:00,1558
DATE,TIME,当日実績(万kW)
2023/08/08,00:00,1448
2023/08/08,01:00,1371
2023/08/08,02:00,1342
2023/08/08,03:00,1343
2023/08/08,04:00,1345
2023/08/08,05:00,1356
2023/08/08,06:00,1425
2023/08/08,07:00,1630
2023/08/08,08:00,1968
2023/08/08,09:00,2198
2023/08/08,10:00,2243
2023/08/08,11:00,2267
2023/08/08,12:00,2229
2023/08/08,13:00,2336
2023/08/08,14:00,2359
2023/08/08,15:00,2319
2023/08/08,16:00,2241
2023/08/08,17:00,2087
2023/08/08,18:00,2024
