DATE,TIME,当日実績(万kW)
2019/09/01,00:00,1140
2019/09/01,01:00,1083
2019/09/01,02:00,1073
2019/09/01,03:00,1087
2019/09/01,04:00,1087
2019/09/01,05:00,1074
2019/09/01,06:00,1070
2019/09/01,07:00,1127
2019/09/01,08:00,1243
2019/09/01,09:00,1360
2019/09/01,10:00,1411
2019/09/01,11:00,1449
2019/09/01,12:00,1463
2019/09/01,13:00,1475
2019/09/01,14:00,1486
2019/09/01,15:00,1454
2019/09/01,16:00,1445
2019/09/01,17:00,1445
2019/09/01,18:00,1493
2019/09/01,19:00,1471
2019/09/01,20:00,1426
2019/09/01,21:00,1370
2019/09/01,22:00,1278
2019/09/01,23:00,1224
DATE,TIME,当日実績(万kW)
2019/09/02,00:00,1134
2019/09/02,01:00,1083
2019/09/02,02:00,1080
2019/09/02,03:00,1106
2019/09/02,04:00,1128
2019/09/02,05:00,1150
2019/09/02,06:00,1252
2019/09/02,07:00,1466
2019/09/02,08:00,1793
2019/09/02,09:00,2025
2019/09/02,10:00,2136
2019/09/02,11:00,2203
2019/09/02,12:00,2113
2019/09/02,13:00,2256
2019/09/02,14:00,2270
2019/09/02,15:00,2242
2019/09/02,16:00,2211
2019/09/02,17:00,2095
2019/09/02,18:00,2052
2019/09/02,19:00,1943
2019/09/02,20:00,1823
2019/09/02,21:00,1758
2019/09/02,22:00,1677
2019/09/02,23:00,1598
DATE,TIME,当日実績(万kW)
2019/09/03,00:00,1470
2019/09/03,01:00,1385
2019/09/03,02:00,1357
2019/09/03,03:00,1359
2019/09/03,04:00,1356
2019/09/03,05:00,1374
2019/09/03,06:00,1443
2019/09/03,07:00,1628
2019/09/03,08:00,1944
2019/09/03,09:00,2178
2019/09/03,10:00,2241
2019/09/03,11:00,2292
2019/09/03,12:00,2192
2019/09/03,13:00,2329
2019/09/03,14:00,2357
2019/09/03,15:00,2321
2019/09/03,16:00,2288
2019/09/03,17:00,2153
2019/09/03,18:00,2104
2019/09/03,19:00,1988
2019/09/03,20:00,1873
2019/09/03,21:00,1796
2019/09/03,22:00,1702
2019/09/03,23:00,1618
DATE,TIME,当日実績(万kW)
2019/09/04,00:00,1490
2019/09/04,01:00,1413
2019/09/04,02:00,1382
2019/09/04,03:00,1376
2019/09/04,04:00,1380
2019/09/04,05:00,1389
2019/09/04,06:00,1464
2019/09/04,07:00,1673
2019/09/04,08:00,1991
2019/09/04,09:00,2219
2019/09/04,10:00,2251
2019/09/04,11:00,2288
2019/09/04,12:00,2177
2019/09/04,13:00,2263
2019/09/04,14:00,2261
2019/09/04,15:00,2182
2019/09/04,16:00,2148
2019/09/04,17:00,2054
2019/09/04,18:00,2013
2019/09/04,19:00,1903
2019/09/04,20:00,1803
2019/09/04,21:00,1723
2019/09/04,22:00,1639
2019/09/04,23:00,1570
DATE,TIME,当日実績(万kW)
2019/09/05,00:00,1457
2019/09/05,01:00,1376
2019/09/05,02:00,1352
2019/09/05,03:00,1357
2019/09/05,04:00,1368
2019/09/05,05:00,1369
2019/09/05,06:00,1436
2019/09/05,07:00,1609
2019/09/05,08:00,1892
2019/09/05,09:00,2078
2019/09/05,10:00,2154
2019/09/05,11:00,2159
2019/09/05,12:00,2057
