DATE,TIME,当日実績(万kW)
2023/01/01,00:00,1176
2023/01/01,01:00,1144
2023/01/01,02:00,1132
2023/01/01,03:00,1118
2023/01/01,04:00,1092
2023/01/01,05:00,1069
2023/01/01,06:00,1063
2023/01/01,07:00,1111
2023/01/01,08:00,1163
2023/01/01,09:00,1126
2023/01/01,10:00,1048
2023/01/01,11:00,1025
2023/01/01,12:00,996
2023/01/01,13:00,972
2023/01/01,14:00,969
2023/01/01,15:00,998
2023/01/01,16:00,1073
2023/01/01,17:00,1189
2023/01/01,18:00,1209
2023/01/01,19:00,1213
2023/01/01,20:00,1213
2023/01/01,21:00,1195
2023/01/01,22:00,1138
2023/01/01,23:00,1107
DATE,TIME,当日実績(万kW)
2023/01/02,00:00,1042
2023/01/02,01:00,1016
2023/01/02,02:00,1028
2023/01/02,03:00,1042
2023/01/02,04:00,1039
2023/01/02,05:00,1038
2023/01/02,06:00,1055
2023/01/02,07:00,1109
2023/01/02,08:00,1181
2023/01/02,09:00,1164
2023/01/02,10:00,1124
2023/01/02,11:00,1073
2023/01/02,12:00,1074
2023/01/02,13:00,1057
2023/01/02,14:00,1047
2023/01/02,15:00,1069
2023/01/02,16:00,1132
2023/01/02,17:00,1264
2023/01/02,18:00,1297
2023/01/02,19:00,1303
2023/01/02,20:00,1302
2023/01/02,21:00,1281
2023/01/02,22:00,1218
2023/01/02,23:00,1193
DATE,TIME,当日実績(万kW)
2023/01/03,00:00,1140
2023/01/03,01:00,1121
2023/01/03,02:00,1131
2023/01/03,03:00,1134
2023/01/03,04:00,1117
2023/01/03,05:00,1106
2023/01/03,06:00,1137
2023/01/03,07:00,1212
2023/01/03,08:00,1281
2023/01/03,09:00,1257
2023/01/03,10:00,1192
2023/01/03,11:00,1150
2023/01/03,12:00,1110
2023/01/03,13:00,1093
2023/01/03,14:00,1092
2023/01/03,15:00,1120
2023/01/03,16:00,1189
2023/01/03,17:00,1331
2023/01/03,18:00,1364
2023/01/03,19:00,1364
2023/01/03,20:00,1355
2023/01/03,21:00,1316
2023/01/03,22:00,1237
2023/01/03,23:00,1200
DATE,TIME,当日実績(万kW)
2023/01/04,00:00,1135
2023/01/04,01:00,1111
2023/01/04,02:00,1122
2023/01/04,03:00,1124
2023/01/04,04:00,1111
2023/01/04,05:00,1118
2023/01/04,06:00,1188
2023/01/04,07:00,1293
2023/01/04,08:00,1414
2023/01/04,09:00,1434
2023/01/04,10:00,1395
2023/01/04,11:00,1382
