DATE,TIME,当日実績(万kW)
2023/05/01,00:00,874
2023/05/01,01:00,865
2023/05/01,02:00,901
2023/05/01,03:00,948
2023/05/01,04:00,971
2023/05/01,05:00,968
2023/05/01,06:00,983
2023/05/01,07:00,1024
2023/05/01,08:00,1120
2023/05/01,09:00,1200
2023/05/01,10:00,1218
2023/05/01,11:00,1217
2023/05/01,12:00,1177
2023/05/01,13:00,1200
2023/05/01,14:00,1194
2023/05/01,15:00,1174
2023/05/01,16:00,1150
2023/05/01,17:00,1131
2023/05/01,18:00,1163
2023/05/01,19:00,1155
2023/05/01,20:00,1116
2023/05/01,21:00,1062
2023/05/01,22:00,1001
2023/05/01,23:00,968
DATE,TIME,当日実績(万kW)
2023/05/02,00:00,910
2023/05/02,01:00,889
2023/05/02,02:00,921
2023/05/02,03:00,973
2023/05/02,04:00,994
2023/05/02,05:00,990
2023/05/02,06:00,1007
2023/05/02,07:00,1032
2023/05/02,08:00,1116
2023/05/02,09:00,1176
2023/05/02,10:00,1188
2023/05/02,11:00,1188
2023/05/02,12:00,1133
2023/05/02,13:00,1162
2023/05/02,14:00,1147
2023/05/02,15:00,1124
2023/05/02,16:00,1122
2023/05/02,17:00,1098
2023/05/02,18:00,1125
2023/05/02,19:00,1129
2023/05/02,20:00,1097
2023/05/02,21:00,1045
2023/05/02,22:00,973
2023/05/02,23:00,952
DATE,TIME,当日実績(万kW)
2023/05/03,00:00,893
2023/05/03,01:00,864
2023/05/03,02:00,890
2023/05/03,03:00,940
2023/05/03,04:00,954
2023/05/03,05:00,924
2023/05/03,06:00,896
2023/05/03,07:00,917
2023/05/03,08:00,965
2023/05/03,09:00,993
2023/05/03,10:00,1006
2023/05/03,11:00,1020
2023/05/03,12:00,1014
2023/05/03,13:00,996
2023/05/03,14:00,984
2023/05/03,15:00,976
2023/05/03,16:00,978
2023/05/03,17:00,991
2023/05/03,18:00,1031
2023/05/03,19:00,1047
2023/05/03,20:00,1019
2023/05/03,21:00,971
2023/05/03,22:00,918
2023/05/03,23:00,899
DATE,TIME,当日実績(万kW)
2023/05/04,00:00,842
2023/05/04,01:00,821
2023/05/04,02:00,849
2023/05/04,03:00,884
2023/05/04,04:00,892
2023/05/04,05:00,865
2023/05/04,06:00,841
2023/05/04,07:00,867
2023/05/04,08:00,920
2023/05/04,09:00,963
2023/05/04,10:00,987
2023/05/04,11:00,990
2023/05/04,12:00,978
2023/05/04,13:00,981
2023/05/04,14:00,967
2023/05/04,15:00,961
2023/05/04,16:00,966
2023/05/04,17:00,975
2023/05/04,18:00,1019
2023/05/04,19:00,1030
2023/05/04,20:00,992
2023/05/04,21:00,952
2023/05/04,22:00,902
2023/05/04,23:00,879
DATE,TIME,当日実績(万kW)
2023/05/05,00:00,826
2023/05/05,01:00,804
2023/05/05,02:00,836
2023/05/05,03:00,870
2023/05/05,04:00,877
2023/05/05,05:00,849
2023/05/05,06:00,829
2023/05/05,07:00,862
2023/05/05,08:00,916
2023/05/05,09:00,966
2023/05/05,10:00,981
2023/05/05,11:00,981
2023/05/05,12:00,980
2023/05/05,13:00,973
2023/05/05,14:00,969
2023/05/05,15:00,962
2023/05/05,16:00,962
2023/05/05,17:00,985
2023/05/05,18:00,1037
2023/05/05,19:00,1044
2023/05/05,20:00,1010
2023/05/05,21:00,976
2023/05/05,22:00,926
2023/05/05,23:00,897
DATE,TIME,当日実績(万kW)
2023/05/06,00:00,846
2023/05/06,01:00,824
2023/05/06,02:00,849
2023/05/06,03:00,889
2023/05/06,04:00,897
2023/05/06,05:00,870
2023/05/06,06:00,865
2023/05/06,07:00,910
2023/05/06,08:00,991
2023/05/06,09:00,1051
2023/05/06,10:00,1049
2023/05/06,11:00,1046
2023/05/06,12:00,1058
2023/05/06,13:00,1038
2023/05/06,14:00,1028
2023/05/06,15:00,1041
2023/05/06,16:00,1049
2023/05/06,17:00,1080
2023/05/06,18:00,1114
2023/05/06,19:00,1106
2023/05/06,20:00,1063
2023/05/06,21:00,1028
2023/05/06,22:00,964
2023/05/06,23:00,937
DATE,TIME,当日実績(万kW)
2023/05/07,00:00,886
2023/05/07,01:00,849
2023/05/07,02:00,876
2023/05/07,03:00,915
2023/05/07,04:00,926
2023/05/07,05:00,898
2023/05/07,06:00,877
2023/05/07,07:00,917
2023/05/07,08:00,1015
2023/05/07,09:00,1071
2023/05/07,10:00,1095
2023/05/07,11:00,1103
2023/05/07,12:00,1090
2023/05/07,13:00,1084
2023/05/07,14:00,1083
2023/05/07,15:00,1072
2023/05/07,16:00,1078
2023/05/07,17:00,1126
2023/05/07,18:00,1150
2023/05/07,19:00,1128
2023/05/07,20:00,1096
2023/05/07,21:00,1053
2023/05/07,22:00,993
2023/05/07,23:00,970
DATE,TIME,当日実績(万kW)
2023/05/08,00:00,921
2023/05/08,01:00,894
2023/05/08,02:00,918
2023/05/08,03:00,963
2023/05/08,04:00,991
2023/05/08,05:00,1003
2023/05/08,06:00,1042
2023/05/08,07:00,1177
2023/05/08,08:00,1356
2023/05/08,09:00,1492
2023/05/08,10:00,1533
2023/05/08,11:00,1545
2023/05/08,12:00,1430
2023/05/08,13:00,1513
2023/05/08,14:00,1510
2023/05/08,15:00,1475
2023/05/08,16:00,1450
2023/05/08,17:00,1391
2023/05/08,18:00,1410
2023/05/08,19:00,1394
2023/05/08,20:00,1349
2023/05/08,21:00,1306
2023/05/08,22:00,1266
2023/05/08,23:00,1232
DATE,TIME,当日実績(万kW)
2023/05/09,00:00,1149
2023/05/09,01:00,1124
2023/05/09,02:00,1131
2023/05/09,03:00,1157
2023/05/09,04:00,1177
2023/05/09,05:00,1182
2023/05/09,06:00,1221
2023/05/09,07:00,1296
2023/05/09,08:00,1469
2023/05/09,09:00,1581
2023/05/09,10:00,1598
2023/05/09,11:00,1601
2023/05/09,12:00,1494
2023/05/09,13:00,1571
2023/05/09,14:00,1568
2023/05/09,15:00,1533
2023/05/09,16:00,1521
2023/05/09,17:00,1453
2023/05/09,18:00,1440
2023/05/09,19:00,1422
2023/05/09,20:00,1383
2023/05/09,21:00,1342
2023/05/09,22:00,1295
2023/05/09,23:00,1259
DATE,TIME,当日実績(万kW)
2023/05/10,00:00,1186
2023/05/10,01:00,1151
2023/05/10,02:00,1163
2023/05/10,03:00,1208
2023/05/10,04:00,1224
2023/05/10,05:00,1215
2023/05/10,06:00,1247
2023/05/10,07:00,1323
2023/05/10,08:00,1492
2023/05/10,09:00,1612
2023/05/10,10:00,1620
2023/05/10,11:00,1615
2023/05/10,12:00,1513
2023/05/10,13:00,1596
2023/05/10,14:00,1599
2023/05/10,15:00,1568
2023/05/10,16:00,1558
2023/05/10,17:00,1484
2023/05/10,18:00,1468
2023/05/10,19:00,1441
2023/05/10,20:00,1389
2023/05/10,21:00,1340
2023/05/10,22:00,1292
2023/05/10,23:00,1254
DATE,TIME,当日実績(万kW)
2023/05/11,00:00,1181
2023/05/11,01:00,1141
2023/05/11,02:00,1153
2023/05/11,03:00,1191
2023/05/11,04:00,1198
2023/05/11,05:00,1186
2023/05/11,06:00,1230
2023/05/11,07:00,1307
2023/05/11,08:00,1483
2023/05/11,09:00,1614
2023/05/11,10:00,1637
2023/05/11,11:00,1634
2023/05/11,12:00,1530
2023/05/11,13:00,1615
2023/05/11,14:00,1607
2023/05/11,15:00,1567
2023/05/11,16:00,1541
2023/05/11,17:00,1474
2023/05/11,18:00,1457
2023/05/11,19:00,1428
2023/05/11,20:00,1384
2023/05/11,21:00,1332
2023/05/11,22:00,1294
2023/05/11,23:00,1256
DATE,TIME,当日実績(万kW)
2023/05/12,00:00,1181
2023/05/12,01:00,1142
2023/05/12,02:00,1153
2023/05/12,03:00,1197
2023/05/12,04:00,1212
2023/05/12,05:00,1206
2023/05/12,06:00,1239
2023/05/12,07:00,1309
2023/05/12,08:00,1481
2023/05/12,09:00,1607
2023/05/12,10:00,1627
2023/05/12,11:00,1628
2023/05/12,12:00,1523
2023/05/12,13:00,1605
2023/05/12,14:00,1594
2023/05/12,15:00,1562
2023/05/12,16:00,1528
2023/05/12,17:00,1435
2023/05/12,18:00,1428
2023/05/12,19:00,1411
2023/05/12,20:00,1361
2023/05/12,21:00,1323
2023/05/12,22:00,1283
2023/05/12,23:00,1246
DATE,TIME,当日実績(万kW)
2023/05/13,00:00,1165
2023/05/13,01:00,1117
2023/05/13,02:00,1130
2023/05/13,03:00,1149
2023/05/13,04:00,1140
2023/05/13,05:00,1093
2023/05/13,06:00,1060
2023/05/13,07:00,1080
2023/05/13,08:00,1142
2023/05/13,09:00,1198
2023/05/13,10:00,1203
2023/05/13,11:00,1196
2023/05/13,12:00,1163
2023/05/13,13:00,1190
2023/05/13,14:00,1185
2023/05/13,15:00,1170
2023/05/13,16:00,1177
2023/05/13,17:00,1186
2023/05/13,18:00,1211
2023/05/13,19:00,1189
2023/05/13,20:00,1159
2023/05/13,21:00,1107
2023/05/13,22:00,1056
2023/05/13,23:00,1036
DATE,TIME,当日実績(万kW)
2023/05/14,00:00,980
2023/05/14,01:00,949
2023/05/14,02:00,970
2023/05/14,03:00,1014
2023/05/14,04:00,1027
2023/05/14,05:00,992
2023/05/14,06:00,939
2023/05/14,07:00,945
2023/05/14,08:00,1020
2023/05/14,09:00,1074
2023/05/14,10:00,1077
2023/05/14,11:00,1089
2023/05/14,12:00,1090
2023/05/14,13:00,1079
2023/05/14,14:00,1073
2023/05/14,15:00,1081
2023/05/14,16:00,1107
2023/05/14,17:00,1143
2023/05/14,18:00,1159
2023/05/14,19:00,1154
2023/05/14,20:00,1125
2023/05/14,21:00,1084
2023/05/14,22:00,1037
2023/05/14,23:00,1011
DATE,TIME,当日実績(万kW)
2023/05/15,00:00,956
2023/05/15,01:00,936
2023/05/15,02:00,963
2023/05/15,03:00,1014
2023/05/15,04:00,1043
2023/05/15,05:00,1060
2023/05/15,06:00,1107
2023/05/15,07:00,1235
2023/05/15,08:00,1423
2023/05/15,09:00,1582
2023/05/15,10:00,1598
2023/05/15,11:00,1587
2023/05/15,12:00,1505
2023/05/15,13:00,1605
2023/05/15,14:00,1598
2023/05/15,15:00,1547
2023/05/15,16:00,1527
2023/05/15,17:00,1469
2023/05/15,18:00,1456
2023/05/15,19:00,1434
2023/05/15,20:00,1384
2023/05/15,21:00,1339
2023/05/15,22:00,1296
2023/05/15,23:00,1261
DATE,TIME,当日実績(万kW)
2023/05/16,00:00,1180
2023/05/16,01:00,1145
2023/05/16,02:00,1152
2023/05/16,03:00,1188
2023/05/16,04:00,1199
2023/05/16,05:00,1191
2023/05/16,06:00,1226
2023/05/16,07:00,1307
2023/05/16,08:00,1497
2023/05/16,09:00,1630
2023/05/16,10:00,1650
2023/05/16,11:00,1660
2023/05/16,12:00,1561
2023/05/16,13:00,1652
2023/05/16,14:00,1666
2023/05/16,15:00,1631
2023/05/16,16:00,1621
2023/05/16,17:00,1546
2023/05/16,18:00,1508
2023/05/16,19:00,1469
2023/05/16,20:00,1412
2023/05/16,21:00,1358
2023/05/16,22:00,1306
2023/05/16,23:00,1270
DATE,TIME,当日実績(万kW)
2023/05/17,00:00,1190
2023/05/17,01:00,1141
2023/05/17,02:00,1139
2023/05/17,03:00,1174
2023/05/17,04:00,1192
2023/05/17,05:00,1178
2023/05/17,06:00,1212
2023/05/17,07:00,1311
2023/05/17,08:00,1514
2023/05/17,09:00,1663
2023/05/17,10:00,1699
2023/05/17,11:00,1717
2023/05/17,12:00,1632
2023/05/17,13:00,1751
2023/05/17,14:00,1780
2023/05/17,15:00,1761
2023/05/17,16:00,1742
2023/05/17,17:00,1657
2023/05/17,18:00,1603
2023/05/17,19:00,1549
2023/05/17,20:00,1479
2023/05/17,21:00,1414
2023/05/17,22:00,1346
2023/05/17,23:00,1307
DATE,TIME,当日実績(万kW)
2023/05/18,00:00,1218
2023/05/18,01:00,1161
2023/05/18,02:00,1166
2023/05/18,03:00,1194
2023/05/18,04:00,1200
2023/05/18,05:00,1179
2023/05/18,06:00,1215
2023/05/18,07:00,1322
2023/05/18,08:00,1550
2023/05/18,09:00,1718
2023/05/18,10:00,1771
2023/05/18,11:00,1792
2023/05/18,12:00,1702
2023/05/18,13:00,1802
2023/05/18,14:00,1804
2023/05/18,15:00,1742
2023/05/18,16:00,1679
2023/05/18,17:00,1580
2023/05/18,18:00,1556
2023/05/18,19:00,1497
2023/05/18,20:00,1436
2023/05/18,21:00,1385
2023/05/18,22:00,1345
2023/05/18,23:00,1312
DATE,TIME,当日実績(万kW)
2023/05/19,00:00,1226
2023/05/19,01:00,1177
2023/05/19,02:00,1181
2023/05/19,03:00,1201
2023/05/19,04:00,1211
2023/05/19,05:00,1202
2023/05/19,06:00,1230
2023/05/19,07:00,1336
2023/05/19,08:00,1516
2023/05/19,09:00,1654
2023/05/19,10:00,1665
2023/05/19,11:00,1658
2023/05/19,12:00,1539
2023/05/19,13:00,1622
2023/05/19,14:00,1634
2023/05/19,15:00,1593
2023/05/19,16:00,1556
2023/05/19,17:00,1481
2023/05/19,18:00,1461
2023/05/19,19:00,1426
2023/05/19,20:00,1378
2023/05/19,21:00,1333
2023/05/19,22:00,1302
2023/05/19,23:00,1254
DATE,TIME,当日実績(万kW)
2023/05/20,00:00,1184
2023/05/20,01:00,1132
2023/05/20,02:00,1135
2023/05/20,03:00,1154
2023/05/20,04:00,1154
2023/05/20,05:00,1095
2023/05/20,06:00,1071
2023/05/20,07:00,1109
2023/05/20,08:00,1185
2023/05/20,09:00,1266
2023/05/20,10:00,1294
2023/05/20,11:00,1303
