DATE,TIME,当日実績(万kW)
2021/08/01,00:00,1145
2021/08/01,01:00,1083
2021/08/01,02:00,1066
2021/08/01,03:00,1077
2021/08/01,04:00,1083
2021/08/01,05:00,1069
2021/08/01,06:00,1073
2021/08/01,07:00,1159
2021/08/01,08:00,1295
2021/08/01,09:00,1407
2021/08/01,10:00,1487
2021/08/01,11:00,1559
2021/08/01,12:00,1593
2021/08/01,13:00,1602
2021/08/01,14:00,1589
2021/08/01,15:00,1598
2021/08/01,16:00,1596
2021/08/01,17:00,1575
2021/08/01,18:00,1577
2021/08/01,19:00,1572
2021/08/01,20:00,1509
2021/08/01,21:00,1423
2021/08/01,22:00,1333
2021/08/01,23:00,1269
DATE,TIME,当日実績(万kW)
2021/08/02,00:00,1170
2021/08/02,01:00,1107
2021/08/02,02:00,1093
2021/08/02,03:00,1110
2021/08/02,04:00,1129
2021/08/02,05:00,1163
2021/08/02,06:00,1290
2021/08/02,07:00,1558
2021/08/02,08:00,1941
2021/08/02,09:00,2190
2021/08/02,10:00,2257
2021/08/02,11:00,2305
2021/08/02,12:00,2232
2021/08/02,13:00,2341
2021/08/02,14:00,2358
2021/08/02,15:00,2318
2021/08/02,16:00,2293
2021/08/02,17:00,2149
2021/08/02,18:00,2076
2021/08/02,19:00,2000
2021/08/02,20:00,1890
2021/08/02,21:00,1783
2021/08/02,22:00,1689
2021/08/02,23:00,1606
DATE,TIME,当日実績(万kW)
2021/08/03,00:00,1480
2021/08/03,01:00,1392
2021/08/03,02:00,1353
2021/08/03,03:00,1352
2021/08/03,04:00,1360
2021/08/03,05:00,1373
2021/08/03,06:00,1468
2021/08/03,07:00,1668
2021/08/03,08:00,1993
2021/08/03,09:00,2185
2021/08/03,10:00,2210
2021/08/03,11:00,2258
2021/08/03,12:00,2150
2021/08/03,13:00,2267
2021/08/03,14:00,2287
2021/08/03,15:00,2263
2021/08/03,16:00,2232
2021/08/03,17:00,2097
2021/08/03,18:00,2023
2021/08/03,19:00,1944
2021/08/03,20:00,1837
2021/08/03,21:00,1732
2021/08/03,22:00,1649
2021/08/03,23:00,1571
