DATE,TIME,当日実績(万kW)
2019/12/01,00:00,1222
2019/12/01,01:00,1189
2019/12/01,02:00,1220
2019/12/01,03:00,1232
2019/12/01,04:00,1224
2019/12/01,05:00,1217
2019/12/01,06:00,1230
2019/12/01,07:00,1287
2019/12/01,08:00,1323
2019/12/01,09:00,1310
2019/12/01,10:00,1255
2019/12/01,11:00,1219
2019/12/01,12:00,1206
2019/12/01,13:00,1186
2019/12/01,14:00,1187
2019/12/01,15:00,1203
2019/12/01,16:00,1264
2019/12/01,17:00,1391
2019/12/01,18:00,1414
2019/12/01,19:00,1408
2019/12/01,20:00,1384
2019/12/01,21:00,1336
2019/12/01,22:00,1249
2019/12/01,23:00,1207
DATE,TIME,当日実績(万kW)
2019/12/02,00:00,1140
2019/12/02,01:00,1128
2019/12/02,02:00,1153
2019/12/02,03:00,1176
2019/12/02,04:00,1199
2019/12/02,05:00,1236
2019/12/02,06:00,1366
2019/12/02,07:00,1539
2019/12/02,08:00,1776
2019/12/02,09:00,1898
2019/12/02,10:00,1893
2019/12/02,11:00,1874
2019/12/02,12:00,1740
2019/12/02,13:00,1824
2019/12/02,14:00,1816
2019/12/02,15:00,1793
2019/12/02,16:00,1841
2019/12/02,17:00,1818
2019/12/02,18:00,1769
2019/12/02,19:00,1701
2019/12/02,20:00,1639
2019/12/02,21:00,1601
2019/12/02,22:00,1534
2019/12/02,23:00,1468
DATE,TIME,当日実績(万kW)
2019/12/03,00:00,1374
2019/12/03,01:00,1358
2019/12/03,02:00,1366
2019/12/03,03:00,1390
2019/12/03,04:00,1401
2019/12/03,05:00,1431
2019/12/03,06:00,1549
2019/12/03,07:00,1669
2019/12/03,08:00,1840
2019/12/03,09:00,1905
2019/12/03,10:00,1857
2019/12/03,11:00,1827
2019/12/03,12:00,1716
2019/12/03,13:00,1811
2019/12/03,14:00,1818
2019/12/03,15:00,1812
2019/12/03,16:00,1876
2019/12/03,17:00,1907
2019/12/03,18:00,1883
2019/12/03,19:00,1815
2019/12/03,20:00,1755
2019/12/03,21:00,1702
2019/12/03,22:00,1624
2019/12/03,23:00,1559
DATE,TIME,当日実績(万kW)
2019/12/04,00:00,1456
2019/12/04,01:00,1427
2019/12/04,02:00,1419
2019/12/04,03:00,1443
2019/12/04,04:00,1451
2019/12/04,05:00,1495
2019/12/04,06:00,1618
2019/12/04,07:00,1728
2019/12/04,08:00,1906
2019/12/04,09:00,1977
2019/12/04,10:00,1918
2019/12/04,11:00,1891
