DATE,TIME,当日実績(万kW)
2021/05/01,00:00,1021
2021/05/01,01:00,997
2021/05/01,02:00,1027
2021/05/01,03:00,1059
2021/05/01,04:00,1054
2021/05/01,05:00,1008
2021/05/01,06:00,994
2021/05/01,07:00,1011
2021/05/01,08:00,1078
2021/05/01,09:00,1135
2021/05/01,10:00,1142
2021/05/01,11:00,1146
2021/05/01,12:00,1136
2021/05/01,13:00,1133
2021/05/01,14:00,1136
2021/05/01,15:00,1127
2021/05/01,16:00,1169
2021/05/01,17:00,1195
2021/05/01,18:00,1181
2021/05/01,19:00,1180
2021/05/01,20:00,1142
2021/05/01,21:00,1083
2021/05/01,22:00,1011
2021/05/01,23:00,987
DATE,TIME,当日実績(万kW)
2021/05/02,00:00,939
2021/05/02,01:00,920
2021/05/02,02:00,944
2021/05/02,03:00,978
2021/05/02,04:00,983
2021/05/02,05:00,949
2021/05/02,06:00,921
2021/05/02,07:00,931
2021/05/02,08:00,987
2021/05/02,09:00,1023
2021/05/02,10:00,1023
2021/05/02,11:00,1053
2021/05/02,12:00,1036
2021/05/02,13:00,1016
2021/05/02,14:00,1020
2021/05/02,15:00,1019
2021/05/02,16:00,1027
2021/05/02,17:00,1063
2021/05/02,18:00,1139
2021/05/02,19:00,1167
2021/05/02,20:00,1133
2021/05/02,21:00,1088
2021/05/02,22:00,1030
2021/05/02,23:00,999
DATE,TIME,当日実績(万kW)
2021/05/03,00:00,929
2021/05/03,01:00,924
2021/05/03,02:00,966
2021/05/03,03:00,1006
2021/05/03,04:00,1007
2021/05/03,05:00,992
2021/05/03,06:00,980
2021/05/03,07:00,987
2021/05/03,08:00,1021
2021/05/03,09:00,1041
2021/05/03,10:00,1053
2021/05/03,11:00,1038
2021/05/03,12:00,1015
2021/05/03,13:00,1001
2021/05/03,14:00,990
2021/05/03,15:00,974
2021/05/03,16:00,990
2021/05/03,17:00,1031
2021/05/03,18:00,1096
2021/05/03,19:00,1121
2021/05/03,20:00,1079
2021/05/03,21:00,1040
2021/05/03,22:00,976
2021/05/03,23:00,946
DATE,TIME,当日実績(万kW)
2021/05/04,00:00,896
2021/05/04,01:00,880
2021/05/04,02:00,915
2021/05/04,03:00,953
2021/05/04,04:00,972
2021/05/04,05:00,933
2021/05/04,06:00,918
2021/05/04,07:00,934
2021/05/04,08:00,980
2021/05/04,09:00,1007
2021/05/04,10:00,1014
2021/05/04,11:00,1022
2021/05/04,12:00,1016
2021/05/04,13:00,997
2021/05/04,14:00,985
2021/05/04,15:00,983
2021/05/04,16:00,992
2021/05/04,17:00,1013
2021/05/04,18:00,1078
2021/05/04,19:00,1093
2021/05/04,20:00,1062
2021/05/04,21:00,1013
2021/05/04,22:00,957
2021/05/04,23:00,937
DATE,TIME,当日実績(万kW)
2021/05/05,00:00,875
2021/05/05,01:00,858
2021/05/05,02:00,888
2021/05/05,03:00,920
2021/05/05,04:00,928
2021/05/05,05:00,895
2021/05/05,06:00,866
2021/05/05,07:00,907
2021/05/05,08:00,978
2021/05/05,09:00,1052
2021/05/05,10:00,1069
2021/05/05,11:00,1087
2021/05/05,12:00,1086
2021/05/05,13:00,1075
2021/05/05,14:00,1071
2021/05/05,15:00,1072
2021/05/05,16:00,1098
2021/05/05,17:00,1146
2021/05/05,18:00,1178
2021/05/05,19:00,1164
2021/05/05,20:00,1117
2021/05/05,21:00,1061
2021/05/05,22:00,990
2021/05/05,23:00,955
DATE,TIME,当日実績(万kW)
2021/05/06,00:00,901
2021/05/06,01:00,889
2021/05/06,02:00,921
2021/05/06,03:00,966
2021/05/06,04:00,991
2021/05/06,05:00,977
2021/05/06,06:00,1001
2021/05/06,07:00,1078
2021/05/06,08:00,1216
2021/05/06,09:00,1306
2021/05/06,10:00,1330
2021/05/06,11:00,1344
2021/05/06,12:00,1291
2021/05/06,13:00,1338
2021/05/06,14:00,1321
2021/05/06,15:00,1313
2021/05/06,16:00,1310
2021/05/06,17:00,1271
2021/05/06,18:00,1292
2021/05/06,19:00,1280
2021/05/06,20:00,1221
2021/05/06,21:00,1162
2021/05/06,22:00,1103
2021/05/06,23:00,1055
DATE,TIME,当日実績(万kW)
2021/05/07,00:00,1001
2021/05/07,01:00,993
2021/05/07,02:00,1016
2021/05/07,03:00,1054
2021/05/07,04:00,1068
2021/05/07,05:00,1040
2021/05/07,06:00,1054
2021/05/07,07:00,1123
2021/05/07,08:00,1270
2021/05/07,09:00,1352
2021/05/07,10:00,1366
2021/05/07,11:00,1370
2021/05/07,12:00,1308
2021/05/07,13:00,1363
2021/05/07,14:00,1364
2021/05/07,15:00,1358
2021/05/07,16:00,1358
2021/05/07,17:00,1332
2021/05/07,18:00,1332
2021/05/07,19:00,1318
2021/05/07,20:00,1258
2021/05/07,21:00,1206
2021/05/07,22:00,1130
2021/05/07,23:00,1104
DATE,TIME,当日実績(万kW)
2021/05/08,00:00,1040
2021/05/08,01:00,1013
2021/05/08,02:00,1036
2021/05/08,03:00,1067
2021/05/08,04:00,1058
2021/05/08,05:00,1026
2021/05/08,06:00,1026
2021/05/08,07:00,1063
2021/05/08,08:00,1154
2021/05/08,09:00,1207
2021/05/08,10:00,1230
2021/05/08,11:00,1216
2021/05/08,12:00,1169
2021/05/08,13:00,1171
2021/05/08,14:00,1158
2021/05/08,15:00,1150
2021/05/08,16:00,1174
2021/05/08,17:00,1188
2021/05/08,18:00,1228
2021/05/08,19:00,1220
2021/05/08,20:00,1170
2021/05/08,21:00,1112
2021/05/08,22:00,1061
2021/05/08,23:00,1042
DATE,TIME,当日実績(万kW)
2021/05/09,00:00,988
2021/05/09,01:00,962
2021/05/09,02:00,983
2021/05/09,03:00,1019
2021/05/09,04:00,1017
2021/05/09,05:00,966
2021/05/09,06:00,954
2021/05/09,07:00,997
2021/05/09,08:00,1079
2021/05/09,09:00,1126
2021/05/09,10:00,1140
2021/05/09,11:00,1135
2021/05/09,12:00,1157
2021/05/09,13:00,1121
2021/05/09,14:00,1088
2021/05/09,15:00,1067
2021/05/09,16:00,1087
2021/05/09,17:00,1127
2021/05/09,18:00,1174
2021/05/09,19:00,1192
2021/05/09,20:00,1150
2021/05/09,21:00,1105
2021/05/09,22:00,1045
2021/05/09,23:00,1024
DATE,TIME,当日実績(万kW)
2021/05/10,00:00,973
2021/05/10,01:00,950
2021/05/10,02:00,1004
2021/05/10,03:00,1049
2021/05/10,04:00,1074
2021/05/10,05:00,1093
2021/05/10,06:00,1155
2021/05/10,07:00,1256
2021/05/10,08:00,1441
2021/05/10,09:00,1568
2021/05/10,10:00,1594
2021/05/10,11:00,1602
2021/05/10,12:00,1504
2021/05/10,13:00,1595
2021/05/10,14:00,1590
2021/05/10,15:00,1571
2021/05/10,16:00,1564
2021/05/10,17:00,1512
2021/05/10,18:00,1516
2021/05/10,19:00,1475
2021/05/10,20:00,1406
2021/05/10,21:00,1377
2021/05/10,22:00,1339
2021/05/10,23:00,1296
DATE,TIME,当日実績(万kW)
2021/05/11,00:00,1230
2021/05/11,01:00,1196
2021/05/11,02:00,1211
2021/05/11,03:00,1246
2021/05/11,04:00,1249
2021/05/11,05:00,1233
2021/05/11,06:00,1259
2021/05/11,07:00,1347
2021/05/11,08:00,1545
2021/05/11,09:00,1653
2021/05/11,10:00,1669
2021/05/11,11:00,1659
2021/05/11,12:00,1561
2021/05/11,13:00,1659
2021/05/11,14:00,1659
2021/05/11,15:00,1625
2021/05/11,16:00,1609
2021/05/11,17:00,1550
2021/05/11,18:00,1559
2021/05/11,19:00,1522
2021/05/11,20:00,1453
2021/05/11,21:00,1398
2021/05/11,22:00,1344
2021/05/11,23:00,1301
DATE,TIME,当日実績(万kW)
2021/05/12,00:00,1226
2021/05/12,01:00,1190
2021/05/12,02:00,1213
2021/05/12,03:00,1243
2021/05/12,04:00,1259
2021/05/12,05:00,1228
2021/05/12,06:00,1265
2021/05/12,07:00,1352
2021/05/12,08:00,1540
2021/05/12,09:00,1655
2021/05/12,10:00,1658
2021/05/12,11:00,1644
2021/05/12,12:00,1544
2021/05/12,13:00,1633
2021/05/12,14:00,1652
2021/05/12,15:00,1623
2021/05/12,16:00,1608
2021/05/12,17:00,1577
2021/05/12,18:00,1564
2021/05/12,19:00,1525
2021/05/12,20:00,1450
2021/05/12,21:00,1393
2021/05/12,22:00,1352
2021/05/12,23:00,1314
DATE,TIME,当日実績(万kW)
2021/05/13,00:00,1243
2021/05/13,01:00,1208
2021/05/13,02:00,1221
2021/05/13,03:00,1254
2021/05/13,04:00,1264
2021/05/13,05:00,1258
2021/05/13,06:00,1292
2021/05/13,07:00,1379
2021/05/13,08:00,1561
2021/05/13,09:00,1667
2021/05/13,10:00,1675
2021/05/13,11:00,1666
2021/05/13,12:00,1589
2021/05/13,13:00,1676
2021/05/13,14:00,1681
2021/05/13,15:00,1644
2021/05/13,16:00,1643
2021/05/13,17:00,1587
2021/05/13,18:00,1564
2021/05/13,19:00,1539
2021/05/13,20:00,1463
2021/05/13,21:00,1410
2021/05/13,22:00,1366
2021/05/13,23:00,1330
DATE,TIME,当日実績(万kW)
2021/05/14,00:00,1256
2021/05/14,01:00,1220
2021/05/14,02:00,1228
2021/05/14,03:00,1257
2021/05/14,04:00,1256
2021/05/14,05:00,1230
2021/05/14,06:00,1280
2021/05/14,07:00,1383
2021/05/14,08:00,1582
2021/05/14,09:00,1718
2021/05/14,10:00,1753
2021/05/14,11:00,1763
2021/05/14,12:00,1671
2021/05/14,13:00,1766
2021/05/14,14:00,1773
2021/05/14,15:00,1750
2021/05/14,16:00,1725
2021/05/14,17:00,1640
2021/05/14,18:00,1583
2021/05/14,19:00,1548
2021/05/14,20:00,1471
2021/05/14,21:00,1403
2021/05/14,22:00,1369
2021/05/14,23:00,1337
DATE,TIME,当日実績(万kW)
2021/05/15,00:00,1248
2021/05/15,01:00,1195
2021/05/15,02:00,1196
2021/05/15,03:00,1226
2021/05/15,04:00,1209
2021/05/15,05:00,1154
2021/05/15,06:00,1117
2021/05/15,07:00,1150
2021/05/15,08:00,1235
2021/05/15,09:00,1321
2021/05/15,10:00,1340
2021/05/15,11:00,1353
2021/05/15,12:00,1327
2021/05/15,13:00,1323
2021/05/15,14:00,1308
2021/05/15,15:00,1287
2021/05/15,16:00,1265
2021/05/15,17:00,1252
2021/05/15,18:00,1294
2021/05/15,19:00,1283
2021/05/15,20:00,1219
2021/05/15,21:00,1173
2021/05/15,22:00,1114
2021/05/15,23:00,1092
DATE,TIME,当日実績(万kW)
2021/05/16,00:00,1036
2021/05/16,01:00,1005
2021/05/16,02:00,1027
2021/05/16,03:00,1058
2021/05/16,04:00,1060
2021/05/16,05:00,1020
2021/05/16,06:00,992
2021/05/16,07:00,1015
2021/05/16,08:00,1071
2021/05/16,09:00,1120
2021/05/16,10:00,1139
2021/05/16,11:00,1158
2021/05/16,12:00,1148
2021/05/16,13:00,1132
2021/05/16,14:00,1138
2021/05/16,15:00,1126
2021/05/16,16:00,1147
2021/05/16,17:00,1189
2021/05/16,18:00,1220
2021/05/16,19:00,1218
2021/05/16,20:00,1177
2021/05/16,21:00,1133
2021/05/16,22:00,1086
2021/05/16,23:00,1063
DATE,TIME,当日実績(万kW)
2021/05/17,00:00,1012
2021/05/17,01:00,1000
2021/05/17,02:00,1034
2021/05/17,03:00,1074
2021/05/17,04:00,1099
2021/05/17,05:00,1110
2021/05/17,06:00,1172
2021/05/17,07:00,1311
2021/05/17,08:00,1541
2021/05/17,09:00,1693
2021/05/17,10:00,1723
2021/05/17,11:00,1739
2021/05/17,12:00,1634
2021/05/17,13:00,1738
2021/05/17,14:00,1744
2021/05/17,15:00,1728
2021/05/17,16:00,1722
2021/05/17,17:00,1676
2021/05/17,18:00,1648
2021/05/17,19:00,1581
2021/05/17,20:00,1504
2021/05/17,21:00,1450
2021/05/17,22:00,1407
2021/05/17,23:00,1367
DATE,TIME,当日実績(万kW)
2021/05/18,00:00,1288
2021/05/18,01:00,1242
2021/05/18,02:00,1246
2021/05/18,03:00,1263
2021/05/18,04:00,1268
2021/05/18,05:00,1243
2021/05/18,06:00,1289
2021/05/18,07:00,1394
2021/05/18,08:00,1620
2021/05/18,09:00,1755
2021/05/18,10:00,1791
2021/05/18,11:00,1821
2021/05/18,12:00,1716
2021/05/18,13:00,1780
2021/05/18,14:00,1789
2021/05/18,15:00,1755
2021/05/18,16:00,1735
2021/05/18,17:00,1676
2021/05/18,18:00,1648
2021/05/18,19:00,1578
2021/05/18,20:00,1501
2021/05/18,21:00,1457
2021/05/18,22:00,1405
2021/05/18,23:00,1370
DATE,TIME,当日実績(万kW)
2021/05/19,00:00,1293
2021/05/19,01:00,1241
2021/05/19,02:00,1243
2021/05/19,03:00,1273
2021/05/19,04:00,1284
2021/05/19,05:00,1274
2021/05/19,06:00,1314
2021/05/19,07:00,1431
2021/05/19,08:00,1648
2021/05/19,09:00,1770
2021/05/19,10:00,1785
2021/05/19,11:00,1782
2021/05/19,12:00,1668
2021/05/19,13:00,1758
2021/05/19,14:00,1753
2021/05/19,15:00,1717
2021/05/19,16:00,1696
2021/05/19,17:00,1637
2021/05/19,18:00,1617
2021/05/19,19:00,1578
2021/05/19,20:00,1500
2021/05/19,21:00,1457
2021/05/19,22:00,1411
2021/05/19,23:00,1370
DATE,TIME,当日実績(万kW)
2021/05/20,00:00,1284
2021/05/20,01:00,1239
2021/05/20,02:00,1226
2021/05/20,03:00,1262
2021/05/20,04:00,1273
2021/05/20,05:00,1246
2021/05/20,06:00,1276
2021/05/20,07:00,1391
2021/05/20,08:00,1594
2021/05/20,09:00,1723
2021/05/20,10:00,1732
2021/05/20,11:00,1728
2021/05/20,12:00,1631
2021/05/20,13:00,1733
2021/05/20,14:00,1742
2021/05/20,15:00,1711
2021/05/20,16:00,1708
2021/05/20,17:00,1671
2021/05/20,18:00,1646
2021/05/20,19:00,1572
2021/05/20,20:00,1495
2021/05/20,21:00,1446
2021/05/20,22:00,1409
2021/05/20,23:00,1371
DATE,TIME,当日実績(万kW)
2021/05/21,00:00,1297
2021/05/21,01:00,1245
