DATE,TIME,当日実績(万kW)
2023/02/01,00:00,1697
2023/02/01,01:00,1654
2023/02/01,02:00,1635
2023/02/01,03:00,1622
2023/02/01,04:00,1615
2023/02/01,05:00,1673
2023/02/01,06:00,1858
2023/02/01,07:00,2015
2023/02/01,08:00,2201
2023/02/01,09:00,2269
2023/02/01,10:00,2203
2023/02/01,11:00,2134
2023/02/01,12:00,1972
2023/02/01,13:00,2019
2023/02/01,14:00,2004
2023/02/01,15:00,2010
2023/02/01,16:00,2062
2023/02/01,17:00,2066
2023/02/01,18:00,2034
2023/02/01,19:00,1978
2023/02/01,20:00,1918
2023/02/01,21:00,1840
2023/02/01,22:00,1731
2023/02/01,23:00,1651
DATE,TIME,当日実績(万kW)
2023/02/02,00:00,1567
2023/02/02,01:00,1529
2023/02/02,02:00,1525
2023/02/02,03:00,1527
2023/02/02,04:00,1530
2023/02/02,05:00,1591
2023/02/02,06:00,1738
2023/02/02,07:00,1875
2023/02/02,08:00,2086
2023/02/02,09:00,2169
2023/02/02,10:00,2119
2023/02/02,11:00,2060
2023/02/02,12:00,1912
2023/02/02,13:00,1968
2023/02/02,14:00,1961
2023/02/02,15:00,1941
2023/02/02,16:00,1985
2023/02/02,17:00,2038
2023/02/02,18:00,2047
2023/02/02,19:00,1983
2023/02/02,20:00,1931
2023/02/02,21:00,1853
2023/02/02,22:00,1758
2023/02/02,23:00,1690
DATE,TIME,当日実績(万kW)
2023/02/03,00:00,1594
2023/02/03,01:00,1554
2023/02/03,02:00,1556
2023/02/03,03:00,1545
2023/02/03,04:00,1538
2023/02/03,05:00,1584
2023/02/03,06:00,1746
2023/02/03,07:00,1892
2023/02/03,08:00,2094
2023/02/03,09:00,2164
2023/02/03,10:00,2076
2023/02/03,11:00,2024
2023/02/03,12:00,1892
2023/02/03,13:00,1951
2023/02/03,14:00,1935
2023/02/03,15:00,1905
2023/02/03,16:00,1929
2023/02/03,17:00,1952
2023/02/03,18:00,1946
2023/02/03,19:00,1896
2023/02/03,20:00,1854
2023/02/03,21:00,1812
2023/02/03,22:00,1733
2023/02/03,23:00,1685
DATE,TIME,当日実績(万kW)
2023/02/04,00:00,1586
2023/02/04,01:00,1557
2023/02/04,02:00,1548
2023/02/04,03:00,1531
2023/02/04,04:00,1506
2023/02/04,05:00,1490
2023/02/04,06:00,1541
2023/02/04,07:00,1623
2023/02/04,08:00,1703
2023/02/04,09:00,1681
2023/02/04,10:00,1583
2023/02/04,11:00,1512
2023/02/04,12:00,1439
2023/02/04,13:00,1420
2023/02/04,14:00,1383
2023/02/04,15:00,1375
2023/02/04,16:00,1440
2023/02/04,17:00,1534
2023/02/04,18:00,1588
2023/02/04,19:00,1570
2023/02/04,20:00,1541
2023/02/04,21:00,1494
2023/02/04,22:00,1411
2023/02/04,23:00,1369
DATE,TIME,当日実績(万kW)
2023/02/05,00:00,1313
2023/02/05,01:00,1298
2023/02/05,02:00,1322
2023/02/05,03:00,1330
2023/02/05,04:00,1318
2023/02/05,05:00,1314
2023/02/05,06:00,1342
2023/02/05,07:00,1398
2023/02/05,08:00,1437
2023/02/05,09:00,1414
2023/02/05,10:00,1367
2023/02/05,11:00,1314
2023/02/05,12:00,1266
2023/02/05,13:00,1244
2023/02/05,14:00,1214
2023/02/05,15:00,1227
2023/02/05,16:00,1287
2023/02/05,17:00,1427
2023/02/05,18:00,1515
2023/02/05,19:00,1523
2023/02/05,20:00,1513
2023/02/05,21:00,1475
2023/02/05,22:00,1388
2023/02/05,23:00,1369
DATE,TIME,当日実績(万kW)
2023/02/06,00:00,1327
2023/02/06,01:00,1326
2023/02/06,02:00,1344
2023/02/06,03:00,1367
2023/02/06,04:00,1381
2023/02/06,05:00,1455
2023/02/06,06:00,1650
2023/02/06,07:00,1854
2023/02/06,08:00,2061
2023/02/06,09:00,2102
2023/02/06,10:00,2000
2023/02/06,11:00,1929
2023/02/06,12:00,1780
2023/02/06,13:00,1833
2023/02/06,14:00,1811
2023/02/06,15:00,1799
2023/02/06,16:00,1835
2023/02/06,17:00,1873
2023/02/06,18:00,1870
2023/02/06,19:00,1807
2023/02/06,20:00,1758
2023/02/06,21:00,1700
2023/02/06,22:00,1614
2023/02/06,23:00,1562
DATE,TIME,当日実績(万kW)
2023/02/07,00:00,1477
2023/02/07,01:00,1448
2023/02/07,02:00,1449
2023/02/07,03:00,1457
2023/02/07,04:00,1460
2023/02/07,05:00,1505
2023/02/07,06:00,1632
2023/02/07,07:00,1750
2023/02/07,08:00,1947
2023/02/07,09:00,2007
2023/02/07,10:00,1940
2023/02/07,11:00,1875
2023/02/07,12:00,1731
2023/02/07,13:00,1799
2023/02/07,14:00,1792
2023/02/07,15:00,1768
2023/02/07,16:00,1799
2023/02/07,17:00,1820
2023/02/07,18:00,1797
2023/02/07,19:00,1736
2023/02/07,20:00,1687
2023/02/07,21:00,1622
2023/02/07,22:00,1549
2023/02/07,23:00,1492
DATE,TIME,当日実績(万kW)
2023/02/08,00:00,1420
2023/02/08,01:00,1396
2023/02/08,02:00,1412
2023/02/08,03:00,1424
2023/02/08,04:00,1433
2023/02/08,05:00,1480
2023/02/08,06:00,1597
2023/02/08,07:00,1726
2023/02/08,08:00,1894
2023/02/08,09:00,1924
2023/02/08,10:00,1862
