DATE,TIME,当日実績(万kW)
2019/08/01,00:00,1576
2019/08/01,01:00,1476
2019/08/01,02:00,1431
2019/08/01,03:00,1420
2019/08/01,04:00,1406
2019/08/01,05:00,1405
2019/08/01,06:00,1503
2019/08/01,07:00,1727
2019/08/01,08:00,2099
2019/08/01,09:00,2359
2019/08/01,10:00,2445
2019/08/01,11:00,2483
2019/08/01,12:00,2410
2019/08/01,13:00,2543
2019/08/01,14:00,2565
2019/08/01,15:00,2533
2019/08/01,16:00,2501
2019/08/01,17:00,2369
2019/08/01,18:00,2275
2019/08/01,19:00,2186
2019/08/01,20:00,2054
2019/08/01,21:00,1953
2019/08/01,22:00,1845
2019/08/01,23:00,1739
DATE,TIME,当日実績(万kW)
2019/08/02,00:00,1589
2019/08/02,01:00,1486
2019/08/02,02:00,1448
2019/08/02,03:00,1442
2019/08/02,04:00,1431
2019/08/02,05:00,1434
2019/08/02,06:00,1530
2019/08/02,07:00,1752
2019/08/02,08:00,2125
2019/08/02,09:00,2361
2019/08/02,10:00,2440
2019/08/02,11:00,2484
2019/08/02,12:00,2411
2019/08/02,13:00,2534
2019/08/02,14:00,2537
2019/08/02,15:00,2500
2019/08/02,16:00,2449
2019/08/02,17:00,2279
2019/08/02,18:00,2182
2019/08/02,19:00,2097
2019/08/02,20:00,1973
2019/08/02,21:00,1873
2019/08/02,22:00,1777
2019/08/02,23:00,1673
DATE,TIME,当日実績(万kW)
2019/08/03,00:00,1539
2019/08/03,01:00,1435
2019/08/03,02:00,1391
2019/08/03,03:00,1377
2019/08/03,04:00,1354
2019/08/03,05:00,1313
2019/08/03,06:00,1336
2019/08/03,07:00,1448
2019/08/03,08:00,1645
2019/08/03,09:00,1816
2019/08/03,10:00,1885
2019/08/03,11:00,1931
2019/08/03,12:00,1894
2019/08/03,13:00,1938
2019/08/03,14:00,1934
2019/08/03,15:00,1901
2019/08/03,16:00,1858
2019/08/03,17:00,1772
2019/08/03,18:00,1722
2019/08/03,19:00,1690
2019/08/03,20:00,1613
2019/08/03,21:00,1542
2019/08/03,22:00,1478
2019/08/03,23:00,1403
