DATE,TIME,当日実績(万kW)
2020/03/01,00:00,1224
2020/03/01,01:00,1205
2020/03/01,02:00,1236
2020/03/01,03:00,1239
2020/03/01,04:00,1223
2020/03/01,05:00,1213
2020/03/01,06:00,1216
2020/03/01,07:00,1236
2020/03/01,08:00,1279
2020/03/01,09:00,1304
2020/03/01,10:00,1276
2020/03/01,11:00,1256
2020/03/01,12:00,1213
2020/03/01,13:00,1181
2020/03/01,14:00,1155
2020/03/01,15:00,1167
2020/03/01,16:00,1207
2020/03/01,17:00,1311
2020/03/01,18:00,1413
2020/03/01,19:00,1404
2020/03/01,20:00,1385
2020/03/01,21:00,1324
2020/03/01,22:00,1247
2020/03/01,23:00,1211
DATE,TIME,当日実績(万kW)
2020/03/02,00:00,1155
2020/03/02,01:00,1149
2020/03/02,02:00,1174
2020/03/02,03:00,1191
2020/03/02,04:00,1202
2020/03/02,05:00,1241
2020/03/02,06:00,1366
2020/03/02,07:00,1528
2020/03/02,08:00,1738
2020/03/02,09:00,1838
2020/03/02,10:00,1820
2020/03/02,11:00,1777
2020/03/02,12:00,1622
2020/03/02,13:00,1718
2020/03/02,14:00,1701
2020/03/02,15:00,1653
2020/03/02,16:00,1666
2020/03/02,17:00,1678
2020/03/02,18:00,1723
2020/03/02,19:00,1672
2020/03/02,20:00,1627
2020/03/02,21:00,1598
2020/03/02,22:00,1534
2020/03/02,23:00,1484
DATE,TIME,当日実績(万kW)
2020/03/03,00:00,1412
2020/03/03,01:00,1393
2020/03/03,02:00,1409
2020/03/03,03:00,1418
2020/03/03,04:00,1421
2020/03/03,05:00,1459
2020/03/03,06:00,1556
2020/03/03,07:00,1659
2020/03/03,08:00,1830
2020/03/03,09:00,1895
2020/03/03,10:00,1828
2020/03/03,11:00,1775
2020/03/03,12:00,1639
2020/03/03,13:00,1734
2020/03/03,14:00,1717
2020/03/03,15:00,1694
2020/03/03,16:00,1710
2020/03/03,17:00,1707
2020/03/03,18:00,1768
2020/03/03,19:00,1718
2020/03/03,20:00,1671
2020/03/03,21:00,1640
2020/03/03,22:00,1573
2020/03/03,23:00,1529
DATE,TIME,当日実績(万kW)
2020/03/04,00:00,1441
2020/03/04,01:00,1412
2020/03/04,02:00,1418
2020/03/04,03:00,1426
2020/03/04,04:00,1415
2020/03/04,05:00,1435
2020/03/04,06:00,1531
2020/03/04,07:00,1625
2020/03/04,08:00,1831
2020/03/04,09:00,1924
2020/03/04,10:00,1883
2020/03/04,11:00,1849
2020/03/04,12:00,1732
2020/03/04,13:00,1849
2020/03/04,14:00,1873
2020/03/04,15:00,1868
2020/03/04,16:00,1882
2020/03/04,17:00,1855
2020/03/04,18:00,1851
2020/03/04,19:00,1778
2020/03/04,20:00,1712
2020/03/04,21:00,1640
2020/03/04,22:00,1560
2020/03/04,23:00,1502
DATE,TIME,当日実績(万kW)
2020/03/05,00:00,1413
2020/03/05,01:00,1383
2020/03/05,02:00,1394
2020/03/05,03:00,1402
2020/03/05,04:00,1405
2020/03/05,05:00,1434
2020/03/05,06:00,1549
2020/03/05,07:00,1669
2020/03/05,08:00,1874
2020/03/05,09:00,1987
2020/03/05,10:00,1979
2020/03/05,11:00,1962
2020/03/05,12:00,1816
2020/03/05,13:00,1917
2020/03/05,14:00,1881
2020/03/05,15:00,1852
2020/03/05,16:00,1875
2020/03/05,17:00,1893
2020/03/05,18:00,1957
2020/03/05,19:00,1894
2020/03/05,20:00,1836
2020/03/05,21:00,1784
2020/03/05,22:00,1693
2020/03/05,23:00,1621
DATE,TIME,当日実績(万kW)
2020/03/06,00:00,1530
2020/03/06,01:00,1497
2020/03/06,02:00,1497
2020/03/06,03:00,1490
2020/03/06,04:00,1477
2020/03/06,05:00,1507
2020/03/06,06:00,1642
2020/03/06,07:00,1763
2020/03/06,08:00,1929
2020/03/06,09:00,2001
2020/03/06,10:00,1941
2020/03/06,11:00,1905
2020/03/06,12:00,1752
2020/03/06,13:00,1802
2020/03/06,14:00,1773
2020/03/06,15:00,1733
2020/03/06,16:00,1753
2020/03/06,17:00,1754
2020/03/06,18:00,1819
2020/03/06,19:00,1783
2020/03/06,20:00,1734
2020/03/06,21:00,1693
2020/03/06,22:00,1633
2020/03/06,23:00,1590
DATE,TIME,当日実績(万kW)
2020/03/07,00:00,1511
2020/03/07,01:00,1470
2020/03/07,02:00,1475
2020/03/07,03:00,1462
2020/03/07,04:00,1428
2020/03/07,05:00,1403
2020/03/07,06:00,1429
2020/03/07,07:00,1470
2020/03/07,08:00,1554
2020/03/07,09:00,1565
2020/03/07,10:00,1507
2020/03/07,11:00,1461
2020/03/07,12:00,1373
2020/03/07,13:00,1342
2020/03/07,14:00,1311
2020/03/07,15:00,1297
2020/03/07,16:00,1335
2020/03/07,17:00,1435
2020/03/07,18:00,1492
2020/03/07,19:00,1470
2020/03/07,20:00,1428
2020/03/07,21:00,1375
2020/03/07,22:00,1291
2020/03/07,23:00,1250
DATE,TIME,当日実績(万kW)
2020/03/08,00:00,1191
2020/03/08,01:00,1170
2020/03/08,02:00,1190
2020/03/08,03:00,1202
2020/03/08,04:00,1194
2020/03/08,05:00,1169
2020/03/08,06:00,1181
2020/03/08,07:00,1240
2020/03/08,08:00,1342
2020/03/08,09:00,1417
2020/03/08,10:00,1433
2020/03/08,11:00,1439
2020/03/08,12:00,1433
2020/03/08,13:00,1411
2020/03/08,14:00,1375
2020/03/08,15:00,1368
2020/03/08,16:00,1377
2020/03/08,17:00,1451
2020/03/08,18:00,1507
2020/03/08,19:00,1494
2020/03/08,20:00,1459
2020/03/08,21:00,1403
2020/03/08,22:00,1322
2020/03/08,23:00,1271
DATE,TIME,当日実績(万kW)
2020/03/09,00:00,1212
2020/03/09,01:00,1212
2020/03/09,02:00,1233
2020/03/09,03:00,1254
2020/03/09,04:00,1270
2020/03/09,05:00,1319
2020/03/09,06:00,1457
2020/03/09,07:00,1602
2020/03/09,08:00,1795
