DATE,TIME,当日実績(万kW)
2019/9/23,0:00,1261
2019/9/23,1:00,1197
2019/9/23,2:00,1214
2019/9/23,3:00,1257
2019/9/23,4:00,1266
2019/9/23,5:00,1245
2019/9/23,6:00,1238
2019/9/23,7:00,1345
2019/9/23,8:00,1547
2019/9/23,9:00,1727
2019/9/23,10:00,1792
2019/9/23,11:00,1794
2019/9/23,12:00,1729
2019/9/23,13:00,1723
2019/9/23,14:00,1701
2019/9/23,15:00,1694
2019/9/23,16:00,1705
2019/9/23,17:00,1695
2019/9/23,18:00,1722
2019/9/23,19:00,1679
2019/9/23,20:00,1605
2019/9/23,21:00,1523
2019/9/23,22:00,1449
2019/9/23,23:00,1367
