DATE,TIME,当日実績(万kW)
2021/12/31,0:00,1430
2021/12/31,1:00,1386
2021/12/31,2:00,1392
2021/12/31,3:00,1385
2021/12/31,4:00,1349
2021/12/31,5:00,1320
2021/12/31,6:00,1369
2021/12/31,7:00,1497
2021/12/31,8:00,1618
2021/12/31,9:00,1648
2021/12/31,10:00,1623
2021/12/31,11:00,1588
2021/12/31,12:00,1582
2021/12/31,13:00,1558
2021/12/31,14:00,1573
2021/12/31,15:00,1618
2021/12/31,16:00,1693
2021/12/31,17:00,1830
2021/12/31,18:00,1855
2021/12/31,19:00,1832
2021/12/31,20:00,1796
2021/12/31,21:00,1740
2021/12/31,22:00,1663
2021/12/31,23:00,1653
