DATE,TIME,当日実績(万kW)
2021/5/20,0:00,1246
2021/5/20,1:00,1191
2021/5/20,2:00,1234
2021/5/20,3:00,1294
2021/5/20,4:00,1299
2021/5/20,5:00,1273
2021/5/20,6:00,1310
2021/5/20,7:00,1401
2021/5/20,8:00,1587
2021/5/20,9:00,1701
2021/5/20,10:00,1694
2021/5/20,11:00,1717
2021/5/20,12:00,1656
2021/5/20,13:00,1736
2021/5/20,14:00,1745
2021/5/20,15:00,1736
2021/5/20,16:00,1736
2021/5/20,17:00,1699
2021/5/20,18:00,1674
2021/5/20,19:00,1612
2021/5/20,20:00,1533
2021/5/20,21:00,1481
2021/5/20,22:00,1425
2021/5/20,23:00,1369
