DATE,TIME,当日実績(万kW)
2023/3/22,0:00,1245
2023/3/22,1:00,1213
2023/3/22,2:00,1261
2023/3/22,3:00,1310
2023/3/22,4:00,1315
2023/3/22,5:00,1307
2023/3/22,6:00,1347
2023/3/22,7:00,1453
2023/3/22,8:00,1599
2023/3/22,9:00,1670
2023/3/22,10:00,1685
2023/3/22,11:00,1671
2023/3/22,12:00,1577
2023/3/22,13:00,1628
2023/3/22,14:00,1612
2023/3/22,15:00,1577
2023/3/22,16:00,1568
2023/3/22,17:00,1537
2023/3/22,18:00,1557
2023/3/22,19:00,1518
2023/3/22,20:00,1462
2023/3/22,21:00,1416
2023/3/22,22:00,1365
2023/3/22,23:00,1313
