DATE,TIME,当日実績(万kW)
2020/10/4,0:00,1147
2020/10/4,1:00,1089
2020/10/4,2:00,1110
2020/10/4,3:00,1167
2020/10/4,4:00,1174
2020/10/4,5:00,1145
2020/10/4,6:00,1119
2020/10/4,7:00,1180
2020/10/4,8:00,1228
2020/10/4,9:00,1299
2020/10/4,10:00,1355
2020/10/4,11:00,1357
2020/10/4,12:00,1378
2020/10/4,13:00,1355
2020/10/4,14:00,1396
2020/10/4,15:00,1420
2020/10/4,16:00,1432
2020/10/4,17:00,1481
2020/10/4,18:00,1508
2020/10/4,19:00,1475
2020/10/4,20:00,1419
2020/10/4,21:00,1346
2020/10/4,22:00,1285
2020/10/4,23:00,1235
