DATE,TIME,当日実績(万kW)
2019/11/11,0:00,1159
2019/11/11,1:00,1119
2019/11/11,2:00,1176
2019/11/11,3:00,1245
2019/11/11,4:00,1259
2019/11/11,5:00,1260
2019/11/11,6:00,1310
2019/11/11,7:00,1433
2019/11/11,8:00,1595
2019/11/11,9:00,1712
2019/11/11,10:00,1724
2019/11/11,11:00,1736
2019/11/11,12:00,1635
2019/11/11,13:00,1699
2019/11/11,14:00,1697
2019/11/11,15:00,1700
2019/11/11,16:00,1712
2019/11/11,17:00,1736
2019/11/11,18:00,1709
2019/11/11,19:00,1646
2019/11/11,20:00,1575
2019/11/11,21:00,1509
2019/11/11,22:00,1448
2019/11/11,23:00,1367
