DATE,TIME,当日実績(万kW)
2020/5/25,0:00,1114
2020/5/25,1:00,1066
2020/5/25,2:00,1109
2020/5/25,3:00,1179
2020/5/25,4:00,1191
2020/5/25,5:00,1162
2020/5/25,6:00,1177
2020/5/25,7:00,1273
2020/5/25,8:00,1473
2020/5/25,9:00,1627
2020/5/25,10:00,1674
2020/5/25,11:00,1698
2020/5/25,12:00,1604
2020/5/25,13:00,1725
2020/5/25,14:00,1734
2020/5/25,15:00,1692
2020/5/25,16:00,1650
2020/5/25,17:00,1597
2020/5/25,18:00,1569
2020/5/25,19:00,1525
2020/5/25,20:00,1444
2020/5/25,21:00,1377
2020/5/25,22:00,1324
2020/5/25,23:00,1270
