DATE,TIME,当日実績(万kW)
2021/12/5,0:00,1369
2021/12/5,1:00,1339
2021/12/5,2:00,1378
2021/12/5,3:00,1404
2021/12/5,4:00,1389
2021/12/5,5:00,1358
2021/12/5,6:00,1375
2021/12/5,7:00,1452
2021/12/5,8:00,1546
2021/12/5,9:00,1567
2021/12/5,10:00,1589
2021/12/5,11:00,1574
2021/12/5,12:00,1546
2021/12/5,13:00,1530
2021/12/5,14:00,1539
2021/12/5,15:00,1575
2021/12/5,16:00,1641
2021/12/5,17:00,1770
2021/12/5,18:00,1798
2021/12/5,19:00,1785
2021/12/5,20:00,1759
2021/12/5,21:00,1684
2021/12/5,22:00,1575
2021/12/5,23:00,1487
