DATE,TIME,当日実績(万kW)
2022/3/24,0:00,1426
2022/3/24,1:00,1380
2022/3/24,2:00,1419
2022/3/24,3:00,1456
2022/3/24,4:00,1463
2022/3/24,5:00,1473
2022/3/24,6:00,1579
2022/3/24,7:00,1697
2022/3/24,8:00,1840
2022/3/24,9:00,1911
2022/3/24,10:00,1908
2022/3/24,11:00,1894
2022/3/24,12:00,1792
2022/3/24,13:00,1822
2022/3/24,14:00,1792
2022/3/24,15:00,1765
2022/3/24,16:00,1770
2022/3/24,17:00,1760
2022/3/24,18:00,1805
2022/3/24,19:00,1778
2022/3/24,20:00,1728
2022/3/24,21:00,1671
2022/3/24,22:00,1590
2022/3/24,23:00,1511
