DATE,TIME,当日実績(万kW)
2020/4/25,0:00,1320
2020/4/25,1:00,1290
2020/4/25,2:00,1336
2020/4/25,3:00,1382
2020/4/25,4:00,1371
2020/4/25,5:00,1317
2020/4/25,6:00,1297
2020/4/25,7:00,1313
2020/4/25,8:00,1376
2020/4/25,9:00,1408
2020/4/25,10:00,1405
2020/4/25,11:00,1409
2020/4/25,12:00,1376
2020/4/25,13:00,1355
2020/4/25,14:00,1317
2020/4/25,15:00,1300
2020/4/25,16:00,1323
2020/4/25,17:00,1354
2020/4/25,18:00,1399
2020/4/25,19:00,1432
2020/4/25,20:00,1394
2020/4/25,21:00,1341
2020/4/25,22:00,1273
2020/4/25,23:00,1235
