DATE,TIME,当日実績(万kW)
2020/12/31,0:00,1449
2020/12/31,1:00,1398
2020/12/31,2:00,1401
2020/12/31,3:00,1389
2020/12/31,4:00,1347
2020/12/31,5:00,1313
2020/12/31,6:00,1354
2020/12/31,7:00,1478
2020/12/31,8:00,1637
2020/12/31,9:00,1698
2020/12/31,10:00,1671
2020/12/31,11:00,1649
2020/12/31,12:00,1634
2020/12/31,13:00,1599
2020/12/31,14:00,1576
2020/12/31,15:00,1592
2020/12/31,16:00,1658
2020/12/31,17:00,1822
2020/12/31,18:00,1860
2020/12/31,19:00,1829
2020/12/31,20:00,1789
2020/12/31,21:00,1722
2020/12/31,22:00,1647
2020/12/31,23:00,1646
