DATE,TIME,当日実績(万kW)
2021/9/14,0:00,1297
2021/9/14,1:00,1233
2021/9/14,2:00,1246
2021/9/14,3:00,1292
2021/9/14,4:00,1310
2021/9/14,5:00,1313
2021/9/14,6:00,1366
2021/9/14,7:00,1486
2021/9/14,8:00,1700
2021/9/14,9:00,1829
2021/9/14,10:00,1850
2021/9/14,11:00,1857
2021/9/14,12:00,1750
2021/9/14,13:00,1813
2021/9/14,14:00,1822
2021/9/14,15:00,1816
2021/9/14,16:00,1824
2021/9/14,17:00,1775
2021/9/14,18:00,1744
2021/9/14,19:00,1663
2021/9/14,20:00,1563
2021/9/14,21:00,1484
2021/9/14,22:00,1436
2021/9/14,23:00,1375
