DATE,TIME,当日実績(万kW)
2022/12/9,0:00,1427
2022/12/9,1:00,1394
2022/12/9,2:00,1439
2022/12/9,3:00,1483
2022/12/9,4:00,1498
2022/12/9,5:00,1518
2022/12/9,6:00,1632
2022/12/9,7:00,1768
2022/12/9,8:00,1923
2022/12/9,9:00,1980
2022/12/9,10:00,1924
2022/12/9,11:00,1870
2022/12/9,12:00,1750
2022/12/9,13:00,1789
2022/12/9,14:00,1794
2022/12/9,15:00,1786
2022/12/9,16:00,1831
2022/12/9,17:00,1860
2022/12/9,18:00,1836
2022/12/9,19:00,1790
2022/12/9,20:00,1734
2022/12/9,21:00,1674
2022/12/9,22:00,1603
2022/12/9,23:00,1531
