DATE,TIME,当日実績(万kW)
2021/1/20,0:00,1714
2021/1/20,1:00,1659
2021/1/20,2:00,1657
2021/1/20,3:00,1644
2021/1/20,4:00,1613
2021/1/20,5:00,1635
2021/1/20,6:00,1832
2021/1/20,7:00,2063
2021/1/20,8:00,2294
2021/1/20,9:00,2352
2021/1/20,10:00,2264
2021/1/20,11:00,2193
2021/1/20,12:00,2060
2021/1/20,13:00,2083
2021/1/20,14:00,2054
2021/1/20,15:00,2056
2021/1/20,16:00,2111
2021/1/20,17:00,2170
2021/1/20,18:00,2203
2021/1/20,19:00,2152
2021/1/20,20:00,2075
2021/1/20,21:00,1995
2021/1/20,22:00,1896
2021/1/20,23:00,1813
