DATE,TIME,当日実績(万kW)
2019/2/24,0:00,1511
2019/2/24,1:00,1482
2019/2/24,2:00,1504
2019/2/24,3:00,1504
2019/2/24,4:00,1468
2019/2/24,5:00,1416
2019/2/24,6:00,1431
2019/2/24,7:00,1509
2019/2/24,8:00,1628
2019/2/24,9:00,1667
2019/2/24,10:00,1644
2019/2/24,11:00,1587
2019/2/24,12:00,1538
2019/2/24,13:00,1511
2019/2/24,14:00,1482
2019/2/24,15:00,1466
2019/2/24,16:00,1477
2019/2/24,17:00,1587
2019/2/24,18:00,1715
2019/2/24,19:00,1730
2019/2/24,20:00,1703
2019/2/24,21:00,1660
2019/2/24,22:00,1574
2019/2/24,23:00,1505
