DATE,TIME,当日実績(万kW)
2023/5/12,0:00,1187
2023/5/12,1:00,1147
2023/5/12,2:00,1193
2023/5/12,3:00,1270
2023/5/12,4:00,1283
2023/5/12,5:00,1267
2023/5/12,6:00,1261
2023/5/12,7:00,1317
2023/5/12,8:00,1451
2023/5/12,9:00,1562
2023/5/12,10:00,1591
2023/5/12,11:00,1604
2023/5/12,12:00,1530
2023/5/12,13:00,1607
2023/5/12,14:00,1603
2023/5/12,15:00,1593
2023/5/12,16:00,1572
2023/5/12,17:00,1494
2023/5/12,18:00,1500
2023/5/12,19:00,1493
2023/5/12,20:00,1438
2023/5/12,21:00,1372
2023/5/12,22:00,1323
2023/5/12,23:00,1276
