DATE,TIME,当日実績(万kW)
2021/8/11,0:00,1339
2021/8/11,1:00,1245
2021/8/11,2:00,1242
2021/8/11,3:00,1260
2021/8/11,4:00,1260
2021/8/11,5:00,1266
2021/8/11,6:00,1305
2021/8/11,7:00,1458
2021/8/11,8:00,1710
2021/8/11,9:00,1886
2021/8/11,10:00,1960
2021/8/11,11:00,2013
2021/8/11,12:00,1996
2021/8/11,13:00,2039
2021/8/11,14:00,1984
2021/8/11,15:00,1959
2021/8/11,16:00,1959
2021/8/11,17:00,1908
2021/8/11,18:00,1873
2021/8/11,19:00,1821
2021/8/11,20:00,1702
2021/8/11,21:00,1602
2021/8/11,22:00,1517
2021/8/11,23:00,1437
