DATE,TIME,当日実績(万kW)
2019/3/19,0:00,1486
2019/3/19,1:00,1451
2019/3/19,2:00,1481
2019/3/19,3:00,1501
2019/3/19,4:00,1496
2019/3/19,5:00,1501
2019/3/19,6:00,1609
2019/3/19,7:00,1740
2019/3/19,8:00,1896
2019/3/19,9:00,2029
2019/3/19,10:00,2009
2019/3/19,11:00,1982
2019/3/19,12:00,1871
2019/3/19,13:00,1933
2019/3/19,14:00,1908
2019/3/19,15:00,1876
2019/3/19,16:00,1876
2019/3/19,17:00,1882
2019/3/19,18:00,1918
2019/3/19,19:00,1884
2019/3/19,20:00,1812
2019/3/19,21:00,1757
2019/3/19,22:00,1676
2019/3/19,23:00,1590
