DATE,TIME,当日実績(万kW)
2022/9/29,0:00,1234
2022/9/29,1:00,1169
2022/9/29,2:00,1182
2022/9/29,3:00,1231
2022/9/29,4:00,1251
2022/9/29,5:00,1265
2022/9/29,6:00,1287
2022/9/29,7:00,1424
2022/9/29,8:00,1596
2022/9/29,9:00,1711
2022/9/29,10:00,1786
2022/9/29,11:00,1813
2022/9/29,12:00,1724
2022/9/29,13:00,1801
2022/9/29,14:00,1794
2022/9/29,15:00,1793
2022/9/29,16:00,1785
2022/9/29,17:00,1733
2022/9/29,18:00,1699
2022/9/29,19:00,1604
2022/9/29,20:00,1523
2022/9/29,21:00,1455
2022/9/29,22:00,1390
2022/9/29,23:00,1331
