DATE,TIME,当日実績(万kW)
2019/7/14,0:00,1255
2019/7/14,1:00,1183
2019/7/14,2:00,1191
2019/7/14,3:00,1239
2019/7/14,4:00,1247
2019/7/14,5:00,1221
2019/7/14,6:00,1205
2019/7/14,7:00,1246
2019/7/14,8:00,1329
2019/7/14,9:00,1402
2019/7/14,10:00,1445
2019/7/14,11:00,1491
2019/7/14,12:00,1492
2019/7/14,13:00,1472
2019/7/14,14:00,1496
2019/7/14,15:00,1504
2019/7/14,16:00,1521
2019/7/14,17:00,1552
2019/7/14,18:00,1580
2019/7/14,19:00,1583
2019/7/14,20:00,1531
2019/7/14,21:00,1468
2019/7/14,22:00,1402
2019/7/14,23:00,1337
