DATE,TIME,当日実績(万kW)
2021/11/12,0:00,1312
2021/11/12,1:00,1274
2021/11/12,2:00,1315
2021/11/12,3:00,1377
2021/11/12,4:00,1387
2021/11/12,5:00,1393
2021/11/12,6:00,1462
2021/11/12,7:00,1596
2021/11/12,8:00,1726
2021/11/12,9:00,1781
2021/11/12,10:00,1773
2021/11/12,11:00,1724
2021/11/12,12:00,1650
2021/11/12,13:00,1716
2021/11/12,14:00,1746
2021/11/12,15:00,1746
2021/11/12,16:00,1778
2021/11/12,17:00,1796
2021/11/12,18:00,1766
2021/11/12,19:00,1705
2021/11/12,20:00,1643
2021/11/12,21:00,1577
2021/11/12,22:00,1514
2021/11/12,23:00,1435
