DATE,TIME,当日実績(万kW)
2020/1/23,0:00,1543
2020/1/23,1:00,1497
2020/1/23,2:00,1522
2020/1/23,3:00,1537
2020/1/23,4:00,1530
2020/1/23,5:00,1528
2020/1/23,6:00,1644
2020/1/23,7:00,1833
2020/1/23,8:00,2058
2020/1/23,9:00,2206
2020/1/23,10:00,2188
2020/1/23,11:00,2158
2020/1/23,12:00,2043
2020/1/23,13:00,2081
2020/1/23,14:00,2061
2020/1/23,15:00,2029
2020/1/23,16:00,2045
2020/1/23,17:00,2046
2020/1/23,18:00,2016
2020/1/23,19:00,1946
2020/1/23,20:00,1871
2020/1/23,21:00,1792
2020/1/23,22:00,1704
2020/1/23,23:00,1606
