DATE,TIME,当日実績(万kW)
2021/5/31,0:00,1103
2021/5/31,1:00,1060
2021/5/31,2:00,1106
2021/5/31,3:00,1172
2021/5/31,4:00,1180
2021/5/31,5:00,1171
2021/5/31,6:00,1206
2021/5/31,7:00,1296
2021/5/31,8:00,1493
2021/5/31,9:00,1640
2021/5/31,10:00,1705
2021/5/31,11:00,1746
2021/5/31,12:00,1684
2021/5/31,13:00,1762
2021/5/31,14:00,1766
2021/5/31,15:00,1757
2021/5/31,16:00,1752
2021/5/31,17:00,1688
2021/5/31,18:00,1612
2021/5/31,19:00,1561
2021/5/31,20:00,1480
2021/5/31,21:00,1408
2021/5/31,22:00,1352
2021/5/31,23:00,1294
