DATE,TIME,当日実績(万kW)
2019/11/2,0:00,1239
2019/11/2,1:00,1179
2019/11/2,2:00,1217
2019/11/2,3:00,1281
2019/11/2,4:00,1288
2019/11/2,5:00,1247
2019/11/2,6:00,1219
2019/11/2,7:00,1271
2019/11/2,8:00,1356
2019/11/2,9:00,1418
2019/11/2,10:00,1445
2019/11/2,11:00,1445
2019/11/2,12:00,1418
2019/11/2,13:00,1429
2019/11/2,14:00,1422
2019/11/2,15:00,1413
2019/11/2,16:00,1425
2019/11/2,17:00,1473
2019/11/2,18:00,1481
2019/11/2,19:00,1447
2019/11/2,20:00,1402
2019/11/2,21:00,1347
2019/11/2,22:00,1282
2019/11/2,23:00,1231
