DATE,TIME,当日実績(万kW)
2022/12/16,0:00,1593
2022/12/16,1:00,1542
2022/12/16,2:00,1564
2022/12/16,3:00,1579
2022/12/16,4:00,1567
2022/12/16,5:00,1578
2022/12/16,6:00,1732
2022/12/16,7:00,1915
2022/12/16,8:00,2084
2022/12/16,9:00,2155
2022/12/16,10:00,2114
2022/12/16,11:00,2075
2022/12/16,12:00,1971
2022/12/16,13:00,2007
2022/12/16,14:00,1976
2022/12/16,15:00,1954
2022/12/16,16:00,2007
2022/12/16,17:00,2049
2022/12/16,18:00,2022
2022/12/16,19:00,1966
2022/12/16,20:00,1902
2022/12/16,21:00,1836
2022/12/16,22:00,1755
2022/12/16,23:00,1670
