DATE,TIME,当日実績(万kW)
2020/07/04,00:00,1190
2020/07/04,01:00,1135
2020/07/04,02:00,1122
2020/07/04,03:00,1142
2020/07/04,04:00,1144
2020/07/04,05:00,1106
2020/07/04,06:00,1070
2020/07/04,07:00,1128
2020/07/04,08:00,1233
2020/07/04,09:00,1330
2020/07/04,10:00,1367
2020/07/04,11:00,1384
2020/07/04,12:00,1348
2020/07/04,13:00,1367
2020/07/04,14:00,1341
2020/07/04,15:00,1342
2020/07/04,16:00,1329
2020/07/04,17:00,1328
2020/07/04,18:00,1341
2020/07/04,19:00,1354
2020/07/04,20:00,1303
2020/07/04,21:00,1247
2020/07/04,22:00,1185
2020/07/04,23:00,1140
