DATE,TIME,当日実績(万kW)
2020/12/18,00:00,1652
2020/12/18,01:00,1611
2020/12/18,02:00,1601
2020/12/18,03:00,1591
2020/12/18,04:00,1581
2020/12/18,05:00,1635
2020/12/18,06:00,1812
2020/12/18,07:00,1959
2020/12/18,08:00,2169
2020/12/18,09:00,2227
2020/12/18,10:00,2148
2020/12/18,11:00,2084
2020/12/18,12:00,1944
2020/12/18,13:00,2015
2020/12/18,14:00,2009
2020/12/18,15:00,1998
2020/12/18,16:00,2066
2020/12/18,17:00,2085
2020/12/18,18:00,2045
2020/12/18,19:00,1976
2020/12/18,20:00,1910
2020/12/18,21:00,1839
2020/12/18,22:00,1750
2020/12/18,23:00,1673
