DATE,TIME,当日実績(万kW)
2023/07/23,00:00,1132
2023/07/23,01:00,1065
2023/07/23,02:00,1040
2023/07/23,03:00,1045
2023/07/23,04:00,1056
2023/07/23,05:00,1054
2023/07/23,06:00,1067
2023/07/23,07:00,1141
2023/07/23,08:00,1258
2023/07/23,09:00,1383
2023/07/23,10:00,1439
2023/07/23,11:00,1483
2023/07/23,12:00,1526
2023/07/23,13:00,1524
2023/07/23,14:00,1526
2023/07/23,15:00,1523
2023/07/23,16:00,1527
2023/07/23,17:00,1521
2023/07/23,18:00,1492
2023/07/23,19:00,1484
2023/07/23,20:00,1428
2023/07/23,21:00,1351
2023/07/23,22:00,1271
2023/07/23,23:00,1209
