DATETIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,lat,lon,DATE,TIME
2019/4/1 0:00,13046,4129,8810,657,0,0,0,45,kansai,34.69319777,135.4924594,2019/4/1,0:00
2019/4/1 1:00,12903,4129,9135,549,0,0,0,50,kansai,34.69319777,135.4924594,2019/4/1,1:00
2019/4/1 2:00,13388,4129,9675,493,0,0,0,54,kansai,34.69319777,135.4924594,2019/4/1,2:00
2019/4/1 3:00,13662,4129,9767,454,0,0,0,52,kansai,34.69319777,135.4924594,2019/4/1,3:00
2019/4/1 4:00,13647,4129,9813,449,0,0,0,57,kansai,34.69319777,135.4924594,2019/4/1,4:00
2019/4/1 5:00,13825,4130,9846,446,0,0,4,52,kansai,34.69319777,135.4924594,2019/4/1,5:00
2019/4/1 6:00,14892,4129,9785,450,0,0,352,48,kansai,34.69319777,135.4924594,2019/4/1,6:00
2019/4/1 7:00,16114,4130,9208,526,0,0,1137,51,kansai,34.69319777,135.4924594,2019/4/1,7:00
2019/4/1 8:00,17720,4130,8917,1086,0,0,1889,58,kansai,34.69319777,135.4924594,2019/4/1,8:00
2019/4/1 9:00,18650,4130,8716,1155,0,0,2185,61,kansai,34.69319777,135.4924594,2019/4/1,9:00
2019/4/1 10:00,18704,4130,8456,856,0,0,2693,65,kansai,34.69319777,135.4924594,2019/4/1,10:00
2019/4/1 11:00,18802,4132,8738,673,0,0,2882,77,kansai,34.69319777,135.4924594,2019/4/1,11:00
2019/4/1 12:00,17827,4131,8565,653,0,0,2742,76,kansai,34.69319777,135.4924594,2019/4/1,12:00
2019/4/1 13:00,18614,4131,8939,673,0,0,2633,78,kansai,34.69319777,135.4924594,2019/4/1,13:00
2019/4/1 14:00,18585,4131,9213,735,0,0,2068,86,kansai,34.69319777,135.4924594,2019/4/1,14:00
2019/4/1 15:00,18469,4131,9745,901,0,0,1673,97,kansai,34.69319777,135.4924594,2019/4/1,15:00
2019/4/1 16:00,18866,4131,11130,1250,0,0,928,91,kansai,34.69319777,135.4924594,2019/4/1,16:00
2019/4/1 17:00,19041,4130,11536,1665,0,0,349,97,kansai,34.69319777,135.4924594,2019/4/1,17:00
2019/4/1 18:00,19442,4130,11642,1825,0,0,12,114,kansai,34.69319777,135.4924594,2019/4/1,18:00
2019/4/1 19:00,19218,4130,11303,1724,0,0,0,117,kansai,34.69319777,135.4924594,2019/4/1,19:00
2019/4/1 20:00,18796,4131,11711,1562,0,0,0,116,kansai,34.69319777,135.4924594,2019/4/1,20:00
2019/4/1 21:00,18189,4131,12010,1070,0,0,0,111,kansai,34.69319777,135.4924594,2019/4/1,21:00
2019/4/1 22:00,17281,4131,11768,873,0,0,0,101,kansai,34.69319777,135.4924594,2019/4/1,22:00
2019/4/1 23:00,16385,4131,11514,734,0,0,0,89,kansai,34.69319777,135.4924594,2019/4/1,23:00
2019/4/2 0:00,15359,4130,11203,474,0,0,0,74,kansai,34.69319777,135.4924594,2019/4/2,0:00
2019/4/2 1:00,14982,4130,10973,443,0,0,0,68,kansai,34.69319777,135.4924594,2019/4/2,1:00
2019/4/2 2:00,15304,4130,10975,407,0,0,0,74,kansai,34.69319777,135.4924594,2019/4/2,2:00
2019/4/2 3:00,15446,4130,11374,396,0,0,0,59,kansai,34.69319777,135.4924594,2019/4/2,3:00
2019/4/2 4:00,15246,4130,11191,396,0,0,0,62,kansai,34.69319777,135.4924594,2019/4/2,4:00
2019/4/2 5:00,15272,4130,11198,396,0,0,5,67,kansai,34.69319777,135.4924594,2019/4/2,5:00
2019/4/2 6:00,16550,4130,11521,397,0,0,403,52,kansai,34.69319777,135.4924594,2019/4/2,6:00
2019/4/2 7:00,17758,4131,11327,473,0,0,1399,41,kansai,34.69319777,135.4924594,2019/4/2,7:00
2019/4/2 8:00,19204,4130,11296,763,0,0,2417,50,kansai,34.69319777,135.4924594,2019/4/2,8:00
2019/4/2 9:00,19976,4130,10991,829,0,0,3262,59,kansai,34.69319777,135.4924594,2019/4/2,9:00
2019/4/2 10:00,19997,4130,10236,829,0,0,3512,63,kansai,34.69319777,135.4924594,2019/4/2,10:00
2019/4/2 11:00,19838,4130,9796,603,0,0,3244,74,kansai,34.69319777,135.4924594,2019/4/2,11:00
2019/4/2 12:00,18714,4130,9447,513,0,0,2610,81,kansai,34.69319777,135.4924594,2019/4/2,12:00
2019/4/2 13:00,19431,4130,10304,555,0,0,2168,87,kansai,34.69319777,135.4924594,2019/4/2,13:00
2019/4/2 14:00,19399,4130,10873,736,0,0,1817,75,kansai,34.69319777,135.4924594,2019/4/2,14:00
2019/4/2 15:00,19378,4131,11215,1103,0,0,1403,70,kansai,34.69319777,135.4924594,2019/4/2,15:00
2019/4/2 16:00,19685,4131,11778,1490,0,0,904,61,kansai,34.69319777,135.4924594,2019/4/2,16:00
2019/4/2 17:00,19788,4131,11978,1815,0,0,329,51,kansai,34.69319777,135.4924594,2019/4/2,17:00
2019/4/2 18:00,20164,4130,12115,1823,0,0,12,55,kansai,34.69319777,135.4924594,2019/4/2,18:00
2019/4/2 19:00,20006,4131,12273,1784,0,0,0,53,kansai,34.69319777,135.4924594,2019/4/2,19:00
2019/4/2 20:00,19331,4130,12220,1669,0,0,0,49,kansai,34.69319777,135.4924594,2019/4/2,20:00
2019/4/2 21:00,18621,4130,12165,1254,0,0,0,45,kansai,34.69319777,135.4924594,2019/4/2,21:00
2019/4/2 22:00,17749,4131,12072,866,0,0,0,49,kansai,34.69319777,135.4924594,2019/4/2,22:00
2019/4/2 23:00,16892,4129,11757,666,0,0,0,51,kansai,34.69319777,135.4924594,2019/4/2,23:00
2019/4/3 0:00,15854,4129,11688,455,0,0,0,38,kansai,34.69319777,135.4924594,2019/4/3,0:00
2019/4/3 1:00,15479,4130,11884,423,0,0,0,34,kansai,34.69319777,135.4924594,2019/4/3,1:00
2019/4/3 2:00,15808,4130,12069,395,0,0,0,37,kansai,34.69319777,135.4924594,2019/4/3,2:00
2019/4/3 3:00,15980,4129,12023,394,0,0,0,44,kansai,34.69319777,135.4924594,2019/4/3,3:00
2019/4/3 4:00,15829,4130,11919,386,0,0,0,47,kansai,34.69319777,135.4924594,2019/4/3,4:00
2019/4/3 5:00,15742,4131,11869,388,0,0,6,50,kansai,34.69319777,135.4924594,2019/4/3,5:00
2019/4/3 6:00,16995,4131,11578,390,0,0,403,45,kansai,34.69319777,135.4924594,2019/4/3,6:00
2019/4/3 7:00,18159,4132,11337,467,0,0,1384,45,kansai,34.69319777,135.4924594,2019/4/3,7:00
2019/4/3 8:00,19577,4131,11394,859,0,0,2310,45,kansai,34.69319777,135.4924594,2019/4/3,8:00
2019/4/3 9:00,20260,4132,10829,951,0,0,3103,51,kansai,34.69319777,135.4924594,2019/4/3,9:00
2019/4/3 10:00,20061,4132,10054,968,0,0,3234,56,kansai,34.69319777,135.4924594,2019/4/3,10:00
2019/4/3 11:00,19751,4132,10420,821,0,0,3238,57,kansai,34.69319777,135.4924594,2019/4/3,11:00
2019/4/3 12:00,18541,4131,9972,598,0,0,3215,58,kansai,34.69319777,135.4924594,2019/4/3,12:00
2019/4/3 13:00,19117,4131,9905,583,0,0,3130,57,kansai,34.69319777,135.4924594,2019/4/3,13:00
2019/4/3 14:00,18803,4131,9330,684,0,0,2789,52,kansai,34.69319777,135.4924594,2019/4/3,14:00
2019/4/3 15:00,18520,4131,9837,1131,0,0,2312,47,kansai,34.69319777,135.4924594,2019/4/3,15:00
2019/4/3 16:00,18635,4131,10972,1468,0,0,1493,39,kansai,34.69319777,135.4924594,2019/4/3,16:00
2019/4/3 17:00,18713,4132,11258,1786,0,0,540,30,kansai,34.69319777,135.4924594,2019/4/3,17:00
2019/4/3 18:00,19242,4131,11776,1793,0,0,17,27,kansai,34.69319777,135.4924594,2019/4/3,18:00
2019/4/3 19:00,19316,4131,11729,1788,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/3,19:00
2019/4/3 20:00,18864,4131,11647,1690,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/3,20:00
2019/4/3 21:00,18267,4131,11739,1313,0,0,0,26,kansai,34.69319777,135.4924594,2019/4/3,21:00
2019/4/3 22:00,17470,4131,11518,881,0,0,0,27,kansai,34.69319777,135.4924594,2019/4/3,22:00
2019/4/3 23:00,16634,4130,11127,591,0,0,0,26,kansai,34.69319777,135.4924594,2019/4/3,23:00
2019/4/4 0:00,15641,4131,10656,409,0,0,0,27,kansai,34.69319777,135.4924594,2019/4/4,0:00
2019/4/4 1:00,15325,4129,10644,392,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/4,1:00
2019/4/4 2:00,15726,4129,10642,559,0,0,0,29,kansai,34.69319777,135.4924594,2019/4/4,2:00
2019/4/4 3:00,15880,4127,10721,553,0,0,0,30,kansai,34.69319777,135.4924594,2019/4/4,3:00
2019/4/4 4:00,15727,4126,10823,383,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/4,4:00
2019/4/4 5:00,15698,4128,10857,363,0,0,9,28,kansai,34.69319777,135.4924594,2019/4/4,5:00
2019/4/4 6:00,16843,4129,10888,435,0,0,461,29,kansai,34.69319777,135.4924594,2019/4/4,6:00
2019/4/4 7:00,17775,4130,10155,833,0,0,1516,35,kansai,34.69319777,135.4924594,2019/4/4,7:00
2019/4/4 8:00,18982,4129,9983,1108,0,0,2548,38,kansai,34.69319777,135.4924594,2019/4/4,8:00
2019/4/4 9:00,19499,4130,8978,1204,0,0,3407,38,kansai,34.69319777,135.4924594,2019/4/4,9:00
2019/4/4 10:00,19203,4130,7435,1114,0,0,4033,36,kansai,34.69319777,135.4924594,2019/4/4,10:00
2019/4/4 11:00,19040,4130,8404,585,0,0,4366,36,kansai,34.69319777,135.4924594,2019/4/4,11:00
2019/4/4 12:00,17809,4130,7866,460,0,0,4369,37,kansai,34.69319777,135.4924594,2019/4/4,12:00
2019/4/4 13:00,18319,4130,8169,457,0,0,4070,39,kansai,34.69319777,135.4924594,2019/4/4,13:00
2019/4/4 14:00,17997,4131,7719,526,0,0,3511,35,kansai,34.69319777,135.4924594,2019/4/4,14:00
2019/4/4 15:00,17706,4132,8394,703,0,0,2675,31,kansai,34.69319777,135.4924594,2019/4/4,15:00
2019/4/4 16:00,17883,4132,9226,1516,0,0,1651,33,kansai,34.69319777,135.4924594,2019/4/4,16:00
2019/4/4 17:00,17836,4131,9684,1802,0,0,586,39,kansai,34.69319777,135.4924594,2019/4/4,17:00
2019/4/4 18:00,18312,4130,10246,1902,0,0,20,39,kansai,34.69319777,135.4924594,2019/4/4,18:00
2019/4/4 19:00,18280,4130,10441,1893,0,0,0,37,kansai,34.69319777,135.4924594,2019/4/4,19:00
2019/4/4 20:00,17698,4131,10320,1880,0,0,0,34,kansai,34.69319777,135.4924594,2019/4/4,20:00
2019/4/4 21:00,17190,4132,10603,1397,0,0,0,39,kansai,34.69319777,135.4924594,2019/4/4,21:00
2019/4/4 22:00,16496,4132,10718,959,0,0,0,38,kansai,34.69319777,135.4924594,2019/4/4,22:00
2019/4/4 23:00,15575,4132,10343,683,0,0,0,35,kansai,34.69319777,135.4924594,2019/4/4,23:00
2019/4/5 0:00,14527,4131,10090,461,0,0,0,29,kansai,34.69319777,135.4924594,2019/4/5,0:00
2019/4/5 1:00,14273,4131,10142,395,0,0,0,27,kansai,34.69319777,135.4924594,2019/4/5,1:00
2019/4/5 2:00,14792,4132,10570,369,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/5,2:00
2019/4/5 3:00,15077,4132,10710,367,0,0,0,27,kansai,34.69319777,135.4924594,2019/4/5,3:00
2019/4/5 4:00,15019,4131,10567,467,0,0,0,30,kansai,34.69319777,135.4924594,2019/4/5,4:00
2019/4/5 5:00,14915,4132,10431,500,0,0,10,30,kansai,34.69319777,135.4924594,2019/4/5,5:00
2019/4/5 6:00,15707,4132,10384,508,0,0,456,30,kansai,34.69319777,135.4924594,2019/4/5,6:00
2019/4/5 7:00,16324,4132,9543,964,0,0,1413,30,kansai,34.69319777,135.4924594,2019/4/5,7:00
2019/4/5 8:00,17570,4132,9791,1254,0,0,2288,31,kansai,34.69319777,135.4924594,2019/4/5,8:00
2019/4/5 9:00,18227,4132,9940,1289,0,0,2707,35,kansai,34.69319777,135.4924594,2019/4/5,9:00
2019/4/5 10:00,18060,4133,10131,787,0,0,3142,37,kansai,34.69319777,135.4924594,2019/4/5,10:00
2019/4/5 11:00,17939,4132,9851,552,0,0,3811,40,kansai,34.69319777,135.4924594,2019/4/5,11:00
2019/4/5 12:00,16755,4132,8929,470,0,0,4030,42,kansai,34.69319777,135.4924594,2019/4/5,12:00
2019/4/5 13:00,17549,4131,9521,538,0,0,3939,44,kansai,34.69319777,135.4924594,2019/4/5,13:00
2019/4/5 14:00,17361,4132,9765,600,0,0,3254,52,kansai,34.69319777,135.4924594,2019/4/5,14:00
2019/4/5 15:00,17004,4132,9800,743,0,0,2433,56,kansai,34.69319777,135.4924594,2019/4/5,15:00
2019/4/5 16:00,17137,4132,9587,1375,0,0,1392,51,kansai,34.69319777,135.4924594,2019/4/5,16:00
2019/4/5 17:00,16683,4132,9616,1602,0,0,421,44,kansai,34.69319777,135.4924594,2019/4/5,17:00
2019/4/5 18:00,17142,4131,9969,1844,0,0,20,42,kansai,34.69319777,135.4924594,2019/4/5,18:00
2019/4/5 19:00,17050,4131,10094,1812,0,0,0,40,kansai,34.69319777,135.4924594,2019/4/5,19:00
2019/4/5 20:00,16562,4131,10240,1746,0,0,0,41,kansai,34.69319777,135.4924594,2019/4/5,20:00
2019/4/5 21:00,16072,4131,10277,1492,0,0,0,43,kansai,34.69319777,135.4924594,2019/4/5,21:00
2019/4/5 22:00,15360,4132,10235,1104,0,0,0,36,kansai,34.69319777,135.4924594,2019/4/5,22:00
2019/4/5 23:00,14732,4131,9859,774,0,0,0,30,kansai,34.69319777,135.4924594,2019/4/5,23:00
2019/4/6 0:00,13878,4131,8986,643,0,0,0,27,kansai,34.69319777,135.4924594,2019/4/6,0:00
2019/4/6 1:00,13668,4132,9108,566,0,0,0,36,kansai,34.69319777,135.4924594,2019/4/6,1:00
2019/4/6 2:00,14199,4131,9378,674,0,0,0,51,kansai,34.69319777,135.4924594,2019/4/6,2:00
2019/4/6 3:00,14387,4130,9210,735,0,0,0,74,kansai,34.69319777,135.4924594,2019/4/6,3:00
2019/4/6 4:00,14169,4129,9255,718,0,0,0,74,kansai,34.69319777,135.4924594,2019/4/6,4:00
2019/4/6 5:00,13630,4130,8708,583,0,0,14,72,kansai,34.69319777,135.4924594,2019/4/6,5:00
2019/4/6 6:00,13735,4130,7906,568,0,0,483,75,kansai,34.69319777,135.4924594,2019/4/6,6:00
2019/4/6 7:00,14289,4130,7196,910,0,0,1355,71,kansai,34.69319777,135.4924594,2019/4/6,7:00
2019/4/6 8:00,15087,4130,6812,999,0,0,2337,74,kansai,34.69319777,135.4924594,2019/4/6,8:00
2019/4/6 9:00,15735,4130,6267,1020,0,0,3325,74,kansai,34.69319777,135.4924594,2019/4/6,9:00
2019/4/6 10:00,15711,4130,5837,858,0,0,3897,67,kansai,34.69319777,135.4924594,2019/4/6,10:00
2019/4/6 11:00,15560,4129,5534,636,0,0,4272,67,kansai,34.69319777,135.4924594,2019/4/6,11:00
2019/4/6 12:00,15050,4130,5285,601,0,0,4349,57,kansai,34.69319777,135.4924594,2019/4/6,12:00
2019/4/6 13:00,15146,4131,5941,590,0,0,4087,53,kansai,34.69319777,135.4924594,2019/4/6,13:00
2019/4/6 14:00,14929,4130,6394,610,0,0,3518,45,kansai,34.69319777,135.4924594,2019/4/6,14:00
2019/4/6 15:00,14755,4130,6613,680,0,0,2681,36,kansai,34.69319777,135.4924594,2019/4/6,15:00
2019/4/6 16:00,14824,4131,7160,846,0,0,1643,32,kansai,34.69319777,135.4924594,2019/4/6,16:00
2019/4/6 17:00,14838,4131,7857,1314,0,0,577,30,kansai,34.69319777,135.4924594,2019/4/6,17:00
2019/4/6 18:00,15398,4130,8537,1565,0,0,25,32,kansai,34.69319777,135.4924594,2019/4/6,18:00
2019/4/6 19:00,15546,4130,8750,1538,0,0,0,42,kansai,34.69319777,135.4924594,2019/4/6,19:00
2019/4/6 20:00,15201,4130,8488,1474,0,0,0,49,kansai,34.69319777,135.4924594,2019/4/6,20:00
2019/4/6 21:00,14603,4131,8360,1074,0,0,0,48,kansai,34.69319777,135.4924594,2019/4/6,21:00
2019/4/6 22:00,13883,4130,8211,900,0,0,0,41,kansai,34.69319777,135.4924594,2019/4/6,22:00
2019/4/6 23:00,13360,4130,8464,782,0,0,0,34,kansai,34.69319777,135.4924594,2019/4/6,23:00
2019/4/7 0:00,12678,4131,8524,701,0,0,0,35,kansai,34.69319777,135.4924594,2019/4/7,0:00
2019/4/7 1:00,12453,4131,8462,686,0,0,0,32,kansai,34.69319777,135.4924594,2019/4/7,1:00
2019/4/7 2:00,13045,4131,8606,710,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/7,2:00
2019/4/7 3:00,13345,4131,8204,712,0,0,0,26,kansai,34.69319777,135.4924594,2019/4/7,3:00
2019/4/7 4:00,13095,4132,8297,691,0,0,0,26,kansai,34.69319777,135.4924594,2019/4/7,4:00
2019/4/7 5:00,12590,4133,7508,556,0,0,17,34,kansai,34.69319777,135.4924594,2019/4/7,5:00
2019/4/7 6:00,12521,4133,7188,446,0,0,526,37,kansai,34.69319777,135.4924594,2019/4/7,6:00
2019/4/7 7:00,12881,4133,6540,440,0,0,1544,30,kansai,34.69319777,135.4924594,2019/4/7,7:00
2019/4/7 8:00,13411,4133,5953,467,0,0,2545,30,kansai,34.69319777,135.4924594,2019/4/7,8:00
2019/4/7 9:00,13816,4134,5431,521,0,0,3358,32,kansai,34.69319777,135.4924594,2019/4/7,9:00
2019/4/7 10:00,13871,4133,4743,539,0,0,3982,38,kansai,34.69319777,135.4924594,2019/4/7,10:00
2019/4/7 11:00,13789,4133,4708,560,0,0,4305,46,kansai,34.69319777,135.4924594,2019/4/7,11:00
2019/4/7 12:00,13671,4132,4805,556,0,0,4367,39,kansai,34.69319777,135.4924594,2019/4/7,12:00
2019/4/7 13:00,13594,4133,4899,542,0,0,4059,42,kansai,34.69319777,135.4924594,2019/4/7,13:00
2019/4/7 14:00,13565,4132,5279,561,0,0,3412,45,kansai,34.69319777,135.4924594,2019/4/7,14:00
2019/4/7 15:00,13605,4132,5959,592,0,0,2488,44,kansai,34.69319777,135.4924594,2019/4/7,15:00
2019/4/7 16:00,13788,4131,6397,942,0,0,1423,35,kansai,34.69319777,135.4924594,2019/4/7,16:00
2019/4/7 17:00,14184,4130,7142,1197,0,0,460,27,kansai,34.69319777,135.4924594,2019/4/7,17:00
2019/4/7 18:00,14899,4131,7963,1385,0,0,24,29,kansai,34.69319777,135.4924594,2019/4/7,18:00
2019/4/7 19:00,15004,4131,8299,1382,0,0,0,31,kansai,34.69319777,135.4924594,2019/4/7,19:00
2019/4/7 20:00,14658,4131,8378,1278,0,0,0,28,kansai,34.69319777,135.4924594,2019/4/7,20:00
2019/4/7 21:00,14065,4132,8154,1008,0,0,0,32,kansai,34.69319777,135.4924594,2019/4/7,21:00
2019/4/7 22:00,13329,4132,8094,850,0,0,0,27,kansai,34.69319777,135.4924594,2019/4/7,22:00
2019/4/7 23:00,12747,4132,7669,709,0,0,0,39,kansai,34.69319777,135.4924594,2019/4/7,23:00
2019/4/8 0:00,12112,4132,7570,663,0,0,0,38,kansai,34.69319777,135.4924594,2019/4/8,0:00
2019/4/8 1:00,11972,4131,7781,672,0,0,0,35,kansai,34.69319777,135.4924594,2019/4/8,1:00
2019/4/8 2:00,12648,4131,7914,676,0,0,0,50,kansai,34.69319777,135.4924594,2019/4/8,2:00
2019/4/8 3:00,13042,4131,7962,781,0,0,0,56,kansai,34.69319777,135.4924594,2019/4/8,3:00
2019/4/8 4:00,12939,4131,7844,767,0,0,0,81,kansai,34.69319777,135.4924594,2019/4/8,4:00
2019/4/8 5:00,12782,4131,7961,601,0,0,15,89,kansai,34.69319777,135.4924594,2019/4/8,5:00
2019/4/8 6:00,13662,4131,8150,584,0,0,523,50,kansai,34.69319777,135.4924594,2019/4/8,6:00
2019/4/8 7:00,14695,4132,7853,510,0,0,1604,44,kansai,34.69319777,135.4924594,2019/4/8,7:00
2019/4/8 8:00,16196,4132,8264,522,0,0,2549,43,kansai,34.69319777,135.4924594,2019/4/8,8:00
2019/4/8 9:00,17027,4131,8233,534,0,0,3369,48,kansai,34.69319777,135.4924594,2019/4/8,9:00
2019/4/8 10:00,17187,4131,7153,473,0,0,4091,42,kansai,34.69319777,135.4924594,2019/4/8,10:00
2019/4/8 11:00,17234,4130,7628,451,0,0,4410,41,kansai,34.69319777,135.4924594,2019/4/8,11:00
2019/4/8 12:00,16310,4130,7100,447,0,0,4276,47,kansai,34.69319777,135.4924594,2019/4/8,12:00
2019/4/8 13:00,16999,4130,7678,469,0,0,3645,55,kansai,34.69319777,135.4924594,2019/4/8,13:00
2019/4/8 14:00,16876,4130,7987,481,0,0,2848,76,kansai,34.69319777,135.4924594,2019/4/8,14:00
2019/4/8 15:00,16761,4130,8868,604,0,0,2109,81,kansai,34.69319777,135.4924594,2019/4/8,15:00
2019/4/8 16:00,16848,4130,9030,979,0,0,1416,78,kansai,34.69319777,135.4924594,2019/4/8,16:00
2019/4/8 17:00,16652,4131,8741,1512,0,0,546,72,kansai,34.69319777,135.4924594,2019/4/8,17:00
2019/4/8 18:00,16812,4131,9088,1754,0,0,26,97,kansai,34.69319777,135.4924594,2019/4/8,18:00
2019/4/8 19:00,16696,4131,8956,1776,0,0,0,114,kansai,34.69319777,135.4924594,2019/4/8,19:00
2019/4/8 20:00,16187,4130,8910,1642,0,0,0,115,kansai,34.69319777,135.4924594,2019/4/8,20:00
2019/4/8 21:00,15632,4130,8820,1230,0,0,0,118,kansai,34.69319777,135.4924594,2019/4/8,21:00
2019/4/8 22:00,15058,4130,9059,1080,0,0,0,109,kansai,34.69319777,135.4924594,2019/4/8,22:00
2019/4/8 23:00,14256,4129,9141,869,0,0,0,94,kansai,34.69319777,135.4924594,2019/4/8,23:00
2019/4/9 0:00,13389,4118,8740,736,0,0,0,84,kansai,34.69319777,135.4924594,2019/4/9,0:00
2019/4/9 1:00,13173,4061,8984,722,0,0,0,86,kansai,34.69319777,135.4924594,2019/4/9,1:00
2019/4/9 2:00,13754,4086,9389,708,0,0,0,85,kansai,34.69319777,135.4924594,2019/4/9,2:00
2019/4/9 3:00,14133,4115,9394,776,0,0,0,98,kansai,34.69319777,135.4924594,2019/4/9,3:00
2019/4/9 4:00,14151,4123,9413,783,0,0,0,92,kansai,34.69319777,135.4924594,2019/4/9,4:00
2019/4/9 5:00,14126,4125,9349,719,0,0,22,72,kansai,34.69319777,135.4924594,2019/4/9,5:00
2019/4/9 6:00,14910,4127,9270,578,0,0,559,62,kansai,34.69319777,135.4924594,2019/4/9,6:00
2019/4/9 7:00,15581,4128,8763,501,0,0,1617,66,kansai,34.69319777,135.4924594,2019/4/9,7:00
2019/4/9 8:00,16876,4127,8438,474,0,0,2583,75,kansai,34.69319777,135.4924594,2019/4/9,8:00
2019/4/9 9:00,17647,4129,8216,462,0,0,3410,71,kansai,34.69319777,135.4924594,2019/4/9,9:00
2019/4/9 10:00,17613,4128,7957,414,0,0,4057,73,kansai,34.69319777,135.4924594,2019/4/9,10:00
2019/4/9 11:00,17553,4129,8123,402,0,0,4404,69,kansai,34.69319777,135.4924594,2019/4/9,11:00
2019/4/9 12:00,16559,4129,8166,407,0,0,4438,66,kansai,34.69319777,135.4924594,2019/4/9,12:00
2019/4/9 13:00,17204,4129,8133,420,0,0,4156,57,kansai,34.69319777,135.4924594,2019/4/9,13:00
2019/4/9 14:00,16981,4129,8451,479,0,0,3574,47,kansai,34.69319777,135.4924594,2019/4/9,14:00
2019/4/9 15:00,16781,4129,8502,615,0,0,2710,45,kansai,34.69319777,135.4924594,2019/4/9,15:00
2019/4/9 16:00,16970,4129,9282,965,0,0,1662,39,kansai,34.69319777,135.4924594,2019/4/9,16:00
2019/4/9 17:00,16848,4130,9259,1529,0,0,579,41,kansai,34.69319777,135.4924594,2019/4/9,17:00
2019/4/9 18:00,17290,4129,9912,1710,0,0,25,33,kansai,34.69319777,135.4924594,2019/4/9,18:00
2019/4/9 19:00,17229,4130,9833,1767,0,0,0,30,kansai,34.69319777,135.4924594,2019/4/9,19:00
2019/4/9 20:00,16713,4130,9664,1755,0,0,0,34,kansai,34.69319777,135.4924594,2019/4/9,20:00
2019/4/9 21:00,16070,4130,9695,1243,0,0,0,34,kansai,34.69319777,135.4924594,2019/4/9,21:00
2019/4/9 22:00,15318,4131,9814,1042,0,0,0,46,kansai,34.69319777,135.4924594,2019/4/9,22:00
2019/4/9 23:00,14487,4130,9626,874,0,0,0,56,kansai,34.69319777,135.4924594,2019/4/9,23:00
2019/4/10 0:00,13528,4130,9167,688,0,0,0,62,kansai,34.69319777,135.4924594,2019/4/10,0:00
2019/4/10 1:00,13293,4075,9662,650,0,0,0,55,kansai,34.69319777,135.4924594,2019/4/10,1:00
2019/4/10 2:00,13866,4057,9514,636,0,0,0,68,kansai,34.69319777,135.4924594,2019/4/10,2:00
2019/4/10 3:00,14298,4082,9534,613,0,0,0,97,kansai,34.69319777,135.4924594,2019/4/10,3:00
2019/4/10 4:00,14364,4108,9716,675,0,0,0,99,kansai,34.69319777,135.4924594,2019/4/10,4:00
2019/4/10 5:00,14270,4126,9703,630,0,0,15,85,kansai,34.69319777,135.4924594,2019/4/10,5:00
2019/4/10 6:00,15538,4128,10069,651,0,0,280,79,kansai,34.69319777,135.4924594,2019/4/10,6:00
2019/4/10 7:00,16945,4129,10589,693,0,0,411,84,kansai,34.69319777,135.4924594,2019/4/10,7:00
2019/4/10 8:00,18949,4129,11790,906,0,0,399,80,kansai,34.69319777,135.4924594,2019/4/10,8:00
2019/4/10 9:00,20191,4129,12581,1007,0,0,364,71,kansai,34.69319777,135.4924594,2019/4/10,9:00
2019/4/10 10:00,20111,4129,12333,988,0,0,399,68,kansai,34.69319777,135.4924594,2019/4/10,10:00
2019/4/10 11:00,19916,4131,12326,882,0,0,506,59,kansai,34.69319777,135.4924594,2019/4/10,11:00
2019/4/10 12:00,18724,4131,11604,688,0,0,602,51,kansai,34.69319777,135.4924594,2019/4/10,12:00
2019/4/10 13:00,19348,4130,12031,726,0,0,584,37,kansai,34.69319777,135.4924594,2019/4/10,13:00
2019/4/10 14:00,19192,4131,11848,740,0,0,501,37,kansai,34.69319777,135.4924594,2019/4/10,14:00
2019/4/10 15:00,19075,4131,11643,839,0,0,566,55,kansai,34.69319777,135.4924594,2019/4/10,15:00
2019/4/10 16:00,19220,4131,11733,1067,0,0,398,57,kansai,34.69319777,135.4924594,2019/4/10,16:00
2019/4/10 17:00,19039,4131,11579,1428,0,0,188,65,kansai,34.69319777,135.4924594,2019/4/10,17:00
2019/4/10 18:00,18972,4130,11507,1421,0,0,27,82,kansai,34.69319777,135.4924594,2019/4/10,18:00
2019/4/10 19:00,18432,4130,11170,1356,0,0,0,86,kansai,34.69319777,135.4924594,2019/4/10,19:00
2019/4/10 20:00,17808,4130,10819,1392,0,0,0,79,kansai,34.69319777,135.4924594,2019/4/10,20:00
2019/4/10 21:00,17021,4131,10630,1098,0,0,0,77,kansai,34.69319777,135.4924594,2019/4/10,21:00
2019/4/10 22:00,16180,4130,10612,914,0,0,0,93,kansai,34.69319777,135.4924594,2019/4/10,22:00
2019/4/10 23:00,15189,4130,10472,843,0,0,0,98,kansai,34.69319777,135.4924594,2019/4/10,23:00
2019/4/11 0:00,14042,4130,9993,823,0,0,0,102,kansai,34.69319777,135.4924594,2019/4/11,0:00
