DATE,TIME,当日実績(万kW)
2020/09/25,00:00,1300
2020/09/25,01:00,1242
2020/09/25,02:00,1224
2020/09/25,03:00,1230
2020/09/25,04:00,1239
2020/09/25,05:00,1250
2020/09/25,06:00,1298
2020/09/25,07:00,1413
2020/09/25,08:00,1645
2020/09/25,09:00,1811
2020/09/25,10:00,1831
2020/09/25,11:00,1830
2020/09/25,12:00,1702
2020/09/25,13:00,1782
2020/09/25,14:00,1774
2020/09/25,15:00,1725
2020/09/25,16:00,1712
2020/09/25,17:00,1653
2020/09/25,18:00,1614
2020/09/25,19:00,1538
2020/09/25,20:00,1471
2020/09/25,21:00,1420
2020/09/25,22:00,1370
2020/09/25,23:00,1320
