DATE,TIME,当日実績(万kW),
2019/9/22,0:00,262,
2019/9/22,1:00,265,
2019/9/22,2:00,277,
2019/9/22,3:00,290,
2019/9/22,4:00,289,
2019/9/22,5:00,273,
2019/9/22,6:00,264,
2019/9/22,7:00,259,
2019/9/22,8:00,271,
2019/9/22,9:00,280,
2019/9/22,10:00,277,
2019/9/22,11:00,271,
2019/9/22,12:00,263,
2019/9/22,13:00,271,
2019/9/22,14:00,268,
2019/9/22,15:00,274,
2019/9/22,16:00,286,
2019/9/22,17:00,309,
2019/9/22,18:00,327,
2019/9/22,19:00,320,
2019/9/22,20:00,302,
2019/9/22,21:00,284,
2019/9/22,22:00,271,
2019/9/22,23:00,262,
