DATE,TIME,当日実績(万kW),
2019/5/21,0:00,258,
2019/5/21,1:00,263,
2019/5/21,2:00,278,
2019/5/21,3:00,287,
2019/5/21,4:00,285,
2019/5/21,5:00,276,
2019/5/21,6:00,284,
2019/5/21,7:00,301,
2019/5/21,8:00,331,
2019/5/21,9:00,348,
2019/5/21,10:00,347,
2019/5/21,11:00,353,
2019/5/21,12:00,324,
2019/5/21,13:00,345,
2019/5/21,14:00,341,
2019/5/21,15:00,334,
2019/5/21,16:00,344,
2019/5/21,17:00,337,
2019/5/21,18:00,336,
2019/5/21,19:00,338,
2019/5/21,20:00,318,
2019/5/21,21:00,296,
2019/5/21,22:00,283,
2019/5/21,23:00,277,
