DATE,TIME,当日実績(万kW),
2019/5/23,0:00,267,
2019/5/23,1:00,273,
2019/5/23,2:00,290,
2019/5/23,3:00,295,
2019/5/23,4:00,289,
2019/5/23,5:00,284,
2019/5/23,6:00,273,
2019/5/23,7:00,270,
2019/5/23,8:00,289,
2019/5/23,9:00,308,
2019/5/23,10:00,316,
2019/5/23,11:00,322,
2019/5/23,12:00,301,
2019/5/23,13:00,315,
2019/5/23,14:00,309,
2019/5/23,15:00,313,
2019/5/23,16:00,333,
2019/5/23,17:00,330,
2019/5/23,18:00,327,
2019/5/23,19:00,336,
2019/5/23,20:00,317,
2019/5/23,21:00,301,
2019/5/23,22:00,284,
2019/5/23,23:00,275,
