DATE,TIME,当日実績(万kW),
2019/6/28,0:00,271,
2019/6/28,1:00,267,
2019/6/28,2:00,282,
2019/6/28,3:00,290,
2019/6/28,4:00,286,
2019/6/28,5:00,282,
2019/6/28,6:00,282,
2019/6/28,7:00,296,
2019/6/28,8:00,321,
2019/6/28,9:00,337,
2019/6/28,10:00,342,
2019/6/28,11:00,348,
2019/6/28,12:00,326,
2019/6/28,13:00,335,
2019/6/28,14:00,332,
2019/6/28,15:00,333,
2019/6/28,16:00,338,
2019/6/28,17:00,334,
2019/6/28,18:00,330,
2019/6/28,19:00,334,
2019/6/28,20:00,319,
2019/6/28,21:00,300,
2019/6/28,22:00,284,
2019/6/28,23:00,280,
