DATE,TIME,当日実績(万kW)
2019/12/24,0:00,399
2019/12/24,1:00,414
2019/12/24,2:00,430
2019/12/24,3:00,440
2019/12/24,4:00,446
2019/12/24,5:00,447
2019/12/24,6:00,454
2019/12/24,7:00,446
2019/12/24,8:00,456
2019/12/24,9:00,457
2019/12/24,10:00,444
2019/12/24,11:00,431
2019/12/24,12:00,416
2019/12/24,13:00,442
2019/12/24,14:00,452
2019/12/24,15:00,472
2019/12/24,16:00,485
2019/12/24,17:00,480
2019/12/24,18:00,470
2019/12/24,19:00,456
2019/12/24,20:00,447
2019/12/24,21:00,434
2019/12/24,22:00,409
2019/12/24,23:00,418
