DATE,TIME,当日実績(万kW),
2019/7/21,0:00,266,
2019/7/21,1:00,263,
2019/7/21,2:00,269,
2019/7/21,3:00,288,
2019/7/21,4:00,285,
2019/7/21,5:00,274,
2019/7/21,6:00,270,
2019/7/21,7:00,273,
2019/7/21,8:00,281,
2019/7/21,9:00,295,
2019/7/21,10:00,298,
2019/7/21,11:00,299,
2019/7/21,12:00,293,
2019/7/21,13:00,294,
2019/7/21,14:00,290,
2019/7/21,15:00,292,
2019/7/21,16:00,302,
2019/7/21,17:00,314,
2019/7/21,18:00,316,
2019/7/21,19:00,324,
2019/7/21,20:00,308,
2019/7/21,21:00,289,
2019/7/21,22:00,273,
2019/7/21,23:00,263,
