DATE,TIME,当日実績(万kW)
2021/10/20,0:00,275
2021/10/20,1:00,280
2021/10/20,2:00,292
2021/10/20,3:00,310
2021/10/20,4:00,319
2021/10/20,5:00,322
2021/10/20,6:00,327
2021/10/20,7:00,338
2021/10/20,8:00,359
2021/10/20,9:00,375
2021/10/20,10:00,378
2021/10/20,11:00,377
2021/10/20,12:00,360
2021/10/20,13:00,376
2021/10/20,14:00,376
2021/10/20,15:00,375
2021/10/20,16:00,384
2021/10/20,17:00,389
2021/10/20,18:00,377
2021/10/20,19:00,363
2021/10/20,20:00,344
2021/10/20,21:00,328
2021/10/20,22:00,309
2021/10/20,23:00,301
