DATE,TIME,当日実績(万kW),
2019/7/22,0:00,250,
2019/7/22,1:00,245,
2019/7/22,2:00,259,
2019/7/22,3:00,277,
2019/7/22,4:00,279,
2019/7/22,5:00,274,
2019/7/22,6:00,278,
2019/7/22,7:00,288,
2019/7/22,8:00,314,
2019/7/22,9:00,333,
2019/7/22,10:00,340,
2019/7/22,11:00,342,
2019/7/22,12:00,322,
2019/7/22,13:00,344,
2019/7/22,14:00,349,
2019/7/22,15:00,350,
2019/7/22,16:00,360,
2019/7/22,17:00,357,
2019/7/22,18:00,350,
2019/7/22,19:00,352,
2019/7/22,20:00,331,
2019/7/22,21:00,308,
2019/7/22,22:00,289,
2019/7/22,23:00,277,
